areas,bathrooms,bedrooms,latitude,longitude,r$_pmo,coord
80.0,2.0,2.0,-23.0040168,-43.3247702,2000,"(-23.0040168, -43.3247702)"
73.0,3.0,2.0,-22.8650152,-43.3626702,1600,"(-22.8650152, -43.3626702)"
280.0,2.0,4.0,-22.9804456,-43.2221655,19000,"(-22.9804456, -43.2221655)"
43.0,1.0,1.0,-22.9218349,-43.1782298,1900,"(-22.9218349, -43.1782298)"
63.0,1.0,2.0,-22.9039613,-43.2611467,1250,"(-22.9039613, -43.2611467)"
150.0,5.0,4.0,-22.9506298,-43.192821,5500,"(-22.9506298, -43.192821)"
46.0,1.0,1.0,-22.9074864,-43.1831829,980,"(-22.9074864, -43.1831829)"
297.0,3.0,4.0,-22.983556,-43.22493770000001,20000,"(-22.983556, -43.22493770000001)"
100.0,2.0,3.0,-22.924047,-43.23641660000001,1850,"(-22.924047, -43.23641660000001)"
70.0,2.0,2.0,-22.958877,-43.1992415,2500,"(-22.958877, -43.1992415)"
80.0,2.0,2.0,-22.9167917,-43.2514123,1200,"(-22.9167917, -43.2514123)"
120.0,,3.0,-23.0149238,-43.407209,3200,"(-23.0149238, -43.407209)"
132.0,,3.0,-22.9890302,-43.3549717,4200,"(-22.9890302, -43.3549717)"
128.0,2.0,3.0,-22.9844707,-43.2168847,7900,"(-22.9844707, -43.2168847)"
330.0,5.0,3.0,-22.9862375,-43.2091782,43000,"(-22.9862375, -43.2091782)"
260.0,5.0,4.0,-22.986815,-43.23017279999999,20000,"(-22.986815, -43.23017279999999)"
85.0,2.0,2.0,-22.8814924,-43.3727528,1512,"(-22.8814924, -43.3727528)"
260.0,4.0,4.0,-22.9997388,-43.2684256,5500,"(-22.9997388, -43.2684256)"
60.0,1.0,1.0,-22.894789000000006,-43.2690002,1000,"(-22.894789000000006, -43.2690002)"
70.0,1.0,2.0,-23.0185151,-43.4634021,1700,"(-23.0185151, -43.4634021)"
120.0,3.0,3.0,-22.9530169,-43.1885829,3100,"(-22.9530169, -43.1885829)"
260.0,3.0,4.0,-22.9862375,-43.2091782,24000,"(-22.9862375, -43.2091782)"
130.0,1.0,2.0,-22.9978724,-43.3470975,4000,"(-22.9978724, -43.3470975)"
128.0,4.0,3.0,-22.937735600000003,-43.3446284,2750,"(-22.937735600000003, -43.3446284)"
50.0,2.0,1.0,-22.9491007,-43.25928,900,"(-22.9491007, -43.25928)"
244.0,3.0,3.0,-22.9719642,-43.1843432,8900,"(-22.9719642, -43.1843432)"
110.0,2.0,3.0,-22.9766857,-43.1914396,3000,"(-22.9766857, -43.1914396)"
135.0,2.0,3.0,-22.9805083,-43.2134793,4200,"(-22.9805083, -43.2134793)"
74.0,2.0,2.0,-22.9590203,-43.2035583,3100,"(-22.9590203, -43.2035583)"
91.0,2.0,3.0,-23.021078,-43.4902845,2300,"(-23.021078, -43.4902845)"
55.0,2.0,2.0,-22.9172232,-43.250055,1200,"(-22.9172232, -43.250055)"
68.0,2.0,2.0,-22.9233355,-43.2564957,1100,"(-22.9233355, -43.2564957)"
45.0,1.0,2.0,-22.8481724,-43.3586159,750,"(-22.8481724, -43.3586159)"
70.0,2.0,2.0,-22.9654545,-43.18084520000001,1650,"(-22.9654545, -43.18084520000001)"
85.0,3.0,2.0,-22.95854,-43.1949511,2500,"(-22.95854, -43.1949511)"
30.0,1.0,1.0,-16.7951953,-49.3282378,1500,"(-16.7951953, -49.3282378)"
75.0,1.0,2.0,-22.9654545,-43.18084520000001,2400,"(-22.9654545, -43.18084520000001)"
106.0,,3.0,-23.0135921,-43.4789067,2000,"(-23.0135921, -43.4789067)"
83.0,,2.0,-22.9240387,-43.2344214,1300,"(-22.9240387, -43.2344214)"
180.0,3.0,3.0,-22.9690461,-43.18946629999999,5200,"(-22.9690461, -43.18946629999999)"
47.0,1.0,2.0,-22.88537,-43.3527065,600,"(-22.88537, -43.3527065)"
60.0,,2.0,-22.9381303,-43.3495544,950,"(-22.9381303, -43.3495544)"
50.0,1.0,2.0,-22.883722,-43.5567928,700,"(-22.883722, -43.5567928)"
80.0,,3.0,-22.9009496,-43.2698053,700,"(-22.9009496, -43.2698053)"
180.0,2.0,3.0,-22.9719642,-43.1843432,4000,"(-22.9719642, -43.1843432)"
35.0,1.0,1.0,-22.8869037,-43.3048411,800,"(-22.8869037, -43.3048411)"
130.0,4.0,3.0,-23.0149238,-43.407209,5000,"(-23.0149238, -43.407209)"
111.0,2.0,1.0,-22.927302800000003,-43.1750781,5500,"(-22.927302800000003, -43.1750781)"
389.0,5.0,4.0,-22.9997388,-43.2684256,13000,"(-22.9997388, -43.2684256)"
190.0,4.0,4.0,-22.9832348,-43.22812,8500,"(-22.9832348, -43.22812)"
120.0,2.0,3.0,-22.9862574,-43.1922967,7500,"(-22.9862574, -43.1922967)"
45.0,1.0,2.0,-22.9882409,-43.43405720000001,1300,"(-22.9882409, -43.43405720000001)"
390.0,7.0,4.0,-22.9758762,-43.2187075,23000,"(-22.9758762, -43.2187075)"
78.0,1.0,2.0,-22.94884465,-43.179829096252966,4300,"(-22.94884465, -43.179829096252966)"
240.0,1.0,3.0,-22.9997388,-43.2684256,7300,"(-22.9997388, -43.2684256)"
65.0,1.0,2.0,-22.9047427,-43.2549889,900,"(-22.9047427, -43.2549889)"
71.0,2.0,3.0,-22.9855992,-43.1969718,4500,"(-22.9855992, -43.1969718)"
51.0,1.0,2.0,-22.9043628,-43.2782031,1150,"(-22.9043628, -43.2782031)"
70.0,1.0,1.0,-23.001908,-43.3501969,1600,"(-23.001908, -43.3501969)"
56.0,2.0,1.0,-22.912317899999998,-43.2997513,900,"(-22.912317899999998, -43.2997513)"
450.0,4.0,4.0,-22.9862375,-43.2091782,38000,"(-22.9862375, -43.2091782)"
284.0,3.0,3.0,-22.985511,-43.19287620000001,14000,"(-22.985511, -43.19287620000001)"
68.0,1.0,1.0,-23.0149238,-43.407209,1800,"(-23.0149238, -43.407209)"
76.0,2.0,3.0,-23.0056458,-43.3301883,2950,"(-23.0056458, -43.3301883)"
141.0,4.0,2.0,-22.9822342,-43.2411682,6500,"(-22.9822342, -43.2411682)"
56.0,1.0,2.0,-22.9137898,-43.2662065,1600,"(-22.9137898, -43.2662065)"
70.0,1.0,2.0,-22.8954986,-43.3184004,1000,"(-22.8954986, -43.3184004)"
160.0,4.0,3.0,-23.0092731,-43.3123221,3900,"(-23.0092731, -43.3123221)"
180.0,2.0,3.0,-22.9282465,-43.170790419174786,5300,"(-22.9282465, -43.170790419174786)"
73.0,1.0,3.0,-22.9074994,-43.2668884,1400,"(-22.9074994, -43.2668884)"
200.0,4.0,3.0,-22.9354459,-43.1865273,9000,"(-22.9354459, -43.1865273)"
141.0,3.0,4.0,-22.9857245,-43.19650410000001,5000,"(-22.9857245, -43.19650410000001)"
80.0,2.0,2.0,-22.91525,-43.2102423,1450,"(-22.91525, -43.2102423)"
284.0,4.0,4.0,-22.984220800000006,-43.1916424,7500,"(-22.984220800000006, -43.1916424)"
340.0,4.0,4.0,-22.9890302,-43.3549717,12000,"(-22.9890302, -43.3549717)"
99.0,2.0,2.0,-23.0206885,-43.4584386,1500,"(-23.0206885, -43.4584386)"
95.0,1.0,3.0,-22.9362315,-43.3419326,1500,"(-22.9362315, -43.3419326)"
110.0,1.0,2.0,-22.9787508,-43.223418,4350,"(-22.9787508, -43.223418)"
40.0,1.0,2.0,-22.85035055,-43.24856791136922,850,"(-22.85035055, -43.24856791136922)"
120.0,1.0,3.0,-22.9813398,-43.20901170000001,9000,"(-22.9813398, -43.20901170000001)"
31.0,1.0,1.0,-22.9632567,-43.4065882,1100,"(-22.9632567, -43.4065882)"
112.0,2.0,3.0,-22.9641027,-43.2227615,4800,"(-22.9641027, -43.2227615)"
58.0,2.0,1.0,-22.9068533,-43.297981,1000,"(-22.9068533, -43.297981)"
78.0,2.0,2.0,-23.0143229,-43.2972041,4300,"(-23.0143229, -43.2972041)"
41.0,1.0,2.0,-22.8905753,-43.2754741,800,"(-22.8905753, -43.2754741)"
282.0,4.0,3.0,-22.985511,-43.19287620000001,8500,"(-22.985511, -43.19287620000001)"
65.0,1.0,2.0,-22.8090079,-43.2082471,1600,"(-22.8090079, -43.2082471)"
106.0,2.0,3.0,-12.8059674,-41.3322919,2300,"(-12.8059674, -41.3322919)"
55.0,2.0,1.0,-22.9627039,-43.1767378,2100,"(-22.9627039, -43.1767378)"
60.0,1.0,2.0,-22.9012962,-43.25004420000001,1100,"(-22.9012962, -43.25004420000001)"
209.0,4.0,3.0,-22.984338600000005,-43.2328045,10500,"(-22.984338600000005, -43.2328045)"
77.0,1.0,2.0,-22.8533926,-43.3134107,1200,"(-22.8533926, -43.3134107)"
50.0,1.0,1.0,-22.9847565,-43.19540679999999,1800,"(-22.9847565, -43.19540679999999)"
150.0,3.0,3.0,-22.9859524,-43.1911156,3400,"(-22.9859524, -43.1911156)"
550.0,3.0,5.0,-30.0342118,-51.2393593,5600,"(-30.0342118, -51.2393593)"
144.0,1.0,4.0,-23.0149238,-43.407209,5000,"(-23.0149238, -43.407209)"
80.0,2.0,2.0,-22.9855992,-43.1969718,8250,"(-22.9855992, -43.1969718)"
50.0,1.0,2.0,-22.8351129,-43.3233619,1200,"(-22.8351129, -43.3233619)"
105.0,3.0,2.0,-22.9997404,-43.3659929,4550,"(-22.9997404, -43.3659929)"
82.0,2.0,2.0,-22.921267800000006,-43.2555654,1200,"(-22.921267800000006, -43.2555654)"
74.0,1.0,2.0,-22.8929679,-43.2788216,1000,"(-22.8929679, -43.2788216)"
60.0,1.0,2.0,-22.8840803,-43.2713135,1200,"(-22.8840803, -43.2713135)"
120.0,2.0,3.0,-23.0217033,-43.4559279,3500,"(-23.0217033, -43.4559279)"
82.0,2.0,2.0,-23.0021061,-43.39327614523657,2400,"(-23.0021061, -43.39327614523657)"
80.0,2.0,2.0,-22.9533486,-43.189868,2300,"(-22.9533486, -43.189868)"
128.0,3.0,2.0,-22.975793300000007,-43.1912304,3100,"(-22.975793300000007, -43.1912304)"
145.0,2.0,3.0,-22.9971839,-43.25708570000001,4600,"(-22.9971839, -43.25708570000001)"
170.0,2.0,3.0,-23.0027748,-43.4195583,5800,"(-23.0027748, -43.4195583)"
105.0,3.0,3.0,-22.9500463,-43.1910548,3500,"(-22.9500463, -43.1910548)"
78.0,1.0,3.0,-22.9408899,-43.342256400000004,2100,"(-22.9408899, -43.342256400000004)"
111.0,2.0,3.0,-22.9877577,-43.2286995,10000,"(-22.9877577, -43.2286995)"
118.0,2.0,3.0,-22.9814243,-43.2383245,4500,"(-22.9814243, -43.2383245)"
75.0,2.0,2.0,-22.9847565,-43.19540679999999,2650,"(-22.9847565, -43.19540679999999)"
65.0,1.0,2.0,-22.8839267,-43.3095785,1200,"(-22.8839267, -43.3095785)"
50.0,1.0,1.0,-22.933986,-43.1760735,1850,"(-22.933986, -43.1760735)"
50.0,1.0,2.0,-22.9074238,-43.2770935,1000,"(-22.9074238, -43.2770935)"
105.0,2.0,3.0,-22.9144157,-43.2388557,1200,"(-22.9144157, -43.2388557)"
119.0,3.0,3.0,-22.9883399,-43.3529408,5500,"(-22.9883399, -43.3529408)"
165.0,4.0,3.0,-22.928988,-43.353419099999996,1600,"(-22.928988, -43.353419099999996)"
142.0,3.0,3.0,-23.0004173,-43.332459,4500,"(-23.0004173, -43.332459)"
120.0,2.0,3.0,-22.9848957,-43.1952136,4500,"(-22.9848957, -43.1952136)"
62.0,1.0,2.0,-22.9199726,-43.3688258,1100,"(-22.9199726, -43.3688258)"
100.0,1.0,2.0,-22.8934325,-43.2641278,1200,"(-22.8934325, -43.2641278)"
82.0,,2.0,-22.94884465,-43.179829096252966,3900,"(-22.94884465, -43.179829096252966)"
40.0,1.0,1.0,-22.9254767,-43.2052254,700,"(-22.9254767, -43.2052254)"
70.0,2.0,2.0,-30.0342118,-51.2393593,1900,"(-30.0342118, -51.2393593)"
50.0,1.0,2.0,-22.8533926,-43.3134107,900,"(-22.8533926, -43.3134107)"
80.0,3.0,3.0,-22.9651464,-43.2221674,2500,"(-22.9651464, -43.2221674)"
70.0,,2.0,-22.9358536,-43.1816344,2600,"(-22.9358536, -43.1816344)"
91.0,1.0,2.0,-22.8966014,-43.3447441,1100,"(-22.8966014, -43.3447441)"
120.0,4.0,3.0,-22.9843423,-43.2007642,6000,"(-22.9843423, -43.2007642)"
38.0,2.0,2.0,-22.9859524,-43.1911156,3200,"(-22.9859524, -43.1911156)"
89.0,2.0,3.0,-23.018515100000002,-43.4634021,2000,"(-23.018515100000002, -43.4634021)"
116.0,3.0,3.0,-22.9808194,-43.1910909,2300,"(-22.9808194, -43.1910909)"
65.0,1.0,2.0,-23.0217111,-43.4869678,1500,"(-23.0217111, -43.4869678)"
113.0,,2.0,-22.9681327,-43.1830609,2700,"(-22.9681327, -43.1830609)"
60.0,1.0,2.0,-22.8355116,-43.3182064,800,"(-22.8355116, -43.3182064)"
85.0,3.0,3.0,-23.014309,-43.45027260000001,1300,"(-23.014309, -43.45027260000001)"
90.0,3.0,3.0,-23.008528,-43.4381613,1500,"(-23.008528, -43.4381613)"
63.0,,2.0,-22.924182,-43.2661603,1600,"(-22.924182, -43.2661603)"
70.0,2.0,2.0,-23.0063466,-43.4358159,1300,"(-23.0063466, -43.4358159)"
50.0,1.0,1.0,-22.9026425,-43.2817263,1300,"(-22.9026425, -43.2817263)"
75.0,1.0,2.0,-22.915698100000004,-43.2319433,1230,"(-22.915698100000004, -43.2319433)"
80.0,2.0,2.0,-22.972037,-43.22478710000001,2900,"(-22.972037, -43.22478710000001)"
80.0,1.0,2.0,-22.8886093,-43.365775799999994,1500,"(-22.8886093, -43.365775799999994)"
76.0,2.0,2.0,-23.0031737,-43.4840149,1400,"(-23.0031737, -43.4840149)"
55.0,1.0,1.0,-22.9674748,-43.18745360000001,1700,"(-22.9674748, -43.18745360000001)"
60.0,1.0,1.0,-22.9248707,-43.1767511,1900,"(-22.9248707, -43.1767511)"
105.0,2.0,2.0,-23.0048388,-43.3662798,4500,"(-23.0048388, -43.3662798)"
50.0,1.0,1.0,-22.9176624,-43.24595770000001,1200,"(-22.9176624, -43.24595770000001)"
75.0,1.0,2.0,-22.9044733,-43.2767277,1000,"(-22.9044733, -43.2767277)"
90.0,3.0,2.0,-22.9859524,-43.1911156,3200,"(-22.9859524, -43.1911156)"
83.0,2.0,3.0,-23.0185151,-43.4634021,2500,"(-23.0185151, -43.4634021)"
51.0,1.0,2.0,-22.9081149,-43.2807014,800,"(-22.9081149, -43.2807014)"
70.0,1.0,2.0,-22.9358536,-43.1816344,2600,"(-22.9358536, -43.1816344)"
56.0,1.0,2.0,-22.9367372,-43.1898261,2100,"(-22.9367372, -43.1898261)"
90.0,2.0,3.0,-23.0185151,-43.4634021,2000,"(-23.0185151, -43.4634021)"
85.0,2.0,2.0,-22.9375718,-43.3373098,1000,"(-22.9375718, -43.3373098)"
35.0,1.0,1.0,-23.8277352,-49.4317003,1200,"(-23.8277352, -49.4317003)"
164.0,1.0,4.0,-22.9604618,-43.2039009,4600,"(-22.9604618, -43.2039009)"
165.0,3.0,5.0,-22.9755839,-43.193523600000006,7000,"(-22.9755839, -43.193523600000006)"
80.0,1.0,2.0,-22.923960600000004,-43.2584988,1400,"(-22.923960600000004, -43.2584988)"
73.0,,2.0,-22.8993744,-43.28064420000001,1150,"(-22.8993744, -43.28064420000001)"
36.0,1.0,1.0,-22.9654545,-43.18084520000001,2500,"(-22.9654545, -43.18084520000001)"
139.0,2.0,3.0,-22.9014952,-43.3525042,1500,"(-22.9014952, -43.3525042)"
73.0,2.0,2.0,-22.8852572,-43.2759261,1500,"(-22.8852572, -43.2759261)"
78.0,1.0,3.0,-22.9099622,-43.27971160000001,750,"(-22.9099622, -43.27971160000001)"
110.0,1.0,3.0,-22.9155343,-43.2459053,1900,"(-22.9155343, -43.2459053)"
70.0,2.0,3.0,-22.9384708,-43.2445882,1500,"(-22.9384708, -43.2445882)"
65.0,1.0,2.0,-22.9159643,-43.2069015,2100,"(-22.9159643, -43.2069015)"
50.0,1.0,1.0,-23.0149238,-43.407209,2000,"(-23.0149238, -43.407209)"
65.0,1.0,2.0,-22.863659100000003,-43.2542351,1100,"(-22.863659100000003, -43.2542351)"
76.0,1.0,2.0,-22.9612316,-43.1911964,2800,"(-22.9612316, -43.1911964)"
80.0,1.0,3.0,-22.999740399999997,-43.3659929,1400,"(-22.999740399999997, -43.3659929)"
39.0,2.0,1.0,-22.9506576,-43.1759883,1500,"(-22.9506576, -43.1759883)"
550.0,4.0,3.0,-22.9282465,-43.170790419174786,7000,"(-22.9282465, -43.170790419174786)"
140.0,3.0,3.0,-22.995209399999997,-43.2408556,12000,"(-22.995209399999997, -43.2408556)"
400.0,5.0,4.0,-22.984338600000005,-43.2328045,15000,"(-22.984338600000005, -43.2328045)"
70.0,3.0,2.0,-22.9804456,-43.2221655,3400,"(-22.9804456, -43.2221655)"
230.0,5.0,4.0,-22.9890302,-43.3549717,15000,"(-22.9890302, -43.3549717)"
55.0,1.0,1.0,-22.9628638,-43.1699883,2700,"(-22.9628638, -43.1699883)"
75.0,,2.0,-23.0063466,-43.4358159,1800,"(-23.0063466, -43.4358159)"
90.0,,3.0,-22.930774600000003,-43.1868679,3200,"(-22.930774600000003, -43.1868679)"
85.0,,3.0,-22.8887526,-43.2874722,1100,"(-22.8887526, -43.2874722)"
80.0,2.0,3.0,-22.8326425,-43.284222799999995,2300,"(-22.8326425, -43.284222799999995)"
100.0,2.0,3.0,-22.9046163,-43.279643,2100,"(-22.9046163, -43.279643)"
285.0,,4.0,-22.9862375,-43.2091782,25500,"(-22.9862375, -43.2091782)"
218.0,2.0,2.0,-22.9719642,-43.1843432,10000,"(-22.9719642, -43.1843432)"
150.0,1.0,3.0,-22.9681327,-43.1830609,3500,"(-22.9681327, -43.1830609)"
210.0,4.0,4.0,-23.0011303,-43.3608268,4500,"(-23.0011303, -43.3608268)"
96.0,2.0,2.0,-23.0048388,-43.3662798,2800,"(-23.0048388, -43.3662798)"
107.0,2.0,2.0,-23.0149238,-43.407209,4500,"(-23.0149238, -43.407209)"
82.0,1.0,3.0,-22.9157017,-43.2212844,2000,"(-22.9157017, -43.2212844)"
200.0,,4.0,-22.9842762,-43.2198988,14800,"(-22.9842762, -43.2198988)"
51.0,1.0,2.0,-22.88498485,-43.29839859512414,980,"(-22.88498485, -43.29839859512414)"
65.0,1.0,2.0,-22.9260188,-43.3641498,1100,"(-22.9260188, -43.3641498)"
60.0,1.0,2.0,-22.9350185,-43.3515126,1600,"(-22.9350185, -43.3515126)"
160.0,4.0,3.0,-22.9871664,-43.2242641,19800,"(-22.9871664, -43.2242641)"
49.0,1.0,2.0,-22.8256491,-43.32704260000001,750,"(-22.8256491, -43.32704260000001)"
38.0,1.0,1.0,-22.9653055,-43.1766738,1600,"(-22.9653055, -43.1766738)"
197.0,2.0,4.0,-22.9997404,-43.3659929,3800,"(-22.9997404, -43.3659929)"
150.0,3.0,3.0,-22.9848957,-43.1952136,6500,"(-22.9848957, -43.1952136)"
85.0,2.0,3.0,-22.9073832,-43.2876155,1300,"(-22.9073832, -43.2876155)"
55.0,1.0,2.0,-22.9665038,-43.3713193,1050,"(-22.9665038, -43.3713193)"
89.0,1.0,3.0,-22.9771137,-43.2304929,3690,"(-22.9771137, -43.2304929)"
115.0,2.0,3.0,-22.99969,-43.37631029999999,2300,"(-22.99969, -43.37631029999999)"
69.0,,,-22.8929679,-43.2788216,1100,"(-22.8929679, -43.2788216)"
,,2.0,-22.9808194,-43.1910909,2200,"(-22.9808194, -43.1910909)"
,,2.0,-22.8919912,-43.27960820000001,950,"(-22.8919912, -43.27960820000001)"
,,2.0,-22.9411582,-43.3441051,1200,"(-22.9411582, -43.3441051)"
,,4.0,-22.9997388,-43.2684256,7000,"(-22.9997388, -43.2684256)"
,,4.0,-22.984338600000005,-43.2328045,8500,"(-22.984338600000005, -43.2328045)"
,,4.0,-23.001908,-43.3501969,7000,"(-23.001908, -43.3501969)"
,,3.0,-23.0066417,-43.4845412,1850,"(-23.0066417, -43.4845412)"
,,3.0,-23.0166029,-43.4654138,3000,"(-23.0166029, -43.4654138)"
,,4.0,-22.9766857,-43.1914396,7000,"(-22.9766857, -43.1914396)"
,,4.0,-22.9646379,-43.20259,9300,"(-22.9646379, -43.20259)"
,,3.0,-19.9848225,-43.8443784,2400,"(-19.9848225, -43.8443784)"
,,1.0,-22.9240387,-43.2344214,1400,"(-22.9240387, -43.2344214)"
,,4.0,-22.9803652,-43.2139765,25000,"(-22.9803652, -43.2139765)"
,,2.0,-22.8753618,-43.2833328,989,"(-22.8753618, -43.2833328)"
,,1.0,-23.0185151,-43.4634021,1100,"(-23.0185151, -43.4634021)"
,,2.0,-22.909991100000006,-43.2406283,1300,"(-22.909991100000006, -43.2406283)"
,,2.0,-22.8854902,-43.2967176,1200,"(-22.8854902, -43.2967176)"
,,2.0,-22.9646379,-43.20259,3600,"(-22.9646379, -43.20259)"
,,3.0,-22.9637013,-43.2139056,4600,"(-22.9637013, -43.2139056)"
,,2.0,-23.0063466,-43.4358159,1300,"(-23.0063466, -43.4358159)"
,,2.0,-22.9130558,-43.2656751,900,"(-22.9130558, -43.2656751)"
,,2.0,-22.9312854,-43.36198529999999,750,"(-22.9312854, -43.36198529999999)"
,,1.0,-23.001908,-43.3501969,2000,"(-23.001908, -43.3501969)"
,,3.0,-22.9862375,-43.2091782,30000,"(-22.9862375, -43.2091782)"
,,4.0,-22.9862375,-43.2091782,15000,"(-22.9862375, -43.2091782)"
,,2.0,-22.9513701,-43.1842679,2900,"(-22.9513701, -43.1842679)"
,,4.0,-22.9986176,-43.2529098,3000,"(-22.9986176, -43.2529098)"
,,2.0,-22.9548472,-43.3765899,1400,"(-22.9548472, -43.3765899)"
,,2.0,-22.9233953,-43.2452569,2000,"(-22.9233953, -43.2452569)"
,,2.0,-22.9576856,-43.1990927,2600,"(-22.9576856, -43.1990927)"
,,2.0,-22.9533486,-43.189868,2900,"(-22.9533486, -43.189868)"
,,2.0,-22.912771,-43.5449423,1000,"(-22.912771, -43.5449423)"
,,2.0,-22.8110843,-43.2078846,1500,"(-22.8110843, -43.2078846)"
,,1.0,-22.9112794,-43.2138643,1250,"(-22.9112794, -43.2138643)"
67.0,2.0,1.0,-23.0149238,-43.407209,5000,"(-23.0149238, -43.407209)"
75.0,2.0,3.0,-22.9280511,-43.5727909,1300,"(-22.9280511, -43.5727909)"
120.0,3.0,3.0,-23.0217033,-43.4559279,3900,"(-23.0217033, -43.4559279)"
60.0,1.0,3.0,-22.8049732,-43.219866107721046,1500,"(-22.8049732, -43.219866107721046)"
113.0,2.0,3.0,-22.9642979,-43.1771955,2500,"(-22.9642979, -43.1771955)"
80.0,1.0,2.0,-22.8865367,-43.3442536,900,"(-22.8865367, -43.3442536)"
50.0,1.0,2.0,-22.88537,-43.3527065,800,"(-22.88537, -43.3527065)"
130.0,2.0,3.0,-22.9690461,-43.18946629999999,6000,"(-22.9690461, -43.18946629999999)"
100.0,2.0,3.0,-22.9681327,-43.1830609,2500,"(-22.9681327, -43.1830609)"
35.0,1.0,1.0,-22.8966954,-43.2754556,650,"(-22.8966954, -43.2754556)"
92.0,3.0,3.0,-22.9312898,-43.2455843,1900,"(-22.9312898, -43.2455843)"
100.0,2.0,3.0,-22.9323641,-43.1821872,2499,"(-22.9323641, -43.1821872)"
70.0,2.0,2.0,-22.8929679,-43.2788216,1500,"(-22.8929679, -43.2788216)"
50.0,,1.0,-22.9770236,-43.230294,2800,"(-22.9770236, -43.230294)"
95.0,3.0,2.0,-22.955651,-43.1737289,4500,"(-22.955651, -43.1737289)"
49.0,2.0,1.0,-22.9279379,-43.236188,1100,"(-22.9279379, -43.236188)"
65.0,,2.0,-22.9804176,-43.2025893,3400,"(-22.9804176, -43.2025893)"
46.0,1.0,2.0,-22.8197653,-43.3120362,800,"(-22.8197653, -43.3120362)"
66.0,2.0,3.0,-22.91750395,-43.395577716649846,900,"(-22.91750395, -43.395577716649846)"
62.0,2.0,2.0,-22.7904418,-43.31496420000001,1250,"(-22.7904418, -43.31496420000001)"
336.0,6.0,4.0,-22.9719642,-43.1843432,29000,"(-22.9719642, -43.1843432)"
160.0,4.0,4.0,-22.9331142,-43.2444502,2300,"(-22.9331142, -43.2444502)"
110.0,3.0,3.0,-22.9775478,-43.1974876,3000,"(-22.9775478, -43.1974876)"
70.0,1.0,2.0,-22.9210816,-43.3601996,1150,"(-22.9210816, -43.3601996)"
66.0,1.0,2.0,-22.899449800000006,-43.2786542,1100,"(-22.899449800000006, -43.2786542)"
69.0,1.0,2.0,-22.9333806,-43.3347821,1200,"(-22.9333806, -43.3347821)"
63.0,2.0,1.0,-22.9332164,-43.2381453,2000,"(-22.9332164, -43.2381453)"
109.0,1.0,1.0,-22.9883399,-43.3529408,3600,"(-22.9883399, -43.3529408)"
590.0,5.0,4.0,-22.9913592,-43.2675329,17500,"(-22.9913592, -43.2675329)"
66.0,2.0,2.0,-22.99372,-43.4517836,1500,"(-22.99372, -43.4517836)"
225.0,5.0,4.0,-23.0048388,-43.3662798,9000,"(-23.0048388, -43.3662798)"
65.0,1.0,2.0,-22.9176632,-43.2631044,800,"(-22.9176632, -43.2631044)"
55.0,1.0,1.0,-22.9855992,-43.1969718,2700,"(-22.9855992, -43.1969718)"
179.0,2.0,3.0,-22.9653753,-43.1837385,6000,"(-22.9653753, -43.1837385)"
155.0,2.0,3.0,-6.5899848,-37.9149013,4000,"(-6.5899848, -37.9149013)"
373.0,3.0,3.0,-10.8040231,-37.1658336,8500,"(-10.8040231, -37.1658336)"
130.0,3.0,4.0,-22.9803652,-43.2139765,3999,"(-22.9803652, -43.2139765)"
50.0,1.0,2.0,-22.8947555,-43.2215672,1350,"(-22.8947555, -43.2215672)"
65.0,,2.0,-23.0031737,-43.4840149,1700,"(-23.0031737, -43.4840149)"
380.0,5.0,4.0,-22.9803652,-43.2139765,17000,"(-22.9803652, -43.2139765)"
135.0,3.0,3.0,-22.9857245,-43.19650410000001,7000,"(-22.9857245, -43.19650410000001)"
40.0,1.0,1.0,-22.9548472,-43.3765899,1100,"(-22.9548472, -43.3765899)"
98.0,4.0,3.0,-23.0048388,-43.3662798,4000,"(-23.0048388, -43.3662798)"
53.0,1.0,2.0,-22.9110975,-43.1882859,1300,"(-22.9110975, -43.1882859)"
316.0,6.0,4.0,-22.986987300000006,-43.1909986,15000,"(-22.986987300000006, -43.1909986)"
42.0,,1.0,-22.964367000000006,-43.1746755,2300,"(-22.964367000000006, -43.1746755)"
45.0,1.0,1.0,-19.9848225,-43.8443784,1100,"(-19.9848225, -43.8443784)"
51.0,1.0,2.0,-22.907518600000003,-43.3012474,900,"(-22.907518600000003, -43.3012474)"
80.0,3.0,2.0,-22.9920076,-43.4023471,1850,"(-22.9920076, -43.4023471)"
220.0,6.0,5.0,-23.0292488,-43.4693688,3350,"(-23.0292488, -43.4693688)"
78.0,2.0,3.0,-23.0063466,-43.4358159,1900,"(-23.0063466, -43.4358159)"
120.0,3.0,3.0,-23.0147819,-43.4610052,2300,"(-23.0147819, -43.4610052)"
470.0,4.0,4.0,-22.9839557,-43.2022163,45000,"(-22.9839557, -43.2022163)"
100.0,3.0,3.0,-22.9603236,-43.2045122,3200,"(-22.9603236, -43.2045122)"
500.0,4.0,4.0,-22.9862375,-43.2091782,38000,"(-22.9862375, -43.2091782)"
74.0,1.0,2.0,-22.9205223,-43.212459,1300,"(-22.9205223, -43.212459)"
90.0,3.0,2.0,-22.9804105,-43.221005700000006,5300,"(-22.9804105, -43.221005700000006)"
94.0,2.0,3.0,-22.9373944,-43.177594,3300,"(-22.9373944, -43.177594)"
