,address,areas,bathrooms,bedrooms,parking-spaces,price,price-item-0,price-item-1,
19,"Avenida Evandro Lins e Silva, Barra da Tijuca",,,2,,R$ 2.400 /mês,condomínio R$ 1.050,IPTU R$ 250,1
20,"Rua Marquês de Olinda, Botafogo",,,2,,R$ 2.000 /mês,condomínio R$ 915,IPTU R$ 222,1
21,"Rua Guaporé, Braz de Pina",,,2,,R$ 1.200 /mês,,,2
22,"Rua Francisco Otaviano, Copacabana",,,1,,R$ 1.650 /mês,condomínio R$ 1.000,IPTU R$ 170,1
23,"Rua Rino Levi, Barra da Tijuca",,,2,,R$ 3.500 /mês,condomínio R$ 1.530,IPTU R$ 2.970,2
24,"Rua Barata Ribeiro, Copacabana",,,4,,R$ 3.000 /mês,condomínio R$ 1.560,IPTU R$ 410,1
25,"Rua Marquês de São Vicente, Gávea",,,4,,R$ 5.000 /mês,condomínio R$ 1.500,,3
26,"Avenida Gastão Senges, Barra da Tijuca",,,2,,R$ 3.000 /mês,condomínio R$ 3.300,IPTU R$ 711,1
27,"Rua Haddock Lobo, Tijuca",,,3,,R$ 2.600 /mês,condomínio R$ 1.090,IPTU R$ 100,3
28,"Rua Conde de Bonfim, Tijuca",,,3,,R$ 1.900 /mês,condomínio R$ 680,IPTU R$ 110,1
29,"Rua Darke de Matos, Higienópolis",,,3,,R$ 1.100 /mês,condomínio R$ 200,IPTU R$ 25,1
30,"Rua Visconde de Santa Isabel, Grajaú",,,2,,R$ 1.300 /mês,condomínio R$ 500,IPTU R$ 9,2
31,"Rua Francisco Dantas, Freguesia (Jacarepaguá)",,,3,,R$ 950 /mês,condomínio R$ 500,IPTU R$ 49,1
32,"Rua Honório de Almeida, Vista Alegre",,,1,,R$ 1.100 /mês,condomínio R$ 250,,1
33,"Avenida Lúcio Costa, Barra da Tijuca",,,2,,R$ 6.500 /mês,condomínio R$ 3.500,IPTU R$ 704,3
34,"Avenida Epitácio Pessoa, Lagoa",,,4,,R$ 7.500 /mês,condomínio R$ 4.799,IPTU R$ 1.095,4
35,"Rua Baronesa de Poconé, Lagoa",,,5,,R$ 5.000 /mês,condomínio R$ 1.125,,3
0,"Rua Josué de Barros, Campo Grande",48 m²,1,2,1,R$ 700 /mês,condomínio R$ 350,,
1,"Estrada da Gávea, São Conrado",250 m²,3,5,2,R$ 7.000 /mês,condomínio R$ 2.200,IPTU R$ 417,
2,"Rua Piratininga, Gávea",40 m²,1,1,1,R$ 2.500 /mês,condomínio R$ 700,IPTU R$ 117,
3,"Rua Dona Delfina, Tijuca",130 m²,1,3,1,R$ 3.500 /mês,condomínio R$ 1.000,IPTU R$ 184,
4,"Jardim Botânico, Rio de Janeiro",251 m²,4,4,4,R$ 12.000 /mês,condomínio R$ 3.810,IPTU R$ 1.034,
6,"Leblon, Rio de Janeiro",500 m²,3,4,2,R$ 30.000 /mês,condomínio R$ 3.000,IPTU R$ 8.300,
8,"Rua Retiro dos Artistas, Pechincha",59 m²,1,2,1,R$ 700 /mês,condomínio R$ 480,IPTU R$ 20,
10,"Rua Fonte da Saudade, Lagoa",280 m²,4,4,2,R$ 9.800 /mês,condomínio R$ 2.500,IPTU R$ 1.200,
11,"Estrada Rodrigues Caldas, Taquara",47 m²,1,1,1,R$ 1.000 /mês,condomínio R$ 399,IPTU R$ 55,
12,"Avenida Lúcio Costa, Barra da Tijuca",183 m²,,4,3,R$ 10.000 /mês,condomínio R$ 3.821,,
13,"Avenida Delfim Moreira, Leblon",170 m²,3,3,1,R$ 16.000 /mês,condomínio R$ 2.700,IPTU R$ 20.486,
14,"Rua Fortunato de Brito, Freguesia (Jacarepaguá)",76 m²,,2,1,R$ 1.400 /mês,condomínio R$ 692,IPTU R$ 95,
15,"Rua Paulo César de Andrade, Laranjeiras",327 m²,4,4,2,R$ 8.000 /mês,condomínio R$ 2.156,IPTU R$ 690,
16,"Avenida Prefeito Mendes de Morais, São Conrado",96 m²,2,2,2,R$ 5.500 /mês,condomínio R$ 2.700,IPTU R$ 834,
17,"Estrada da Gávea, Gávea",571 m²,,4,3,R$ 6.000 /mês,condomínio R$ 6.000,,
18,"Rua Pacheco Leão, Jardim Botânico",90 m²,3,3,1,R$ 3.800 /mês,condomínio R$ 1.250,IPTU R$ 270,
19,"Avenida Lúcio Costa, Barra da Tijuca",55 m²,1,1,1,R$ 1.800 /mês,condomínio R$ 1.600,IPTU R$ 395,
20,"Copacabana, Rio de Janeiro",150 m²,2,2,,R$ 6.500 /mês,condomínio R$ 1.300,IPTU R$ 325,
21,"Rua dos Araujos, Tijuca",85 m²,2,2,1,R$ 1.200 /mês,condomínio R$ 800,IPTU R$ 90,
22,"Largo do Machado, Catete",100 m²,2,3,,R$ 2.300 /mês,condomínio R$ 950,IPTU R$ 221,
23,"Rua Dionísio Fernandes, Engenho de Dentro",40 m²,2,2,1,R$ 1.000 /mês,condomínio R$ 480,IPTU R$ 17,
24,"Rua Barão de Ipanema, Copacabana",48 m²,1,2,,R$ 2.000 /mês,condomínio R$ 798,IPTU R$ 163,
25,"Rua Vitória Régia, Lagoa",170 m²,5,3,3,R$ 5.000 /mês,condomínio R$ 3.330,IPTU R$ 712,
27,"Estrada do Rio Grande, Taquara",36 m²,1,1,1,R$ 1.400 /mês,condomínio R$ 463,IPTU R$ 45,
28,"Rua Francisco Otaviano, Ipanema",39 m²,,1,,R$ 4.500 /mês,condomínio R$ 600,,
29,"Estrada Cachamorra, Campo Grande",56 m²,2,2,1,R$ 1.500 /mês,condomínio R$ 480,IPTU R$ 35,
30,"Rua Ministro Correia de Melo, Leblon",100 m²,2,3,1,R$ 5.000 /mês,condomínio R$ 1.500,IPTU R$ 380,
32,"Rua Olinda Ellis, Campo Grande",50 m²,1,2,1,R$ 1.100 /mês,condomínio R$ 350,IPTU R$ 40,
33,"Avenida Ataulfo de Paiva, Leblon",60 m²,1,1,,R$ 2.700 /mês,condomínio R$ 870,IPTU R$ 236,
34,"Rua Santa Clara, Copacabana",142 m²,3,2,1,R$ 3.500 /mês,condomínio R$ 2.700,IPTU R$ 373,
35,"Rua Vilela Tavares, Méier",64 m²,2,2,,R$ 1.100 /mês,condomínio R$ 580,IPTU R$ 52,
0,"Rua Bias Fortes, Bonsucesso",48 m²,1,1,,R$ 700 /mês,condomínio R$ 525,,
1,"Rua Duque de Caxias, Vila Isabel",80 m²,1,2,1,R$ 1.200 /mês,condomínio R$ 880,IPTU R$ 97,
2,"Rua Pinheiro da Cunha, Tijuca",70 m²,2,3,,R$ 1.700 /mês,condomínio R$ 400,,
3,"Rua General Edmundo Gastão da Cunha, Vila Isabel",96 m²,1,3,,R$ 1.300 /mês,condomínio R$ 514,IPTU R$ 81,
4,"Praça Eugênio Jardim, Copacabana",85 m²,1,3,,R$ 2.400 /mês,condomínio R$ 1.300,IPTU R$ 315,
6,"Avenida Paulo de Frontin, Rio Comprido",60 m²,2,2,1,R$ 1.500 /mês,condomínio R$ 830,IPTU R$ 46,
7,"Rua Uruguai, Andaraí",75 m²,2,3,1,R$ 2.000 /mês,condomínio R$ 662,IPTU R$ 100,
8,"Rua Visconde de Pirajá, Ipanema",27 m²,1,1,,R$ 1.400 /mês,condomínio R$ 758,IPTU R$ 103,
9,"Rua Vice-Governador Rúbens Berardo, Gávea",120 m²,1,3,2,R$ 4.500 /mês,condomínio R$ 1.550,IPTU R$ 430,
10,"Rua Soares Cabral, Laranjeiras",100 m²,1,3,,R$ 2.650 /mês,condomínio R$ 900,IPTU R$ 150,
11,"Rua Dezenove de Fevereiro, Botafogo",82 m²,1,2,1,R$ 3.900 /mês,condomínio R$ 1.200,IPTU R$ 315,
12,"Rua Desembargador Paulo Alonso, Recreio dos Bandeirantes",180 m²,5,3,2,R$ 2.500 /mês,condomínio R$ 1.100,IPTU R$ 350,
13,"Rua Hans Staden, Botafogo",68 m²,2,2,,R$ 2.500 /mês,condomínio R$ 831,IPTU R$ 70,
15,"Rua Dona Mariana, Botafogo",110 m²,,3,2,R$ 6.000 /mês,condomínio R$ 1.100,IPTU R$ 390,
16,"Avenida Lúcio Costa, Barra da Tijuca",87 m²,2,2,1,R$ 2.400 /mês,condomínio R$ 1.950,IPTU R$ 450,
18,"Rua Cupertino Durão, Leblon",120 m²,1,4,1,R$ 6.800 /mês,condomínio R$ 2.000,IPTU R$ 350,
19,"Boulevard Vinte e Oito de Setembro, Vila Isabel",44 m²,1,1,,R$ 950 /mês,condomínio R$ 378,,
20,"Estrada dos Bandeirantes, Jacarepaguá",50 m²,1,2,1,R$ 1.000 /mês,condomínio R$ 450,IPTU R$ 85,
21,"Avenida Brasil, Irajá",56 m²,1,2,1,R$ 1.000 /mês,condomínio R$ 330,,
24,"Rua Mário Covas Júnior, Barra da Tijuca",61 m²,1,2,1,R$ 2.300 /mês,condomínio R$ 638,IPTU R$ 220,
25,"Avenida das Américas, Barra da Tijuca",95 m²,,3,,R$ 2.500 /mês,,,
28,"Rua César Lattes, Barra da Tijuca",117 m²,3,3,2,R$ 2.950 /mês,condomínio R$ 1.852,IPTU R$ 312,
31,"Rua Santa Amélia, Praça da Bandeira",75 m²,2,3,1,R$ 1.500 /mês,condomínio R$ 744,IPTU R$ 89,
32,"Rua Real Grandeza, Botafogo",70 m²,1,2,,R$ 2.000 /mês,condomínio R$ 1.130,IPTU R$ 148,
33,"Rua Ubaldino do Amaral, Centro",50 m²,2,2,,R$ 1.200 /mês,condomínio R$ 550,,
34,"Rua Barão da Torre, Ipanema",52 m²,1,1,1,R$ 1.900 /mês,condomínio R$ 2.483,IPTU R$ 803,
35,"Avenida General San Martin, Leblon",165 m²,1,3,3,R$ 9.500 /mês,condomínio R$ 3.108,IPTU R$ 945,
3,"Rua Barão de Mesquita, Andaraí",35 m²,1,1,,R$ 1.000 /mês,condomínio R$ 280,IPTU R$ 25,
4,"Rua Barão de Mesquita, Tijuca",68 m²,2,2,,R$ 1.150 /mês,condomínio R$ 755,IPTU R$ 65,
5,"Rua Barão da Torre, Ipanema",150 m²,3,3,1,R$ 3.500 /mês,condomínio R$ 1.700,IPTU R$ 300,
7,"Barra da Tijuca, Rio de Janeiro",130 m²,,3,2,R$ 5.700 /mês,condomínio R$ 1.142,,
9,"Rua João Líra, Leblon",350 m²,,4,3,R$ 18.500 /mês,condomínio R$ 3.500,IPTU R$ 1.921,
10,"Rua Marquês de São Vicente, Gávea",180 m²,,4,2,R$ 5.000 /mês,condomínio R$ 1.800,IPTU R$ 550,
12,"Rua Moura Brasil, Laranjeiras",95 m²,2,3,1,R$ 2.700 /mês,condomínio R$ 1.150,IPTU R$ 200,
13,"Rua Almirante Baltazar, São Cristóvão",50 m²,1,1,1,R$ 1.400 /mês,condomínio R$ 540,IPTU R$ 36,
14,"Rua Prudente de Morais, Ipanema",137 m²,3,3,1,R$ 5.000 /mês,condomínio R$ 2.100,IPTU R$ 680,
16,"Avenida Vieira Souto, Ipanema",285 m²,5,4,1,R$ 20.000 /mês,condomínio R$ 5.100,IPTU R$ 26.920,
17,"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",125 m²,4,4,2,R$ 4.650 /mês,IPTU R$ 419,,
18,"Rua Afonso Ferreira, Engenho de Dentro",40 m²,1,2,,R$ 1.100 /mês,,,
19,"Avenida Nossa Senhora de Copacabana, Copacabana",46 m²,,1,,R$ 1.500 /mês,condomínio R$ 756,IPTU R$ 110,
20,"Rua Francisco Mário, Recreio dos Bandeirantes",148 m²,,4,2,R$ 2.800 /mês,condomínio R$ 1.300,IPTU R$ 280,
21,"Avenida Nossa Senhora de Copacabana, Centro",115 m²,1,3,,R$ 2.300 /mês,condomínio R$ 947,IPTU R$ 270,
22,"Rua do Humaitá, Humaitá",105 m²,3,3,,R$ 2.900 /mês,condomínio R$ 1.080,,
23,"Rua Duvivier, Copacabana",110 m²,2,3,,R$ 4.000 /mês,condomínio R$ 700,IPTU R$ 1.260,
26,"Rua Barata Ribeiro, Copacabana",63 m²,1,1,1,R$ 2.300 /mês,condomínio R$ 620,IPTU R$ 186,
28,"Rua Barão de Iguatemi, Praça da Bandeira",22 m²,1,1,,R$ 850 /mês,condomínio R$ 220,,
30,"Rua César Lattes, Barra da Tijuca",117 m²,3,3,3,R$ 3.000 /mês,condomínio R$ 1.689,IPTU R$ 320,
31,"Rua Francisco Sá, Copacabana",61 m²,2,2,,R$ 3.000 /mês,condomínio R$ 730,IPTU R$ 215,
32,"Avenida Lúcio Costa, Barra da Tijuca",58 m²,1,1,1,R$ 2.200 /mês,condomínio R$ 1.390,IPTU R$ 250,
34,"Rua Maurício da Costa Faria, Recreio dos Bandeirantes",100 m²,1,2,2,R$ 2.100 /mês,condomínio R$ 674,IPTU R$ 286,
35,"Rua Guimarães Natal, Copacabana",57 m²,1,2,,R$ 2.100 /mês,condomínio R$ 730,IPTU R$ 114,
0,"Rua Gilberto Cardoso, Leblon",85 m²,1,2,1,R$ 3.800 /mês,condomínio R$ 1.248,IPTU R$ 250,
2,"Rua Tubira, Leblon",70 m²,1,3,,R$ 3.300 /mês,condomínio R$ 908,IPTU R$ 204,
3,"Rua Antônio Parreiras, Ipanema",79 m²,1,2,,R$ 2.300 /mês,condomínio R$ 784,IPTU R$ 180,
5,"Estrada Benvindo de Novaes, Recreio dos Bandeirantes",75 m²,1,2,1,R$ 2.700 /mês,condomínio R$ 750,IPTU R$ 165,
6,"Avenida Lúcio Costa, Barra da Tijuca",65 m²,2,2,1,R$ 2.200 /mês,condomínio R$ 1.450,IPTU R$ 450,
11,"Rua Ana Leonidia, Engenho de Dentro",75 m²,2,3,1,R$ 1.500 /mês,condomínio R$ 743,,
13,"Recreio dos Bandeirantes, Rio de Janeiro",105 m²,3,3,1,R$ 2.250 /mês,condomínio R$ 1.142,IPTU R$ 242,
16,"Rua Teixeira Heizer, Recreio dos Bandeirantes",90 m²,2,2,1,R$ 2.000 /mês,condomínio R$ 760,IPTU R$ 96,
18,"Rua Ibituruna, Maracanã",91 m²,3,2,1,R$ 1.900 /mês,condomínio R$ 785,IPTU R$ 157,
20,"Rua Raul da Cunha Ribeiro, Recreio dos Bandeirantes",83 m²,1,2,,R$ 1.500 /mês,condomínio R$ 850,IPTU R$ 240,
22,"Rua Getúlio, Todos os Santos",68 m²,2,3,1,R$ 1.050 /mês,condomínio R$ 800,IPTU R$ 58,
23,"Rua Oito de Dezembro, Maracanã",60 m²,2,2,1,R$ 1.300 /mês,condomínio R$ 474,IPTU R$ 25,
26,"Avenida Vice-Presidente José Alencar, Jacarepaguá",96 m²,1,3,1,R$ 3.300 /mês,condomínio R$ 1.800,IPTU R$ 170,
27,"Avenida Glaucio Gil, Recreio dos Bandeirantes",139 m²,2,3,2,R$ 1.900 /mês,condomínio R$ 850,IPTU R$ 350,
28,"Avenida Salvador Allende, Recreio dos Bandeirantes",51 m²,1,2,1,R$ 1.300 /mês,condomínio R$ 585,IPTU R$ 75,
29,"Rua José Bonifácio, Todos os Santos",80 m²,2,3,1,R$ 1.100 /mês,condomínio R$ 608,IPTU R$ 95,
30,"Rua Francisco Otaviano, Copacabana",77 m²,2,3,2,R$ 4.200 /mês,condomínio R$ 1.009,IPTU R$ 301,
31,"Rua Dias da Rocha, Copacabana",250 m²,3,3,1,R$ 3.800 /mês,condomínio R$ 3.000,IPTU R$ 721,
32,"Avenida José Luiz Ferraz, Recreio dos Bandeirantes",99 m²,2,3,2,R$ 3.500 /mês,condomínio R$ 1.400,IPTU R$ 1.900,
33,"Avenida Pepe, Barra da Tijuca",103 m²,3,2,2,R$ 4.000 /mês,condomínio R$ 3.910,IPTU R$ 771,
34,"Avenida das Américas, Barra da Tijuca",233 m²,4,3,3,R$ 12.000 /mês,condomínio R$ 3.300,IPTU R$ 730,
35,"Rua Pinheiro Machado, Laranjeiras",90 m²,,2,1,R$ 2.000 /mês,condomínio R$ 1.460,IPTU R$ 203,
1,"Rua Piratininga, Gávea",79 m²,2,2,,R$ 4.000 /mês,condomínio R$ 966,IPTU R$ 244,
4,"Rua Paula Freitas, Copacabana",39 m²,1,1,,R$ 2.000 /mês,condomínio R$ 365,IPTU R$ 112,
5,"Rua Visconde de Silva, Botafogo",105 m²,3,3,2,R$ 3.600 /mês,condomínio R$ 1.653,IPTU R$ 340,
6,"Avenida Rui Barbosa, Flamengo",500 m²,,3,2,R$ 8.900 /mês,condomínio R$ 5.187,IPTU R$ 1.400,
7,"Avenida Epitácio Pessoa, Lagoa",100 m²,1,1,,R$ 5.000 /mês,condomínio R$ 1.200,,
8,"Rua Miguel Fernandes, Méier",52 m²,1,2,,R$ 800 /mês,condomínio R$ 400,IPTU R$ 20,
9,"Rua Santa Clara, Copacabana",157 m²,2,3,2,R$ 4.750 /mês,condomínio R$ 1.620,IPTU R$ 382,
10,"Avenida das Américas, Barra da Tijuca",298 m²,,3,3,R$ 17.000 /mês,condomínio R$ 4.600,IPTU R$ 1.000,
12,"Rua Belfort Roxo, Copacabana",112 m²,3,3,,R$ 4.000 /mês,condomínio R$ 1.395,IPTU R$ 370,
13,"Rua Sambaíba, Leblon",180 m²,,4,3,R$ 12.000 /mês,condomínio R$ 3.500,IPTU R$ 800,
14,"Rua Andrade Pertence, Catete",70 m²,3,1,,R$ 2.350 /mês,condomínio R$ 566,IPTU R$ 119,
15,"Barra da Tijuca, Rio de Janeiro",52 m²,1,1,1,R$ 1.300 /mês,condomínio R$ 1.400,IPTU R$ 1.339,
16,"Rua Francisco Sá, Copacabana",52 m²,1,1,,R$ 1.750 /mês,condomínio R$ 750,IPTU R$ 158,
17,"Rua Capitão Machado, Praça Seca",57 m²,1,2,1,R$ 900 /mês,condomínio R$ 329,IPTU R$ 168,
18,"Avenida Prefeito Mendes de Morais, São Conrado",390 m²,,4,4,R$ 14.000 /mês,condomínio R$ 6.100,,
19,"Rua Conde de Bonfim, Tijuca",65 m²,2,2,1,R$ 1.700 /mês,condomínio R$ 537,IPTU R$ 60,
20,"Avenida Epitácio Pessoa, Lagoa",126 m²,3,4,1,R$ 3.400 /mês,condomínio R$ 1.600,IPTU R$ 292,
21,"Avenida Prefeito Mendes de Morais, São Conrado",196 m²,1,3,3,R$ 5.500 /mês,condomínio R$ 3.700,,
22,"Rua Pinto Martins, Santa Teresa",25 m²,1,1,,R$ 1.800 /mês,IPTU R$ 40,,
23,"Rua Honório, Cachambi",50 m²,1,1,,R$ 750 /mês,IPTU R$ 16,,
24,"Rua Uruguai, Tijuca",80 m²,2,2,1,R$ 1.300 /mês,condomínio R$ 500,IPTU R$ 99,
25,"Rua Sérgio Branco Soares, Recreio dos Bandeirantes",80 m²,2,2,2,R$ 1.600 /mês,condomínio R$ 450,IPTU R$ 170,
26,"Avenida Prefeito Mendes de Morais, São Conrado",240 m²,4,2,3,R$ 6.000 /mês,condomínio R$ 3.500,IPTU R$ 13.975,
27,"Rua Silva Mourão, Cachambi",70 m²,2,2,1,R$ 1.000 /mês,condomínio R$ 500,IPTU R$ 57,
28,"Rua Domingos Ferreira, Copacabana",170 m²,,3,1,R$ 3.300 /mês,condomínio R$ 1.700,IPTU R$ 550,
29,"Rua Vinícius de Moraes, Ipanema",120 m²,4,3,1,R$ 7.000 /mês,condomínio R$ 2.000,IPTU R$ 541,
32,"Rua Pedro Américo, Catete",35 m²,,1,,R$ 2.700 /mês,,,
33,"Avenida Malibu, Barra da Tijuca",74 m²,3,2,1,R$ 2.300 /mês,condomínio R$ 1.422,IPTU R$ 284,
34,"Ilha do Governador, Rio de Janeiro",46 m²,1,1,1,R$ 1.500 /mês,condomínio R$ 260,IPTU R$ 63,
35,"Avenida Maracanã, Maracanã",89 m²,2,2,1,R$ 1.700 /mês,condomínio R$ 577,IPTU R$ 110,
0,"Avenida Adolpho de Vasconcelos, Barra da Tijuca",68 m²,1,2,2,R$ 1.600 /mês,condomínio R$ 850,IPTU R$ 200,
3,"Estrada da Boiuna, Taquara",70 m²,1,2,1,R$ 1.000 /mês,condomínio R$ 500,,
4,"Avenida Bartolomeu Mitre, Leblon",84 m²,,2,1,R$ 7.500 /mês,condomínio R$ 1.200,IPTU R$ 230,
5,"Avenida São Sebastião, Urca",160 m²,3,3,,R$ 6.000 /mês,condomínio R$ 515,IPTU R$ 42,
9,"São Conrado, Rio de Janeiro",243 m²,3,3,3,R$ 12.000 /mês,condomínio R$ 3.300,IPTU R$ 1.450,
10,"Avenida Doutor Agenor de Almeida Loyola, Freguesia (Ilha do Governador)",66 m²,1,2,1,R$ 1.200 /mês,condomínio R$ 470,IPTU R$ 67,
12,"Rua Cândido Gaffree, Urca",200 m²,3,4,1,R$ 5.000 /mês,condomínio R$ 2.120,IPTU R$ 660,
13,"Rua Pontes Correia, Tijuca",120 m²,3,3,2,R$ 1.900 /mês,condomínio R$ 1.466,IPTU R$ 172,
14,"Rua Oscar Valdetaro, Barra da Tijuca",93 m²,3,2,1,R$ 2.500 /mês,condomínio R$ 1.800,IPTU R$ 300,
16,"Rua Américo Brasiliense, Madureira",40 m²,1,1,,R$ 850 /mês,condomínio R$ 210,IPTU R$ 10,
17,"Rua Uruguai, Tijuca",93 m²,1,3,,R$ 1.600 /mês,condomínio R$ 810,IPTU R$ 173,
18,"Avenida Ayrton Senna, Jacarepaguá",120 m²,3,3,2,R$ 3.300 /mês,condomínio R$ 1.565,IPTU R$ 4.000,
19,"Avenida Epitácio Pessoa, Lagoa",200 m²,,2,2,R$ 9.900 /mês,condomínio R$ 3.047,IPTU R$ 1.139,
21,"Avenida das Américas, Barra da Tijuca",85 m²,,2,1,R$ 1.900 /mês,condomínio R$ 2.172,IPTU R$ 286,
22,"Avenida Oswaldo Cruz, Flamengo",480 m²,2,4,2,R$ 4.000 /mês,condomínio R$ 3.500,IPTU R$ 998,
26,"Rua Ronald de Carvalho, Copacabana",110 m²,3,2,,R$ 10.500 /mês,condomínio R$ 850,IPTU R$ 270,
27,"Rua Herbert Moses, São Conrado",200 m²,4,3,2,R$ 6.000 /mês,condomínio R$ 3.000,IPTU R$ 1.000,
28,"Praia do Flamengo, Flamengo",180 m²,3,3,1,R$ 4.950 /mês,condomínio R$ 1.600,IPTU R$ 400,
29,"Avenida Lúcio Costa, Barra da Tijuca",50 m²,,1,1,R$ 1.600 /mês,condomínio R$ 1.636,IPTU R$ 430,
30,"Avenida Vítor Konder, Barra da Tijuca",80 m²,1,2,1,R$ 2.200 /mês,condomínio R$ 1.000,IPTU R$ 160,
31,"Rua Garibaldi, Tijuca",90 m²,,3,1,R$ 520.000 /mês,condomínio R$ 670,IPTU R$ 930,
32,"Rua do Humaitá, Humaitá",60 m²,2,1,1,R$ 2.700 /mês,condomínio R$ 830,IPTU R$ 83,
33,"Avenida Lúcio Costa, Barra da Tijuca",160 m²,3,2,2,R$ 7.000 /mês,condomínio R$ 1.852,IPTU R$ 977,
34,"Rua José dos Reis, Engenho de Dentro",60 m²,1,2,,R$ 800 /mês,condomínio R$ 120,,
35,"Rua Teodoro da Silva, Vila Isabel",100 m²,1,3,1,R$ 1.600 /mês,condomínio R$ 589,IPTU R$ 68,
0,"Rua Professor Hélion Povoa, Tijuca",170 m²,3,4,2,R$ 5.000 /mês,condomínio R$ 1.300,IPTU R$ 4.150,
3,"Rua Mapurari, Engenho de Dentro",60 m²,2,2,1,R$ 700 /mês,condomínio R$ 510,IPTU R$ 17,
5,"Avenida Prefeito Mendes de Morais, São Conrado",280 m²,,4,,R$ 8.000 /mês,condomínio R$ 3.700,IPTU R$ 2.000,
6,"Rua Voluntários da Pátria, Botafogo",35 m²,1,1,,R$ 1.550 /mês,condomínio R$ 479,IPTU R$ 76,
7,"Avenida Olof Palme, Recreio dos Bandeirantes",62 m²,,2,,R$ 1.350 /mês,condomínio R$ 848,IPTU R$ 84,
8,"Avenida Comandante Júlio de Moura, Barra da Tijuca",283 m²,5,4,3,R$ 4.500 /mês,condomínio R$ 1.800,IPTU R$ 913,
9,"Estrada dos Bandeirantes, Jacarepaguá",57 m²,2,2,1,R$ 1.800 /mês,,,
10,"Avenida Flamboyants da Península, Barra da Tijuca",230 m²,4,3,3,R$ 7.000 /mês,condomínio R$ 2.700,IPTU R$ 667,
12,"Avenida Lúcio Costa, Barra da Tijuca",132 m²,4,3,2,R$ 9.500 /mês,condomínio R$ 2.595,IPTU R$ 958,
13,"Rua do Rezende, Centro",35 m²,1,1,,R$ 1.100 /mês,condomínio R$ 424,IPTU R$ 26,
15,"Praça José de Alencar, Flamengo",55 m²,1,1,1,R$ 2.500 /mês,condomínio R$ 589,IPTU R$ 157,
16,"Rua Marechal Ramon Castilla, Botafogo",94 m²,2,2,,R$ 4.497 /mês,condomínio R$ 1.124,IPTU R$ 391,
19,"Avenida Rui Barbosa, Flamengo",476 m²,1,4,2,R$ 5.800 /mês,condomínio R$ 4.509,IPTU R$ 1.601,
23,"Rua Arquias Cordeiro, Engenho Novo",76 m²,2,2,1,R$ 1.000 /mês,condomínio R$ 800,IPTU R$ 76,
24,"Rua Haddock Lobo, Tijuca",78 m²,1,2,1,R$ 1.900 /mês,condomínio R$ 800,IPTU R$ 101,
25,"Rua Conde de Bonfim, Tijuca",150 m²,2,3,1,R$ 2.000 /mês,condomínio R$ 1.295,IPTU R$ 1.140,
26,"Avenida Afrânio de Melo Franco, Leblon",177 m²,4,3,2,R$ 8.500 /mês,condomínio R$ 3.400,IPTU R$ 978,
29,"Rua Professor Henrique Costa, Pechincha",81 m²,2,3,1,R$ 1.200 /mês,condomínio R$ 700,IPTU R$ 96,
31,"Rua Sambaíba, Ipanema",170 m²,4,4,3,R$ 12.000 /mês,condomínio R$ 3.260,IPTU R$ 700,
32,"Rua Intendente Cunha Menezes, Méier",59 m²,2,2,1,R$ 900 /mês,condomínio R$ 618,IPTU R$ 58,
33,"Rua do Humaitá, Humaitá",80 m²,3,2,1,R$ 2.900 /mês,condomínio R$ 1.300,IPTU R$ 216,
34,"Rua Barão da Torre, Ipanema",170 m²,4,4,2,R$ 11.500 /mês,condomínio R$ 3.755,IPTU R$ 1.090,
0,"Estrada do Cabuçu, Campo Grande",45 m²,,2,,R$ 900 /mês,,,
1,"Estrada do Joá, São Conrado",160 m²,4,4,2,R$ 4.950 /mês,condomínio R$ 2.300,IPTU R$ 375,
2,"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",85 m²,2,2,2,R$ 2.700 /mês,condomínio R$ 1.350,IPTU R$ 290,
4,"Rua Cruz e Sousa, Encantado",80 m²,2,2,1,R$ 1.000 /mês,condomínio R$ 280,IPTU R$ 54,
6,"Rua Paulo Mazzucchelli, Barra da Tijuca",350 m²,3,4,2,R$ 6.050 /mês,condomínio R$ 1.150,IPTU R$ 700,
7,"Avenida Lúcio Costa, Barra da Tijuca",230 m²,3,3,2,R$ 6.000 /mês,condomínio R$ 3.400,IPTU R$ 850,
8,"Rua Carlos Sampaio, Centro",40 m²,1,1,,R$ 1.505 /mês,condomínio R$ 300,IPTU R$ 25,
9,"Rua Aroazes, Jacarepaguá",70 m²,1,2,1,R$ 1.200 /mês,condomínio R$ 1.100,IPTU R$ 150,
10,"Rua Silvia Pozzano, Recreio dos Bandeirantes",89 m²,2,2,1,R$ 1.500 /mês,condomínio R$ 850,IPTU R$ 120,
12,"Rua Prudente de Morais, Ipanema",86 m²,2,2,1,R$ 6.000 /mês,condomínio R$ 2.400,IPTU R$ 528,
13,"Rua Prudente de Morais, Ipanema",91 m²,2,2,1,R$ 8.000 /mês,condomínio R$ 4.381,IPTU R$ 763,
15,"Rua Sorocaba, Botafogo",94 m²,3,4,2,R$ 5.000 /mês,condomínio R$ 2.162,IPTU R$ 453,
16,"Rua Honório, Del Castilho",58 m²,1,2,1,R$ 1.650 /mês,condomínio R$ 635,IPTU R$ 70,
17,"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",100 m²,,2,1,R$ 2.600 /mês,condomínio R$ 1.509,,
