address,areas,bathrooms,bedrooms,parking-spaces,zap_price_pmo,zap_price_cls,zap_price_iptu,latitude,longitude,street,neighborhood,r$_pmo,usd_pmo
"Avenida Rui Barbosa, Flamengo",264 m²,2.0,3.0,2.0,R$ 6.000 /mês,condomínio R$ 2.150,IPTU R$ 977,-22.9387029,-43.17358170000001,Avenida Rui Barbosa, Flamengo,6000,1394.68
"Rua Sousa Cruz, Andaraí",77 m²,1.0,3.0,1.0,R$ 1.200 /mês,condomínio R$ 374,IPTU R$ 252,-12.8059674,-41.3322919,Rua Sousa Cruz, Andaraí,1200,278.94
"Rua Araújo Lima, Vila Isabel",63 m²,2.0,2.0,1.0,R$ 1.600 /mês,condomínio R$ 915,IPTU R$ 88,-22.9219008,-43.2417747,Rua Araújo Lima, Vila Isabel,1600,371.91
"Avenida Carlos Meziano, Portuguesa",43 m²,1.0,2.0,1.0,R$ 1.300 /mês,condomínio R$ 374,IPTU R$ 43,-22.7991187,-43.2091024,Avenida Carlos Meziano, Portuguesa,1300,302.18
"Avenida Vieira Souto, Ipanema",260 m²,4.0,4.0,3.0,R$ 20.000 /mês,condomínio R$ 4.700,IPTU R$ 3.000,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,20000,4648.92
"Estrada do Tindiba, Taquara",71 m²,2.0,3.0,1.0,R$ 1.500 /mês,condomínio R$ 720,,-22.927310100000003,-43.3599944,Estrada do Tindiba, Taquara,1500,348.67
"Estrada da Gávea, São Conrado",166 m²,3.0,4.0,2.0,R$ 4.900 /mês,condomínio R$ 2.062,IPTU R$ 378,-22.995434399999997,-43.25830379999999,Estrada da Gávea, São Conrado,4900,1138.99
"Rua Barão da Torre, Ipanema",77 m²,3.0,2.0,2.0,R$ 3.400 /mês,condomínio R$ 1.100,IPTU R$ 247,-22.983158399999997,-43.2050161,Rua Barão da Torre, Ipanema,3400,790.32
"Recreio dos Bandeirantes, Rio de Janeiro",55 m²,1.0,1.0,,R$ 900 /mês,condomínio R$ 900,,-23.018515100000002,-43.4634021,Recreio dos Bandeirantes, Rio de Janeiro,900,209.2
"Rua Sá Ferreira, Copacabana",170 m²,2.0,3.0,1.0,R$ 2.750 /mês,condomínio R$ 1.500,IPTU R$ 315,-22.980819399999998,-43.1910909,Rua Sá Ferreira, Copacabana,2750,639.23
"Rua da Lapa, Glória",52 m²,1.0,1.0,,R$ 2.500 /mês,condomínio R$ 750,IPTU R$ 117,-22.9171723,-43.176801700000006,Rua da Lapa, Glória,2500,581.12
"Avenida Flamboyants da Península, Barra da Tijuca",193 m²,5.0,3.0,3.0,R$ 8.250 /mês,condomínio R$ 1.920,IPTU R$ 550,-22.988339899999996,-43.3529408,Avenida Flamboyants da Península, Barra da Tijuca,8250,1917.68
"Rua Conde de Bonfim, Tijuca",80 m²,3.0,2.0,1.0,R$ 3.000 /mês,condomínio R$ 850,IPTU R$ 240,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,3000,697.34
"Rua Imuta, Pechincha",70 m²,2.0,2.0,1.0,R$ 1.000 /mês,condomínio R$ 550,,-22.9395378,-43.3607092,Rua Imuta, Pechincha,1000,232.45
"Rua São Francisco Xavier, Tijuca",51 m²,1.0,2.0,,R$ 1.600 /mês,condomínio R$ 370,IPTU R$ 61,-22.920797,-43.22250379999999,Rua São Francisco Xavier, Tijuca,1600,371.91
"Rua Almirante Cochrane, Tijuca",63 m²,2.0,2.0,1.0,R$ 1.500 /mês,condomínio R$ 574,IPTU R$ 69,-22.9226546,-43.2311464,Rua Almirante Cochrane, Tijuca,1500,348.67
"Avenida das Américas, Barra da Tijuca",97 m²,3.0,3.0,2.0,R$ 1.800 /mês,condomínio R$ 1.189,,-23.000417300000002,-43.332459,Avenida das Américas, Barra da Tijuca,1800,418.4
"Rua Sacopa, Lagoa",120 m²,2.0,2.0,2.0,R$ 12.000 /mês,condomínio R$ 1.585,IPTU R$ 279,-22.9646379,-43.20259,Rua Sacopa, Lagoa,12000,2789.35
"Rua Joaquim Pinheiro, Freguesia (Jacarepaguá)",125 m²,4.0,4.0,2.0,R$ 3.200 /mês,condomínio R$ 1.273,IPTU R$ 340,-22.9333806,-43.3347821,Rua Joaquim Pinheiro, Freguesia (Jacarepaguá),3200,743.83
"Avenida Gomes Freire, Centro",40 m²,1.0,1.0,,R$ 300 /mês,condomínio R$ 750,IPTU R$ 120,-22.9070211,-43.1854641,Avenida Gomes Freire, Centro,300,69.73
"Rua Visconde de Abaeté, Vila Isabel",57 m²,1.0,1.0,,R$ 1.650 /mês,condomínio R$ 155,IPTU R$ 80,-22.9137764,-43.244342200000006,Rua Visconde de Abaeté, Vila Isabel,1650,383.54
"Rua Embaixador Ramon Carcano, Tijuca",86 m²,3.0,2.0,,R$ 1.000 /mês,condomínio R$ 800,IPTU R$ 95,-22.9332164,-43.2381453,Rua Embaixador Ramon Carcano, Tijuca,1000,232.45
"Rua Maria Amália, Tijuca",80 m²,1.0,2.0,,R$ 2.400 /mês,condomínio R$ 1.180,IPTU R$ 129,-22.9275788,-43.24193629999999,Rua Maria Amália, Tijuca,2400,557.87
"Rua Francisco Otaviano, Copacabana",90 m²,2.0,3.0,,R$ 3.400 /mês,condomínio R$ 968,IPTU R$ 305,-22.986987300000003,-43.1909986,Rua Francisco Otaviano, Copacabana,3400,790.32
"Rua Cruz Lima, Flamengo",52 m²,1.0,1.0,1.0,R$ 2.550 /mês,condomínio R$ 1.700,IPTU R$ 247,-22.9368391,-43.1751217,Rua Cruz Lima, Flamengo,2550,592.74
"Rua Joaquim Nabuco, Copacabana",246 m²,1.0,4.0,3.0,R$ 12.000 /mês,condomínio R$ 2.772,IPTU R$ 1.285,-22.9862574,-43.1922967,Rua Joaquim Nabuco, Copacabana,12000,2789.35
"Rua Gomes Carneiro, Ipanema",72 m²,1.0,2.0,,R$ 2.000 /mês,condomínio R$ 854,IPTU R$ 313,-22.9857245,-43.196504100000006,Rua Gomes Carneiro, Ipanema,2000,464.89
"Avenida Nossa Senhora de Copacabana, Copacabana",120 m²,2.0,3.0,1.0,R$ 5.490 /mês,condomínio R$ 2.000,IPTU R$ 325,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,5490,1276.13
"Rua Araújo Leitão, Grajau",100 m²,1.0,3.0,1.0,R$ 1.445 /mês,condomínio R$ 743,IPTU R$ 14,-5.8154034,-46.1361454,Rua Araújo Leitão, Grajau,1445,335.88
"Rua Dona Mariana, Botafogo",133 m²,3.0,3.0,2.0,R$ 6.200 /mês,condomínio R$ 1.893,,-22.953016899999998,-43.1885829,Rua Dona Mariana, Botafogo,6200,1441.17
"Avenida Atlântica, Copacabana",170 m²,1.0,3.0,,R$ 4.500 /mês,condomínio R$ 3.060,IPTU R$ 838,-22.9766415,-43.188297,Avenida Atlântica, Copacabana,4500,1046.01
"Rua Cabo Geraldo Calderaro, Freguesia (Jacarepaguá)",57 m²,1.0,2.0,1.0,R$ 1.000 /mês,condomínio R$ 441,IPTU R$ 49,-22.9418283,-43.3575148,Rua Cabo Geraldo Calderaro, Freguesia (Jacarepaguá),1000,232.45
"Rua Alexandre Ramos, Jacarepaguá",90 m²,2.0,2.0,1.0,R$ 1.500 /mês,condomínio R$ 820,IPTU R$ 57,-22.9665038,-43.3713193,Rua Alexandre Ramos, Jacarepaguá,1500,348.67
"Avenida Professor Fausto Moreira, Barra da Tijuca",60 m²,1.0,2.0,1.0,R$ 2.100 /mês,condomínio R$ 690,IPTU R$ 115,-23.005536,-43.428404,Avenida Professor Fausto Moreira, Barra da Tijuca,2100,488.14
"Rua Cabo Geraldo Calderaro, Freguesia (Jacarepaguá)",56 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 486,IPTU R$ 540,-22.9418283,-43.3575148,Rua Cabo Geraldo Calderaro, Freguesia (Jacarepaguá),800,185.96
"Rua Piauí, Todos os Santos",47 m²,1.0,2.0,1.0,R$ 1.100 /mês,condomínio R$ 402,IPTU R$ 57,-22.8869846,-43.287136100000005,Rua Piauí, Todos os Santos,1100,255.69
"Rua Pacheco Leão, Jardim Botânico",90 m²,2.0,3.0,1.0,R$ 3.500 /mês,condomínio R$ 1.250,IPTU R$ 380,-22.9656645,-43.223445299999995,Rua Pacheco Leão, Jardim Botânico,3500,813.56
"Avenida Maracanã, Tijuca",64 m²,2.0,2.0,,R$ 1.300 /mês,condomínio R$ 883,IPTU R$ 91,-22.9315642,-43.2425412,Avenida Maracanã, Tijuca,1300,302.18
"Avenida Nossa Senhora de Copacabana, Copacabana",50 m²,1.0,1.0,,R$ 1.700 /mês,condomínio R$ 900,IPTU R$ 70,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,1700,395.16
"Pechincha, Rio de Janeiro",60 m²,1.0,2.0,1.0,R$ 1.100 /mês,condomínio R$ 724,IPTU R$ 50,-22.928988,-43.353419099999996,Pechincha, Rio de Janeiro,1100,255.69
"Rua Artur Bernardes, Catete",50 m²,1.0,1.0,,R$ 1.700 /mês,condomínio R$ 563,IPTU R$ 95,-22.928698,-43.1779096,Rua Artur Bernardes, Catete,1700,395.16
"Avenida Cláudio Besserman Vianna, Jacarepaguá",77 m²,1.0,2.0,1.0,R$ 1.000 /mês,condomínio R$ 1.151,IPTU R$ 138,-22.9739287,-43.35973320000001,Avenida Cláudio Besserman Vianna, Jacarepaguá,1000,232.45
"Rua Carlos de Carvalho, Centro",50 m²,1.0,2.0,,R$ 1.500 /mês,condomínio R$ 267,IPTU R$ 26,-22.9110975,-43.1882859,Rua Carlos de Carvalho, Centro,1500,348.67
"Rua Vinte de Abril, Centro",24 m²,1.0,1.0,,R$ 1.000 /mês,condomínio R$ 360,IPTU R$ 1,-22.9091631,-43.1886929,Rua Vinte de Abril, Centro,1000,232.45
"Praça Almirante Jaceguai, Centro",15 m²,1.0,1.0,,R$ 900 /mês,condomínio R$ 340,IPTU R$ 25,-28.9348832,-49.4858389,Praça Almirante Jaceguai, Centro,900,209.2
"Avenida Lúcio Costa, Barra da Tijuca",169 m²,4.0,3.0,3.0,R$ 5.000 /mês,condomínio R$ 4.963,IPTU R$ 1.004,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,5000,1162.23
"Campo São Cristóvão, São Cristóvão",47 m²,1.0,1.0,,R$ 1.000 /mês,condomínio R$ 300,IPTU R$ 15,-11.0136465,-37.2071134,Campo São Cristóvão, São Cristóvão,1000,232.45
"Avenida Henrique Dodsworth, Copacabana",175 m²,4.0,3.0,2.0,R$ 9.750 /mês,condomínio R$ 1.750,IPTU R$ 250,-22.977000600000004,-43.19617720000001,Avenida Henrique Dodsworth, Copacabana,9750,2266.35
"Rua Vice-Governador Rúbens Berardo, Gávea",120 m²,2.0,3.0,2.0,R$ 4.500 /mês,condomínio R$ 1.350,IPTU R$ 500,-22.9779756,-43.229873299999994,Rua Vice-Governador Rúbens Berardo, Gávea,4500,1046.01
"Avenida Atlântica, Copacabana",390 m²,5.0,4.0,2.0,R$ 20.000 /mês,condomínio R$ 4.070,IPTU R$ 1.800,-22.9766415,-43.188297,Avenida Atlântica, Copacabana,20000,4648.92
"Praia do Flamengo, Flamengo",600 m²,5.0,5.0,4.0,R$ 8.000 /mês,condomínio R$ 4.300,IPTU R$ 1.585,-22.9282465,-43.17079041917478,Praia do Flamengo, Flamengo,8000,1859.57
"Rua Aperana, Leblon",84 m²,,2.0,1.0,R$ 6.300 /mês,condomínio R$ 1.489,IPTU R$ 552,-22.986815,-43.23017279999999,Rua Aperana, Leblon,6300,1464.41
"Avenida Vieira Souto, Ipanema",100 m²,,2.0,1.0,R$ 14.000 /mês,condomínio R$ 4.120,IPTU R$ 650,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,14000,3254.24
"Avenida Ataulfo de Paiva, Leblon",30 m²,1.0,1.0,,R$ 2.300 /mês,condomínio R$ 252,IPTU R$ 99,-22.984592000000003,-43.2241076,Avenida Ataulfo de Paiva, Leblon,2300,534.63
"Rua Dona Teresa, Engenho de Dentro",120 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 600,IPTU R$ 109,-22.8944615,-43.289128399999996,Rua Dona Teresa, Engenho de Dentro,800,185.96
"Rua Visconde de Pirajá, Ipanema",85 m²,3.0,2.0,,R$ 4.500 /mês,condomínio R$ 1.400,IPTU R$ 375,-22.9847565,-43.19540679999999,Rua Visconde de Pirajá, Ipanema,4500,1046.01
"Avenida Olof Palme, Recreio dos Bandeirantes",68 m²,1.0,2.0,2.0,R$ 1.700 /mês,condomínio R$ 700,IPTU R$ 200,-23.0185151,-43.4634021,Avenida Olof Palme, Recreio dos Bandeirantes,1700,395.16
"Rua Paulo Silva Araújo, Méier",69 m²,2.0,2.0,,R$ 1.100 /mês,condomínio R$ 722,IPTU R$ 57,-22.9009367,-43.284310999999995,Rua Paulo Silva Araújo, Méier,1100,255.69
"Rua Ituverava, Anil",123 m²,1.0,3.0,1.0,R$ 1.500 /mês,condomínio R$ 785,IPTU R$ 130,-22.9454515,-43.33619829999999,Rua Ituverava, Anil,1500,348.67
"Rua Paulino Fernandes, Botafogo",68 m²,1.0,2.0,,R$ 1.900 /mês,condomínio R$ 610,IPTU R$ 152,-22.953291600000004,-43.185387,Rua Paulino Fernandes, Botafogo,1900,441.65
"Avenida Embaixador Abelardo Bueno, Barra da Tijuca",65 m²,2.0,2.0,1.0,R$ 2.300 /mês,condomínio R$ 550,IPTU R$ 50,-22.9732812,-43.379219299999995,Avenida Embaixador Abelardo Bueno, Barra da Tijuca,2300,534.63
"Avenida Adolpho de Vasconcelos, Barra da Tijuca",56 m²,1.0,2.0,1.0,R$ 1.300 /mês,condomínio R$ 893,IPTU R$ 112,-22.9997404,-43.3659929,Avenida Adolpho de Vasconcelos, Barra da Tijuca,1300,302.18
"Rua Francisca Sales, Freguesia (Jacarepaguá)",58 m²,1.0,2.0,1.0,R$ 1.100 /mês,condomínio R$ 595,,-22.935433800000002,-43.3447568,Rua Francisca Sales, Freguesia (Jacarepaguá),1100,255.69
"Avenida Vieira Souto, Ipanema",95 m²,1.0,2.0,1.0,R$ 12.000 /mês,condomínio R$ 4.120,IPTU R$ 1.677,-22.9862375,-43.209178200000004,Avenida Vieira Souto, Ipanema,12000,2789.35
"Avenida Prefeito Mendes de Morais, São Conrado",400 m²,6.0,4.0,4.0,R$ 14.000 /mês,condomínio R$ 5.640,IPTU R$ 3.360,-22.9997388,-43.2684256,Avenida Prefeito Mendes de Morais, São Conrado,14000,3254.24
"Tijuca, Rio de Janeiro",97 m²,1.0,3.0,1.0,R$ 2.200 /mês,condomínio R$ 1.013,IPTU R$ 109,-22.9332164,-43.2381453,Tijuca, Rio de Janeiro,2200,511.38
"Rua Professor Coutinho Fróis, Barra da Tijuca",188 m²,4.0,4.0,1.0,R$ 7.000 /mês,condomínio R$ 1.400,IPTU R$ 6.341,-22.9997404,-43.3659929,Rua Professor Coutinho Fróis, Barra da Tijuca,7000,1627.12
"Rua Sá Ferreira, Copacabana",200 m²,3.0,3.0,1.0,R$ 4.500 /mês,condomínio R$ 1.300,IPTU R$ 227,-22.980819399999998,-43.1910909,Rua Sá Ferreira, Copacabana,4500,1046.01
"Avenida Vice-Presidente José Alencar, Jacarepaguá",69 m²,2.0,2.0,1.0,R$ 2.000 /mês,condomínio R$ 1.080,IPTU R$ 150,-22.9662234,-43.382768799999994,Avenida Vice-Presidente José Alencar, Jacarepaguá,2000,464.89
"Rua Conde de Bonfim, Tijuca",100 m²,3.0,3.0,1.0,R$ 2.000 /mês,condomínio R$ 1.300,IPTU R$ 84,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,2000,464.89
"Avenida Niemeyer, São Conrado",250 m²,1.0,3.0,2.0,R$ 4.500 /mês,condomínio R$ 1.600,IPTU R$ 551,-22.9986176,-43.2529098,Avenida Niemeyer, São Conrado,4500,1046.01
"Rua Paulo Moura, Barra da Tijuca",100 m²,3.0,3.0,2.0,R$ 3.500 /mês,condomínio R$ 1.000,IPTU R$ 400,-22.9920076,-43.4023471,Rua Paulo Moura, Barra da Tijuca,3500,813.56
"Avenida Lúcio Costa, Barra da Tijuca",200 m²,1.0,2.0,2.0,R$ 8.000 /mês,condomínio R$ 3.670,IPTU R$ 1.120,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,8000,1859.57
"Rua José Linhares, Leblon",240 m²,3.0,4.0,3.0,R$ 13.500 /mês,condomínio R$ 3.072,IPTU R$ 1.256,-22.9840518,-43.221537899999994,Rua José Linhares, Leblon,13500,3138.02
"Rua Desembargador Oldemar Pachêco, Cordovil",68 m²,1.0,2.0,,R$ 1.000 /mês,condomínio R$ 200,,-22.8194378,-43.2915908,Rua Desembargador Oldemar Pachêco, Cordovil,1000,232.45
"Rua Uruguai, Tijuca",73 m²,2.0,2.0,,R$ 1.200 /mês,condomínio R$ 760,IPTU R$ 93,-22.9306672,-43.242268100000004,Rua Uruguai, Tijuca,1200,278.94
"Rua Fonte da Saudade, Lagoa",308 m²,5.0,4.0,6.0,R$ 10.500 /mês,condomínio R$ 4.455,IPTU R$ 1.746,-22.9607745,-43.2028991,Rua Fonte da Saudade, Lagoa,10500,2440.68
"Rua Pio Correia, Jardim Botânico",74 m²,,2.0,1.0,R$ 2.850 /mês,condomínio R$ 1.424,IPTU R$ 274,-22.959020300000002,-43.2035583,Rua Pio Correia, Jardim Botânico,2850,662.47
"Avenida Epitácio Pessoa, Ipanema",135 m²,3.0,3.0,1.0,R$ 4.200 /mês,condomínio R$ 1.850,IPTU R$ 620,-22.9805083,-43.213479299999996,Avenida Epitácio Pessoa, Ipanema,4200,976.27
"Rua Barão da Torre, Ipanema",85 m²,3.0,2.0,1.0,R$ 3.000 /mês,condomínio R$ 1.500,,-22.983158399999997,-43.2050161,Rua Barão da Torre, Ipanema,3000,697.34
"Estrada dos Bandeirantes, Taquara",150 m²,3.0,4.0,,R$ 1.840 /mês,,,-22.9243928,-43.373984899999996,Estrada dos Bandeirantes, Taquara,1840,427.7
"Avenida Beira-Mar, Centro",48 m²,,1.0,,R$ 900 /mês,condomínio R$ 840,IPTU R$ 69,-22.912308300000003,-43.1732237,Avenida Beira-Mar, Centro,900,209.2
"Rua João Líra, Leblon",330 m²,5.0,4.0,3.0,R$ 18.500 /mês,condomínio R$ 3.500,IPTU R$ 1.921,-22.984189699999998,-43.2223282,Rua João Líra, Leblon,18500,4300.25
"Rua José Linhares, Leblon",240 m²,4.0,4.0,3.0,R$ 20.000 /mês,condomínio R$ 4.050,IPTU R$ 1.000,-22.9840518,-43.221537899999994,Rua José Linhares, Leblon,20000,4648.92
"Avenida Princesa Isabel, Copacabana",60 m²,1.0,1.0,1.0,R$ 3.900 /mês,condomínio R$ 2.000,IPTU R$ 167,-22.9629697,-43.1746635,Avenida Princesa Isabel, Copacabana,3900,906.54
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",77 m²,2.0,2.0,1.0,R$ 2.200 /mês,condomínio R$ 1.120,IPTU R$ 217,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,2200,511.38
"Rua Vasco da Gama, Cachambi",82 m²,2.0,3.0,1.0,R$ 1.300 /mês,condomínio R$ 887,IPTU R$ 65,-22.8888363,-43.282397100000004,Rua Vasco da Gama, Cachambi,1300,302.18
"Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca",376 m²,6.0,5.0,3.0,R$ 15.000 /mês,condomínio R$ 3.760,IPTU R$ 1.300,-23.0048388,-43.366279799999994,Avenida Prefeito Dulcídio Cardoso, Barra da Tijuca,15000,3486.69
"Rua Grão Pará, Engenho Novo",50 m²,1.0,1.0,,R$ 900 /mês,condomínio R$ 505,IPTU R$ 16,-22.912072100000003,-43.2718329,Rua Grão Pará, Engenho Novo,900,209.2
"Avenida Nossa Senhora de Copacabana, Leme",100 m²,2.0,4.0,,R$ 5.000 /mês,condomínio R$ 650,IPTU R$ 156,-22.9639208,-43.1739732,Avenida Nossa Senhora de Copacabana, Leme,5000,1162.23
"Rua Visconde de Asseca, Taquara",76 m²,2.0,2.0,1.0,R$ 900 /mês,condomínio R$ 744,IPTU R$ 57,-22.923077300000003,-43.3704929,Rua Visconde de Asseca, Taquara,900,209.2
"Avenida Pepe, Barra da Tijuca",260 m²,3.0,3.0,3.0,R$ 8.500 /mês,condomínio R$ 3.750,IPTU R$ 1.216,-23.0143229,-43.2972041,Avenida Pepe, Barra da Tijuca,8500,1975.79
"Avenida Salvador Allende, Recreio dos Bandeirantes",50 m²,1.0,2.0,1.0,R$ 1.600 /mês,condomínio R$ 500,IPTU R$ 35,-22.9966799,-43.4249176,Avenida Salvador Allende, Recreio dos Bandeirantes,1600,371.91
"Rua Barata Ribeiro, Copacabana",85 m²,2.0,2.0,1.0,R$ 3.500 /mês,,,-22.9654545,-43.18084520000001,Rua Barata Ribeiro, Copacabana,3500,813.56
"São Conrado, Rio de Janeiro",410 m²,4.0,4.0,3.0,R$ 19.900 /mês,condomínio R$ 7.700,IPTU R$ 1.300,-22.9913592,-43.2675329,São Conrado, Rio de Janeiro,19900,4625.68
"Rua Dinis Barreto, Madureira",46 m²,1.0,2.0,1.0,R$ 900 /mês,condomínio R$ 325,IPTU R$ 10,-22.881872100000002,-43.343320500000004,Rua Dinis Barreto, Madureira,900,209.2
"Rua Prefeito João Felipe, Santa Teresa",50 m²,1.0,2.0,,R$ 800 /mês,condomínio R$ 470,IPTU R$ 46,-22.9336616,-43.2001532,Rua Prefeito João Felipe, Santa Teresa,800,185.96
"Rua Arvoredo, Higienópolis",46 m²,1.0,1.0,1.0,R$ 710 /mês,condomínio R$ 120,IPTU R$ 8,-22.8774407,-43.2627515,Rua Arvoredo, Higienópolis,710,165.04
"Rua Casimiro de Abreu, Pilares",70 m²,1.0,2.0,,R$ 1.000 /mês,IPTU R$ 60,,-22.8790904,-43.2955477,Rua Casimiro de Abreu, Pilares,1000,232.45
"Copacabana, Rio de Janeiro",70 m²,1.0,1.0,1.0,R$ 2.811 /mês,IPTU R$ 60,,-22.9719642,-43.1843432,Copacabana, Rio de Janeiro,2811,653.41
"Rua Visconde de Pirajá, Ipanema",100 m²,2.0,3.0,,R$ 3.000 /mês,condomínio R$ 900,IPTU R$ 370,-22.9847565,-43.19540679999999,Rua Visconde de Pirajá, Ipanema,3000,697.34
"Rua Marechal Águiar, São Cristóvão",110 m²,2.0,3.0,1.0,R$ 1.700 /mês,condomínio R$ 560,IPTU R$ 15,-22.896715,-43.2349464,Rua Marechal Águiar, São Cristóvão,1700,395.16
"Rua Uruguai, Tijuca",80 m²,2.0,3.0,,R$ 1.700 /mês,condomínio R$ 605,,-22.9306672,-43.242268100000004,Rua Uruguai, Tijuca,1700,395.16
"Avenida Júlio Furtado, Grajaú",87 m²,2.0,3.0,,R$ 1.850 /mês,condomínio R$ 300,IPTU R$ 100,-22.9233439,-43.2640862,Avenida Júlio Furtado, Grajaú,1850,430.03
"Rua Catulo Cearense, Engenho de Dentro",80 m²,2.0,2.0,1.0,R$ 1.000 /mês,condomínio R$ 735,IPTU R$ 53,-22.9079117,-43.2974949,Rua Catulo Cearense, Engenho de Dentro,1000,232.45
"Rua Soares Cabral, Laranjeiras",96 m²,1.0,3.0,,R$ 2.700 /mês,condomínio R$ 1.100,IPTU R$ 172,-22.935445899999998,-43.1865273,Rua Soares Cabral, Laranjeiras,2700,627.6
"Rua Baronesa de Poconé, Lagoa",97 m²,2.0,2.0,1.0,R$ 4.400 /mês,condomínio R$ 1.770,IPTU R$ 334,-6.5899848,-37.9149013,Rua Baronesa de Poconé, Lagoa,4400,1022.76
"Rua Alberto de Campos, Ipanema",160 m²,3.0,3.0,2.0,R$ 8.000 /mês,condomínio R$ 1.900,IPTU R$ 620,-22.981271300000003,-43.2004164,Rua Alberto de Campos, Ipanema,8000,1859.57
"Rua Omar Bandeira Ramidan Sobrinho, Recreio dos Bandeirantes",71 m²,1.0,2.0,1.0,R$ 2.215 /mês,condomínio R$ 654,IPTU R$ 156,-23.0111148,-43.468742600000006,Rua Omar Bandeira Ramidan Sobrinho, Recreio dos Bandeirantes,2215,514.87
"Avenida Nossa Senhora de Copacabana, Copacabana",100 m²,2.0,3.0,,R$ 2.400 /mês,condomínio R$ 1.100,IPTU R$ 244,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,2400,557.87
"Rua Julieta, Piedade",50 m²,1.0,2.0,,R$ 1.500 /mês,condomínio R$ 150,,-22.886248100000003,-43.306259399999995,Rua Julieta, Piedade,1500,348.67
"Rua General Renato Paquet, Barra da Tijuca",235 m²,3.0,3.0,2.0,R$ 5.000 /mês,condomínio R$ 2.600,IPTU R$ 6.045,-23.0027387,-43.378339700000005,Rua General Renato Paquet, Barra da Tijuca,5000,1162.23
"Rua Belfort Roxo, Copacabana",66 m²,1.0,2.0,,R$ 1.900 /mês,condomínio R$ 702,IPTU R$ 195,-22.962703899999998,-43.1767378,Rua Belfort Roxo, Copacabana,1900,441.65
"Rua Vilela Tavares, Méier",30 m²,1.0,1.0,,R$ 700 /mês,condomínio R$ 530,,-22.907383199999998,-43.2876155,Rua Vilela Tavares, Méier,700,162.71
"Rua Bento Lisboa, Catete",30 m²,1.0,1.0,,R$ 1.200 /mês,condomínio R$ 580,IPTU R$ 110,-22.926836399999996,-43.17931289999999,Rua Bento Lisboa, Catete,1200,278.94
"Rua Conde de Bonfim, Tijuca",110 m²,3.0,3.0,1.0,R$ 2.000 /mês,condomínio R$ 750,IPTU R$ 115,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,2000,464.89
"Rua Leopoldo Miguez, Copacabana",200 m²,3.0,3.0,1.0,R$ 2.500 /mês,condomínio R$ 2.300,IPTU R$ 597,-22.975793300000003,-43.1912304,Rua Leopoldo Miguez, Copacabana,2500,581.12
"Rua Silva Rabelo, Méier",65 m²,2.0,2.0,,R$ 1.200 /mês,condomínio R$ 300,,-22.9004345,-43.2808042,Rua Silva Rabelo, Méier,1200,278.94
"Rua Belfort Roxo, Copacabana",,,2.0,,R$ 1.900 /mês,condomínio R$ 702,IPTU R$ 195,-22.962703899999998,-43.1767378,Rua Belfort Roxo, Copacabana,1900,441.65
"Rua Vilela Tavares, Méier",,,1.0,,R$ 700 /mês,condomínio R$ 530,,-22.907383199999998,-43.2876155,Rua Vilela Tavares, Méier,700,162.71
"Rua Bento Lisboa, Catete",,,1.0,,R$ 1.200 /mês,condomínio R$ 580,IPTU R$ 110,-22.926836399999996,-43.17931289999999,Rua Bento Lisboa, Catete,1200,278.94
"Avenida Rui Barbosa, Flamengo",,,3.0,,R$ 6.000 /mês,condomínio R$ 2.150,IPTU R$ 977,-22.9387029,-43.17358170000001,Avenida Rui Barbosa, Flamengo,6000,1394.68
"Rua Conde de Bonfim, Tijuca",,,3.0,,R$ 2.000 /mês,condomínio R$ 750,IPTU R$ 115,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,2000,464.89
"Rua Leopoldo Miguez, Copacabana",,,3.0,,R$ 2.500 /mês,condomínio R$ 2.300,IPTU R$ 597,-22.975793300000003,-43.1912304,Rua Leopoldo Miguez, Copacabana,2500,581.12
"Rua Silva Rabelo, Méier",,,2.0,,R$ 1.200 /mês,condomínio R$ 300,,-22.9004345,-43.2808042,Rua Silva Rabelo, Méier,1200,278.94
"Praça Atahualpa, Leblon",,,2.0,,R$ 8.000 /mês,condomínio R$ 2.200,IPTU R$ 530,-22.987760199999997,-43.2281667147424,Praça Atahualpa, Leblon,8000,1859.57
