price,title,furnishing,tenants preferred,bathroom,availability,latitude,longitude,balcony,floor,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 15,000",1 BHK Apartment for rent in Kondapur,Semi-Furnished,Bachelors,1,Immediately,17.462682723999027,78.35317993164062,1,4 out of 4 Floors,East,Main Road,,,₹,False,15000.0,210.33
"₹ 45,000","3 BHK Apartment for rent in Vajras Jasmine County, Gachibowli, Outer Ring Road 1740 sqft",,,,,17.41471,78.34461,,,,,,,₹,False,45000.0,630.99
"₹ 28,000","2 BHK Apartment for rent in Gem Ascentia, Hitech City 1450 sqft",,,,,17.465592852586,78.3741957233688,,,,,,,₹,False,28000.0,392.62
"₹ 9,000",2 BHK House for rent in Aminpur 1300 sqft,Unfurnished,Bachelors,2,Immediately,,,1,Ground out of 2 Floors,East,,,,₹,False,9000.0,126.2
"₹ 8,000","1 BHK House for rent in Madinaguda,Miyapur",Furnished,Bachelors/Family,1,Immediately,17.4981608,78.3567628,1,1 out of 2 Floors,East,,,,₹,False,8000.0,112.18
"₹ 10,000","1 BHK House for rent in Moti Nagar-Erragadda, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,17.456840515136722,78.42443084716797,1,2 out of 4 Floors,,,,,₹,False,10000.0,140.22
"₹ 20,000",3 BHK Apartment for rent in Shaikpet 1800 sqft,Unfurnished,Bachelors,2,Immediately,17.406675338745114,78.39454650878906,2,1 out of 5 Floors,East,,,,₹,False,20000.0,280.44
"₹ 14,000",2 BHK House for rent in Ibrahim Bagh 300 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.3822561,78.3816605,,1 out of 1 Floor,,,,,₹,False,14000.0,196.31
"₹ 20,000",3 BHK House for rent in Nagole 1952 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.3775306,78.5601231,,1 out of 2 Floors,,,,,₹,False,20000.0,280.44
"₹ 10,500","1 BHK Apartment for rent in Banjara Hills, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,17.4177464,78.4399014,,Ground out of 4 Floors,,,,,₹,False,10500.0,147.23
"₹ 35,000","3 BHK Apartment for rent in Prajay Megapolis, Venkata Ramana Colony, Nagole 1695 sqft",,,,,17.48251,78.38075400000001,,,,,,,₹,False,35000.0,490.77
"₹ 16,000","2 BHK Apartment for rent in Manikonda, Outer Ring Road 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,,₹,False,16000.0,224.35
"₹ 18,000",3 BHK House for rent in Nagaram 2500 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,15.99476825,80.69933616700834,,,West,,1 Covered,,₹,False,18000.0,252.4
"₹ 8,500","2 BHK House for rent in Uppal, NH 2 2 590 sqft",Unfurnished,Bachelors,2,Immediately,15.9753367,77.6796806,1,2 out of 2 Floors,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,8500.0,119.19
"₹ 16,000","1 BHK House for rent in Chilka Nagar, NH 2 2",Unfurnished,Bachelors/Family,2,Immediately,17.4183362,78.562408,1,Ground out of 1 Floor,South,Main Road,,,₹,False,16000.0,224.35
"₹ 20,000","3 BHK Apartment for rent in Nallagandla, Serilingampally 1450 sqft",Furnished,Family,2,Immediately,17.463356018066403,78.30661010742188,2,2 out of 5 Floors,West,,1 Covered,,₹,False,20000.0,280.44
"₹ 18,000",3 BHK House for rent in Yapral 2900 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.505811691284197,78.53977966308591,1,,West,Main Road,1 Covered,,₹,False,18000.0,252.4
"₹ 9,500","2 BHK House for rent in Uppal, NH 2 2 900 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.401283264160153,78.59542083740234,1,2 out of 3 Floors,East,Main Road,,,₹,False,9500.0,133.21
"₹ 8,000",1 BHK Apartment for rent in Begumpet,Semi-Furnished,Bachelors/Family,1,Immediately,17.438152313232422,78.46241760253906,,2 out of 3 Floors,North - West,Main Road,"1 Covered, 1 Open",,₹,False,8000.0,112.18
"₹ 26,000",3 BHK Apartment for rent in Masab Tank 1685 sqft,Semi-Furnished,Bachelors,3,Immediately,17.399398803710938,78.45140838623047,2,2 out of 6 Floors,East,"Garden/Park, Main Road",,,₹,False,26000.0,364.57
"₹ 21,000","2 BHK Apartment for rent in Miyapur, NH 9 1575 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.5091800689697,78.35211181640621,2,3 out of 9 Floors,East,,1 Covered,,₹,False,21000.0,294.46
"₹ 11,000",2 BHK House for rent in BHEL 1000 sqft,Semi-Furnished,Bachelors,2,Immediately,17.4692554473877,78.3572692871094,,,North - East,Main Road,,,₹,False,11000.0,154.24
"₹ 19,000","3 BHK Villa for rent in Ramakrishnapuram, LB Nagar, NH 9 2225 sqft",Unfurnished,Bachelors,3,Immediately,17.365753173828125,78.55289459228516,3,,West,Garden/Park,,,₹,False,19000.0,266.42
"₹ 5,500",1 BHK House for rent in Ram nagar,Unfurnished,Bachelors/Family,1,Immediately,28.701122,78.5566153,,Ground out of 1 Floor,West,,,,₹,False,5500.0,77.12
"₹ 9,000","2 BHK House for rent in Laxmi Mega township,Turkayamjal 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,North - West,Garden/Park,"1 Covered, 1 Open",,₹,False,9000.0,126.2
"₹ 10,000","2 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 4 Floors,East,Main Road,1 Open,,₹,False,10000.0,140.22
"₹ 17,000",3 BHK Apartment for rent in Kompally,Semi-Furnished,Bachelors/Family,3,Immediately,17.53805160522461,78.48394775390625,2,1 out of 5 Floors,,,,,₹,False,17000.0,238.37
"₹ 31,000","2 BHK Apartment for rent in Banjara Hills, NH 9 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.417531967163086,78.44159698486328,2,2 out of 5 Floors,East,Main Road,,,₹,False,31000.0,434.68
"₹ 24,000",4 BHK House for rent in Balanagar 1600 sqft,Unfurnished,Bachelors/Family,2,Immediately,18.0018724,78.2873322,,,,,1 Covered,,₹,False,24000.0,336.53
"₹ 80,000","3 BHK House for rent in New Gayatri Nagar, Medbowli 2700 sqft",Furnished,Bachelors/Family,2,Immediately,17.333074569702152,78.53153228759766,,Ground out of 1 Floor,West,,,,₹,False,80000.0,1121.76
"₹ 25,000","2 BHK Apartment for rent in Surya Nagar, Toli Chowki 1400 sqft",Furnished,Bachelors,2,Immediately,17.398040771484375,78.41097259521484,1,3 out of 4 Floors,,Main Road,"1 Covered, 1 Open",,₹,False,25000.0,350.55
"₹ 11,000",2 BHK House for rent in Hyderabad 1450 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.38878595,78.46106473453146,1,1 out of 2 Floors,,,,,₹,False,11000.0,154.24
"₹ 15,000",2 BHK Apartment for rent in KPHB Road 1085 sqft,Semi-Furnished,Bachelors/Family,,Immediately,17.4671936,78.3859894,1,1 out of 5 Floors,,,,,₹,False,15000.0,210.33
"₹ 15,000","Studio Apartment for rent in Gachibowli, Outer Ring Road",Furnished,Bachelors/Family,,Immediately,12.9494824,77.5226539,,1 out of 2 Floors,,,,,₹,False,15000.0,210.33
"₹ 10,000","2 BHK House for rent in Chandanagar, NH 9 875 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,21.4814291,83.9509397,1,,,,,,₹,False,10000.0,140.22
"₹ 17,500","2 BHK Apartment for rent in Amsri Central Court, Secunderabad, Rashtrapati ROAd 1120 sqft",,,,,17.435848999999997,78.5078085,,,,,,,₹,False,17500.0,245.38
"₹ 25,000",4 BHK Apartment for rent in aidha homes 2200 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,,,3,3 out of 5 Floors,North,Main Road,,,₹,False,25000.0,350.55
"₹ 13,000","2 BHK Apartment for rent in Kukatpally, NH 9 1000 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.4930841,78.4054408,,2 out of 3 Floors,,,,,₹,False,13000.0,182.29
"₹ 43,000","3 BHK Apartment for rent in Mantri Celestia, Gachibowli, Outer Ring Road 1198 sqft",,,,,17.4241958069213,78.34106,,,,,,,₹,False,43000.0,602.95
"₹ 15,000","2 BHK Apartment for rent in Miyapur, NH 9 1200 sqft",Unfurnished,Family,2,Immediately,17.4981608,78.3567628,,2 out of 4 Floors,East,,,Same Premise,₹,False,15000.0,210.33
"₹ 25,000",3 BHK Apartment for rent in New Nallakunta 2045 sqft,Unfurnished,Family,4,Immediately,17.3959752,78.5092275,1,1 out of 3 Floors,West,,,,₹,False,25000.0,350.55
"₹ 11,000","2 BHK House for rent in Boduppal, NH 2 2 1050 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.419488906860348,78.58563232421875,2,2 out of 3 Floors,,,,,₹,False,11000.0,154.24
"₹ 7,500","1 BHK House for rent in Nimboli Adda, Kachiguda",Unfurnished,Bachelors/Family,1,Immediately,,,,,,,,,₹,False,7500.0,105.16
"₹ 10,000","1 BHK House for rent in Moosapet, NH 9",Unfurnished,Bachelors,1,Immediately,17.4685307,78.4206695,1,4 out of 4 Floors,,Main Road,,,₹,False,10000.0,140.22
"₹ 65,500","3 BHK Apartment for rent in Manikonda, Outer Ring Road 2508 sqft",Unfurnished,Bachelors,4,Immediately,,,1,16 out of 33 Floors,,"Garden/Park, Pool, Main Road",,,₹,False,65500.0,918.44
"₹ 25,000","2 BHK Builder Floor for rent in Manikonda, Outer Ring Road 1450 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,Ground out of 4 Floors,East,Main Road,,,₹,False,25000.0,350.55
"₹ 11,000",Studio Apartment for rent in Balkampet,Furnished,Bachelors,1,Immediately,17.4469233,78.4504513,1,2 out of 3 Floors,North,,,Same Premise,₹,False,11000.0,154.24
"₹ 4,500",1 BHK Builder Floor for rent in Amberpet,Semi-Furnished,Bachelors/Family,1,Immediately,17.400871276855472,78.52278900146484,,2 out of 4 Floors,,,,,₹,False,4500.0,63.1
"₹ 9,500","1 BHK House for rent in Gayatri Nagar, Medbowli, Inner Ring Road",Unfurnished,Bachelors/Family,1,Immediately,,,,,,,,,₹,False,9500.0,133.21
"₹ 12,000",2 BHK House for rent in Anjaneya Nagar 1100 sqft,Furnished,Bachelors/Family,2,Immediately,8.1566716,77.4632093,,Ground out of 4 Floors,,,,,₹,False,12000.0,168.26
"₹ 7,000",1 BHK Apartment for rent in Ram nagar,Unfurnished,Bachelors/Family,1,Immediately,28.701122,78.5566153,,3 out of 4 Floors,,,,,₹,False,7000.0,98.15
"₹ 15,000",2 BHK Apartment for rent in Balaji Nagar-Gudimalkapur 1100 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.3839683,78.430958,,2 out of 5 Floors,,,,,₹,False,15000.0,210.33
"₹ 9,000",1 BHK Builder Floor for rent in Borabanda,Unfurnished,Bachelors/Family,1,Immediately,17.45167,78.415421,,2 out of 3 Floors,,,,,₹,False,9000.0,126.2
"₹ 7,000","1 BHK Builder Floor for rent in Ananth Nagar, Secunderabad",Unfurnished,Bachelors/Family,1,Immediately,,,1,,,,1 Covered,,₹,False,7000.0,98.15
"₹ 10,000","2 BHK House for rent in Gandhi Nagar South Colony, Vanasthalipuram 110 sqyrd",Semi-Furnished,Family,2,Immediately,,,1,Ground out of 2 Floors,South -West,Garden/Park,2 Covered,Same Premise,₹,False,10000.0,140.22
"₹ 95,000","4 BHK Villa for rent in Kismatpur, Outer Ring Road 470 sqyrd",Semi-Furnished,Bachelors,5,Immediately,17.342552185058597,78.3758544921875,1,,East,"Garden/Park, Pool, Main Road","3 Covered, 3 Open",,₹,False,95000.0,1332.09
"₹ 45,000",2 BHK Builder Floor for rent in Hitech City 1100 sqft,Furnished,Bachelors/Family,2,Immediately,17.4698143,78.3853779,,5 out of 5 Floors,,,,,₹,False,45000.0,630.99
"₹ 6,500",1 BHK House for rent in Shivaji Nagar,Unfurnished,Bachelors/Family,1,Immediately,25.88455445,86.03985031384562,,,,,,,₹,False,6500.0,91.14
"₹ 95,000",7 BHK House for rent in New Malakpet 6000 sqft,Furnished,Bachelors/Family,7,Immediately,17.36709976196289,78.5101547241211,2,Ground out of 3 Floors,,,,,₹,False,95000.0,1332.09
"₹ 29,000","3 BHK Apartment for rent in Aditya Imperial Heights, Hafeezpet, NH 9 1800 sqft",,,,,17.4851348,78.358788,,,,,,,₹,False,29000.0,406.64
"₹ 13,000","2 BHK House for rent in Golnaka, Amberpet, NH 2 2 150 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.389537811279293,78.5098648071289,1,3 out of 3 Floors,,,,,₹,False,13000.0,182.29
"₹ 11,500","3 BHK Builder Floor for rent in Mallampet, Outer Ring Road 1540 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,1 out of 3 Floors,East,,1 Covered,,₹,False,11500.0,161.25
"₹ 60,000","3 BHK House for rent in Banjara Hills, NH 9 3000 sqft",Semi-Furnished,Bachelors,4,Immediately,17.415895462036133,78.43576049804688,3,1 out of 2 Floors,West,"Garden/Park, Main Road",3 Covered,,₹,False,60000.0,841.32
"₹ 7,500","2 BHK House for rent in Bollaram, Outer Ring Road 975 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,3 out of 3 Floors,,,,,₹,False,7500.0,105.16
"₹ 25,000","3 BHK House for rent in Upparpally, Hyderabad Expressway 3900 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.35642155,78.41129804626378,,1 out of 2 Floors,,,,,₹,False,25000.0,350.55
"₹ 15,000","4 BHK House for rent in Bachupally, Outer Ring Road 3000 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,,,,1 Covered,,₹,False,15000.0,210.33
"₹ 7,500",2 BHK House for rent in Nagole 890 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.375091552734375,78.57073211669922,2,,,,2 Covered,,₹,False,7500.0,105.16
"₹ 60,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 1575 sqft",,,,,17.406372,78.404193,,,,,,,₹,False,60000.0,841.32
"₹ 32,000",1 BHK Builder Floor for rent in OU Colony,Unfurnished,Bachelors/Family,1,Immediately,17.4048835,78.3917278,1,2 out of 4 Floors,,,,,₹,False,32000.0,448.7
"₹ 18,000",3 BHK Apartment for rent in Toli Chowki 1600 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,2,2 out of 4 Floors,,,1 Covered,,₹,False,18000.0,252.4
"₹ 6,000","2 BHK Apartment for rent in Peerzadiguda, NH 2 2",Unfurnished,Bachelors/Family,2,Immediately,17.401969909667972,78.6095199584961,1,2 out of 4 Floors,,,,,₹,False,6000.0,84.13
"₹ 23,000","3 BHK Apartment for rent in 7 Hills, Narsingi, Outer Ring Road 1800 sqft",,,,,17.392705,78.344298,,,,,,,₹,False,23000.0,322.51
"₹ 30,000","3 BHK Apartment for rent in Pearl Heights, Attapur 3000 sqft",,,,,17.3735955,78.4254766,,,,,,,₹,False,30000.0,420.66
"₹ 6,000","1 BHK House for rent in Kukatpally, NH 9",Unfurnished,Bachelors,1,Immediately,17.4930841,78.4054408,,1 out of 2 Floors,North,,,Same Premise,₹,False,6000.0,84.13
"₹ 12,500",2 BHK Apartment for rent in BalReddy Nagar-Toli Chowki 1200 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,2,3 out of 4 Floors,North - East,,,,₹,False,12500.0,175.28
"₹ 14,000","2 BHK Apartment for rent in Old Nallakunta, New Nallakunta 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,4 out of 4 Floors,,,,,₹,False,14000.0,196.31
"₹ 40,000","3 BHK Apartment for rent in Aparna Serene Park, Kondapur 1600 sqft",,,,,17.464033800000003,78.33749499999999,,,,,,,₹,False,40000.0,560.88
"₹ 20,000","3 BHK Builder Floor for rent in Manikonda, Outer Ring Road 1500 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,2,2 out of 5 Floors,,Main Road,"1 Covered, 1 Open",,₹,False,20000.0,280.44
"₹ 6,500",1 BHK Builder Floor for rent in Nagaram,Furnished,Bachelors/Family,1,Immediately,15.99476825,80.69933616700834,,1 out of 3 Floors,North - East,,1 Open,,₹,False,6500.0,91.14
"₹ 12,000","3 BHK House for rent in Jeedimetla, NH 7 1400 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.5127528,78.47508482128285,1,,,,1 Open,,₹,False,12000.0,168.26
"₹ 15,000","2 BHK House for rent in Saraswathi Nagar, Sayeedabad 1700 sqft",Furnished,Bachelors/Family,2,Immediately,17.354621887207028,78.51671600341797,2,3 out of 3 Floors,,,,,₹,False,15000.0,210.33
"₹ 10,500","1 BHK House for rent in Marthanda Nagar, Hafeezpet",Unfurnished,Bachelors/Family,1,Immediately,17.476318359375,78.35569763183594,1,2 out of 2 Floors,East,Main Road,,,₹,False,10500.0,147.23
"₹ 18,000",3 BHK Builder Floor for rent in Hyderabad 1755 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.38878595,78.46106473453146,2,2 out of 5 Floors,,,,,₹,False,18000.0,252.4
"₹ 18,000","3 BHK Apartment for rent in Shaili Gardenia RWA, Yapral 1810 sqft",,,,,17.501573,78.546511,,,,,,,₹,False,18000.0,252.4
"₹ 10,000","1 BHK House for rent in Kachiguda, NH 2 2",Unfurnished,Bachelors,2,Immediately,17.385295867919922,78.49372863769531,,3 out of 4 Floors,North,Main Road,,,₹,False,10000.0,140.22
"₹ 13,000","2 BHK Apartment for rent in Bagh Amberpet, Amberpet, NH 2 2 950 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.397892849999998,78.5175088441159,,4 out of 4 Floors,,,,,₹,False,13000.0,182.29
"₹ 26,000",3 BHK Apartment for rent in Kondapur 1525 sqft,Unfurnished,Bachelors,2,Immediately,17.462682723999027,78.35317993164062,1,3 out of 5 Floors,East,"Pool, Main Road",,,₹,False,26000.0,364.57
"₹ 20,000",2 BHK Apartment for rent in Kondapur 1100 sqft,Semi-Furnished,Bachelors,2,Immediately,17.462682723999027,78.35317993164062,1,2 out of 4 Floors,North,Main Road,,,₹,False,20000.0,280.44
"₹ 12,000",2 BHK Apartment for rent in Old Bowenpally 1000 sqft,Unfurnished,Bachelors,2,Immediately,17.482881546020508,78.48197174072266,1,1 out of 3 Floors,,,,,₹,False,12000.0,168.26
"₹ 15,000","3 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1300 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,1 out of 4 Floors,,,,,₹,False,15000.0,210.33
"₹ 22,000",3 BHK Apartment for rent in East Marredpally,Semi-Furnished,Bachelors/Family,3,Immediately,17.44822883605957,78.51434326171875,2,1 out of 4 Floors,North,,,,₹,False,22000.0,308.48
"₹ 18,000",2 BHK House for rent in West Marredpally,Semi-Furnished,Bachelors/Family,2,Immediately,17.450654983520508,78.50533294677734,2,2 out of 4 Floors,East,,,,₹,False,18000.0,252.4
"₹ 6,000","1 BHK House for rent in Kanaka Durga Colony, Gudimalkapur",Unfurnished,Bachelors,1,Immediately,17.380048751831055,78.43511962890625,,Ground out of 1 Floor,,,,,₹,False,6000.0,84.13
"₹ 14,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1150 sqft",Semi-Furnished,Bachelors,2,Immediately,17.51755714416504,78.3985595703125,2,3 out of 4 Floors,North,Main Road,,,₹,False,14000.0,196.31
"₹ 9,500","2 BHK House for rent in Janmabhoomi Sairam Enclave Phase II, Ameenpur 1150 sqft",,,,,17.525914999999998,78.320265,,,,,,,₹,False,9500.0,133.21
"₹ 50,000","3 BHK Builder Floor for rent in Aditya Heights, Whitefields 2450 sqft",,,,,17.455569,78.36496140000001,,,,,,,₹,False,50000.0,701.1
"₹ 30,000","2 BHK Apartment for rent in Gachibowli, Outer Ring Road 1350 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,12.9494824,77.5226539,1,2 out of 31 Floors,,,,,₹,False,30000.0,420.66
"₹ 6,500","2 BHK House for rent in Kurmaguda, Srisailam Highway 650 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.361879348754886,78.49820709228516,,1 out of 2 Floors,,Main Road,,,₹,False,6500.0,91.14
"₹ 25,000","2 BHK House for rent in Praneeth Pranav Valley, Bachupally, Outer Ring Road 242 sqyrd",,,,,17.546723,78.368679,,,,,,,₹,False,25000.0,350.55
"₹ 18,000","3 BHK House for rent in Bachupally, Outer Ring Road 2015 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Ground out of 2 Floors,,,,,₹,False,18000.0,252.4
"₹ 14,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1250 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.51755714416504,78.3985595703125,2,1 out of 5 Floors,,,,,₹,False,14000.0,196.31
"₹ 13,500",3 BHK Apartment for rent in Kamala Nagar 1600 sqft,Semi-Furnished,Bachelors/Family,3,From Mar '20,19.204926,72.8424293,,2 out of 4 Floors,,,,,₹,False,13500.0,189.3
"₹ 20,000",2 BHK Apartment for rent in Hitech City 1300 sqft,Semi-Furnished,Bachelors,2,Immediately,17.447917938232422,78.37617492675781,1,2 out of 4 Floors,West,Main Road,,,₹,False,20000.0,280.44
"₹ 35,000",4 BHK House for rent in Narayanguda 950 sqft,Semi-Furnished,Bachelors,3,Immediately,17.39719009399414,78.49236297607422,2,2 out of 2 Floors,East,Main Road,,,₹,False,35000.0,490.77
"₹ 17,000","1 BHK House for rent in Fair Lands, Serilingampally",Semi-Furnished,Bachelors,2,Immediately,17.476064682006836,78.29014587402344,3,2 out of 3 Floors,East,,,,₹,False,17000.0,238.37
"₹ 36,000","3 BHK Apartment for rent in Sanath Nagar, NH 9 2160 sqft",Semi-Furnished,Bachelors/Family,4,Immediately,17.455577850341793,78.4485092163086,3,1 out of 6 Floors,West,Main Road,"10 Covered, 10 Open",,₹,False,36000.0,504.79
"₹ 12,000",3 BHK Apartment for rent in Toli Chowki 1580 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,,6 out of 22 Floors,,,,,₹,False,12000.0,168.26
"₹ 11,000",1 BHK House for rent in Kothaguda,Unfurnished,Bachelors/Family,1,Immediately,17.467658996582028,78.37796783447266,1,4 out of 5 Floors,,,,,₹,False,11000.0,154.24
"₹ 5,000","2 BHK Builder Floor for rent in Beeramguda, Ramachandra Puram, NH 9 550 sqft",Unfurnished,Bachelors/Family,1,Immediately,,,,4 out of 4 Floors,,,,,₹,False,5000.0,70.11
"₹ 12,000",3 BHK Builder Floor for rent in New Mallepally 110 sqyrd,Semi-Furnished,Bachelors/Family,1,Immediately,17.0454012,77.7979047,,2 out of 3 Floors,,,1 Open,,₹,False,12000.0,168.26
"₹ 40,000","4 BHK Villa for rent in Tranquillas, Kismatpur, Outer Ring Road 3408 sqft",,,,,17.3413101,78.3763725,,,,,,,₹,False,40000.0,560.88
