areas,bathrooms,bedrooms,price,coord,class
47.0,1.0,2.0,2265,"(-22.9665038, -43.371319299999996)",0.0
54.0,,2.0,1699,"(3.6536376000000006, -61.0848973)",0.0
110.0,2.0,3.0,9437,"(-22.9790043, -43.21843320000001)",0.0
70.0,1.0,2.0,2171,"(-22.9216346, -43.257501)",0.0
50.0,2.0,2.0,1887,"(-22.9183909, -43.3971464)",1.0
84.0,,2.0,5662,"(-22.98698730000001, -43.1909986)",0.0
80.0,3.0,3.0,3586,"(-23.0138985, -43.4556901)",0.0
80.0,3.0,3.0,6040,"(-22.9997404, -43.3659929)",0.0
30.0,1.0,1.0,1227,"(-22.873253899999998, -43.288860299999996)",0.0
50.0,1.0,1.0,1699,"(-22.964776399999998, -43.40202539999999)",0.0
130.0,2.0,4.0,5285,"(-22.975583899999997, -43.193523600000006)",0.0
78.0,1.0,2.0,5096,"(-22.98459200000001, -43.2241076)",0.0
202.0,3.0,4.0,22649,"(-22.9855992, -43.1969718)",0.0
76.0,2.0,2.0,2076,"(-22.90182080000001, -43.269192)",0.0
30.0,1.0,1.0,3397,"(-22.968515300000004, -43.1850961)",0.0
87.0,2.0,3.0,3775,"(-23.0197777, -43.479158899999995)",0.0
60.0,2.0,2.0,2642,"(-22.924411199999998, -43.2476356)",0.0
90.0,2.0,3.0,3397,"(-22.9140435, -43.2430874)",0.0
86.0,2.0,3.0,2642,"(-23.0211861, -43.4540997)",0.0
70.0,2.0,2.0,2925,"(-22.936339899999997, -43.3330978)",0.0
120.0,1.0,3.0,5285,"(-22.9198776, -43.225731700000004)",0.0
77.0,1.0,3.0,3775,"(-22.95334505, -43.19681178206104)",0.0
110.0,1.0,3.0,3964,"(-23.0204421, -43.4563215)",0.0
45.0,1.0,2.0,1699,"(-22.939245899999996, -43.3212971)",0.0
78.0,1.0,2.0,3775,"(-22.9196614, -43.23863460000001)",0.0
65.0,2.0,2.0,2359,"(-22.9224565, -43.2668482)",0.0
60.0,1.0,2.0,2831,"(-22.9339841, -43.1745744)",0.0
70.0,2.0,3.0,1887,"(-22.9121741, -43.2460158)",0.0
180.0,,4.0,7927,"(-23.0011303, -43.3608268)",0.0
61.0,2.0,2.0,2265,"(-22.9070091, -43.2833301)",0.0
69.0,1.0,2.0,3020,"(-22.9279379, -43.236188)",0.0
315.0,4.0,4.0,26424,"(-23.014923800000002, -43.407209)",0.0
57.0,1.0,2.0,1699,"(-22.888440799999998, -43.3883198)",0.0
202.0,2.0,4.0,16609,"(-22.9855992, -43.1969718)",0.0
230.0,,2.0,37748,"(-22.984189699999998, -43.2223282)",0.0
200.0,5.0,3.0,16987,"(-22.9997388, -43.2684256)",0.0
20.0,,1.0,755,"(-22.917451, -43.2061374)",0.0
100.0,3.0,2.0,9437,"(-23.0143229, -43.2972041)",0.0
102.0,3.0,3.0,5473,"(-22.9279379, -43.236188)",0.0
358.0,4.0,4.0,28311,"(-22.9997388, -43.2684256)",0.0
80.0,2.0,3.0,5473,"(-22.9363262, -43.19153789999999)",0.0
66.0,2.0,2.0,2737,"(-23.0255504, -43.49052620000001)",0.0
72.0,1.0,2.0,5662,"(-22.960399, -43.2013465)",0.0
161.0,3.0,4.0,9437,"(-22.9693408, -43.2053745)",0.0
78.0,3.0,2.0,4152,"(-22.9662234, -43.382768799999994)",0.0
300.0,4.0,4.0,15099,"(-22.9387029, -43.17358170000001)",0.0
250.0,1.0,4.0,8305,"(-22.9454241, -43.18079099640421)",0.0
160.0,5.0,4.0,16987,"(-22.9862574, -43.1922967)",0.0
49.0,2.0,1.0,3397,"(-22.968515300000004, -43.1850961)",0.0
57.0,2.0,1.0,3586,"(-22.97579330000001, -43.1912304)",0.0
300.0,,4.0,16987,"(-22.9862574, -43.1922967)",0.0
56.0,3.0,2.0,1321,"(-22.902816, -43.5544406)",0.0
60.0,1.0,2.0,1699,"(-22.9548472, -43.3765899)",0.0
230.0,,4.0,16987,"(-23.014923800000002, -43.407209)",0.0
89.0,1.0,2.0,3586,"(-22.9451467, -43.3374151)",0.0
210.0,3.0,4.0,12834,"(-22.9857245, -43.19650410000001)",0.0
86.0,3.0,2.0,6530,"(-22.959020300000002, -43.2035583)",0.0
460.0,5.0,4.0,9437,"(-22.9997388, -43.2684256)",0.0
276.0,,4.0,19818,"(-22.9624658, -43.20248839999999)",0.0
125.0,2.0,2.0,6606,"(-22.9690461, -43.18946629999999)",0.0
64.0,2.0,2.0,3303,"(-22.9224565, -43.2668482)",0.0
90.0,2.0,2.0,7550,"(-22.9819833, -43.206933)",0.0
155.0,3.0,4.0,16232,"(-22.981749100000002, -43.1906689)",0.0
420.0,5.0,5.0,33973,"(-22.9865648, -43.2324401)",0.0
212.0,3.0,4.0,16043,"(-22.9758762, -43.2187075)",0.0
64.0,2.0,2.0,3020,"(-22.9279379, -43.236188)",0.0
330.0,3.0,3.0,71722,"(-22.9862375, -43.209178200000004)",0.0
85.0,2.0,2.0,3775,"(-22.933985999999997, -43.1760735)",0.0
118.0,3.0,3.0,4907,"(-23.0197777, -43.479158899999995)",0.0
45.0,1.0,2.0,1132,"(-22.8184938, -43.2854951)",0.0
230.0,3.0,3.0,75496,"(-22.9855992, -43.1969718)",0.0
80.0,2.0,2.0,2454,"(-22.9210288, -43.2609171)",0.0
170.0,,3.0,5096,"(-23.0122082, -43.4538158)",0.0
50.0,1.0,2.0,3964,"(-30.0342118, -51.2393593)",0.0
372.0,5.0,4.0,62285,"(-22.9803652, -43.2139765)",0.0
74.0,1.0,2.0,1699,"(-22.926862399999997, -43.38811670000001)",0.0
389.0,6.0,4.0,24536,"(-22.9997388, -43.2684256)",0.0
68.0,1.0,2.0,2265,"(-22.9332164, -43.2381453)",0.0
40.0,1.0,2.0,1472,"(-23.001839899999997, -43.6356667)",0.0
78.0,2.0,2.0,5096,"(-22.98459200000001, -43.2241076)",0.0
65.0,1.0,2.0,4719,"(-22.9554257, -43.20050420000001)",0.0
155.0,5.0,4.0,22649,"(-6.5899848, -37.9149013)",0.0
124.0,2.0,4.0,8493,"(-22.95854, -43.1949511)",0.0
388.0,4.0,4.0,22649,"(-6.5899848, -37.9149013)",0.0
37.0,1.0,1.0,3775,"(-22.9778117, -43.191251799999996)",1.0
85.0,,2.0,16043,"(-22.9855992, -43.1969718)",0.0
125.0,3.0,3.0,4719,"(-23.014163800000002, -43.4585169)",0.0
75.0,,2.0,4719,"(-22.915698100000004, -43.2319433)",0.0
250.0,,4.0,28311,"(-22.9865648, -43.2324401)",0.0
102.0,,2.0,6040,"(-22.9890302, -43.3549717)",0.0
89.0,2.0,2.0,5662,"(-22.9500463, -43.191054799999996)",0.0
89.0,3.0,3.0,2925,"(-23.003173699999998, -43.4840149)",0.0
50.0,1.0,2.0,3680,"(-22.9548472, -43.3765899)",0.0
400.0,1.0,5.0,9437,"(-22.9997388, -43.2684256)",0.0
35.0,1.0,1.0,944,"(-22.928988, -43.3534191)",1.0
63.0,2.0,2.0,3492,"(-22.9654545, -43.18084520000001)",0.0
123.0,3.0,3.0,3775,"(-23.0188373, -43.4620261)",0.0
99.0,4.0,2.0,9815,"(-22.9849095, -43.219823999999996)",0.0
140.0,2.0,3.0,6417,"(-22.9855992, -43.1969718)",0.0
53.0,1.0,2.0,1510,"(-22.893523499999997, -43.3974274)",0.0
136.0,3.0,3.0,7361,"(-23.0096083, -43.3169506)",0.0
95.0,1.0,2.0,4152,"(-22.97579330000001, -43.1912304)",0.0
140.0,3.0,3.0,7361,"(-22.932849800000003, -43.178870700000004)",0.0
150.0,2.0,3.0,6606,"(-22.968132699999998, -43.1830609)",0.0
55.0,1.0,3.0,1510,"(-22.9047924, -43.26502070000001)",0.0
40.0,1.0,1.0,1925,"(-22.889529, -43.2790571)",0.0
106.0,4.0,3.0,7550,"(-23.0015257, -43.395351700000006)",0.0
60.0,2.0,2.0,2171,"(-22.9548472, -43.3765899)",0.0
65.0,2.0,2.0,6606,"(-22.9849095, -43.219823999999996)",0.0
160.0,3.0,3.0,6606,"(-22.9719642, -43.1843432)",0.0
1147.0,9.0,6.0,45298,"(-23.014923800000002, -43.407209)",0.0
,,4.0,1887,"(-22.9151927, -43.3557471)",0.0
,,3.0,16043,"(-10.8040231, -37.1658336)",0.0
,,1.0,8116,"(-22.9628638, -43.1699883)",0.0
,,3.0,22649,"(-22.981271300000003, -43.2004164)",0.0
,,4.0,22649,"(-22.9622039, -43.2099987)",0.0
,,1.0,2831,"(-22.9042268, -43.2775135)",0.0
,,2.0,2265,"(-22.8676979, -43.3060881)",0.0
,,4.0,14911,"(-22.9997388, -43.2684256)",0.0
,,3.0,2076,"(-22.9665038, -43.3713193)",0.0
,,3.0,16043,"(-22.9624658, -43.20248839999999)",0.0
,,1.0,15079,"(-23.0143229, -43.2972041)",0.0
,,4.0,18874,"(-22.9855992, -43.1969718)",0.0
,,2.0,7550,"(-22.98698730000001, -43.1909986)",0.0
,,2.0,5662,"(-22.9763665, -43.22726110000001)",0.0
,,3.0,7172,"(-6.5899848, -37.9149013)",0.0
,,4.0,16987,"(-22.9849095, -43.219823999999996)",0.0
,,4.0,16043,"(-6.5899848, -37.9149013)",0.0
,,2.0,2548,"(-22.93394695, -43.33649233654077)",0.0
,,1.0,4247,"(-22.9619842, -43.2175062)",0.0
,,2.0,14156,"(-22.9855992, -43.1969718)",0.0
,,2.0,6606,"(-22.9855992, -43.1969718)",0.0
,,3.0,5096,"(-22.9707145, -43.1899429)",0.0
,,2.0,5662,"(-22.943613199999998, -43.185880499999996)",0.0
,,4.0,11324,"(-22.9387029, -43.17358170000001)",0.0
,,1.0,1565,"(-22.8373235, -43.3210006)",0.0
,,2.0,2265,"(-22.7982725, -43.2011307)",0.0
,,4.0,20762,"(-22.9622039, -43.2099987)",0.0
,,6.0,34917,"(-22.9766415, -43.188297)",0.0
,,3.0,3020,"(-22.9306672, -43.242268100000004)",0.0
,,2.0,2454,"(-22.9168533, -43.1960653)",1.0
,,3.0,7550,"(-23.0132586, -43.29810850000001)",0.0
,,3.0,4719,"(-23.000417300000002, -43.332459)",0.0
,,2.0,5285,"(-22.930325600000003, -43.1812518)",0.0
60.0,2.0,2.0,2642,"(-22.923718700000002, -43.2558997)",0.0
50.0,2.0,1.0,2076,"(-22.9109214, -43.2221052)",0.0
40.0,1.0,2.0,3350,"(-22.822127300000002, -43.1718358)",0.0
49.0,1.0,2.0,1699,"(-22.8936484, -43.2761179)",0.0
297.0,4.0,4.0,13212,"(-23.003173699999998, -43.4840149)",0.0
275.0,4.0,4.0,13212,"(-22.9803652, -43.2139765)",0.0
110.0,2.0,2.0,8493,"(-23.014923800000002, -43.407209)",0.0
105.0,1.0,3.0,6228,"(-22.9607126, -43.2154771)",0.0
45.0,1.0,1.0,4152,"(-22.9248707, -43.1767511)",0.0
27.0,1.0,1.0,4341,"(-22.9560012, -43.1850648)",0.0
180.0,3.0,4.0,7361,"(-22.99969, -43.37631029999999)",0.0
83.0,2.0,2.0,4152,"(-22.9323641, -43.1821872)",0.0
200.0,4.0,4.0,14911,"(-23.0015518, -43.3806777)",0.0
250.0,1.0,3.0,10381,"(-22.9387029, -43.17358170000001)",0.0
90.0,1.0,3.0,3397,"(-22.9209625, -43.1763804)",1.0
38.0,1.0,1.0,1699,"(-22.889529, -43.2790571)",0.0
88.0,2.0,3.0,5130,"(-23.0111148, -43.46874260000001)",0.0
90.0,2.0,2.0,4719,"(-23.014309, -43.45027260000001)",0.0
200.0,4.0,3.0,9437,"(-22.9707145, -43.1899429)",0.0
170.0,3.0,3.0,12268,"(-22.9938255, -43.35094820000001)",0.0
337.0,5.0,4.0,37748,"(-22.987963699999998, -43.19438579999999)",0.0
400.0,5.0,4.0,28311,"(-23.014923800000002, -43.407209)",0.0
71.0,1.0,2.0,4152,"(-22.9997404, -43.3659929)",0.0
150.0,3.0,3.0,11324,"(-22.965578, -43.17784879999999)",0.0
300.0,4.0,4.0,16043,"(-22.9674748, -43.18745360000001)",0.0
60.0,1.0,2.0,1510,"(-22.8851407, -43.5625675)",0.0
115.0,2.0,2.0,8493,"(-23.014923800000002, -43.407209)",0.0
140.0,2.0,3.0,13212,"(-22.9877577, -43.2286995)",0.0
60.0,1.0,2.0,2076,"(-22.8759461, -43.26612460000001)",0.0
,,2.0,1699,"(-22.9077385, -43.2887029)",0.0
,,2.0,4907,"(-22.921514300000002, -43.2410925)",0.0
,,2.0,2076,"(-22.9199726, -43.368825799999996)",0.0
,,3.0,28311,"(-22.986815, -43.23017279999999)",0.0
,,2.0,6606,"(-23.014923800000002, -43.407209)",0.0
,,1.0,3209,"(-22.91209195, -43.23114540590559)",0.0
,,3.0,14156,"(-22.9804176, -43.2025893)",0.0
,,3.0,2454,"(-22.8104077, -43.179895)",0.0
,,3.0,6606,"(-22.9641285, -43.2174013)",0.0
,,3.0,12589,"(-23.010876899999996, -43.315508799999996)",0.0
,,1.0,2642,"(-22.8077072, -43.20011450000001)",0.0
,,3.0,11324,"(-22.965578, -43.17784879999999)",0.0
,,1.0,6040,"(-22.984189699999998, -43.2223282)",0.0
,,2.0,1699,"(-20.4640173, -54.61629470000001)",0.0
,,3.0,2454,"(-22.8825033, -43.301931)",0.0
,,2.0,1887,"(-22.903333899999996, -43.55781629999999)",0.0
,,4.0,16987,"(-22.9872369, -43.19614960000001)",0.0
,,2.0,3775,"(-22.9416512, -43.1906631)",0.0
,,2.0,2454,"(-22.8992621, -43.3527794)",0.0
,,4.0,22649,"(-22.999740399999997, -43.3659929)",0.0
,,4.0,28311,"(-23.000417300000002, -43.332459)",0.0
,,2.0,3020,"(-22.940716199999997, -43.3343039)",0.0
,,4.0,22649,"(-22.9997388, -43.2684256)",0.0
,,1.0,1887,"(-22.9173799, -43.18917929999999)",0.0
,,4.0,9437,"(-23.008776, -43.300622499999996)",0.0
,,3.0,8493,"(-19.8320029, -43.9812782)",0.0
,,3.0,13212,"(-22.9847565, -43.19540679999999)",0.0
,,4.0,15099,"(-6.5899848, -37.9149013)",0.0
,,2.0,16987,"(-22.9839557, -43.202216299999996)",0.0
,,2.0,1321,"(-22.8874861, -43.3203652)",0.0
,,2.0,1699,"(-22.8112629, -43.226983399999995)",1.0
,,1.0,1887,"(-22.9152219, -43.2472627)",0.0
,,4.0,33973,"(-22.9855992, -43.1969718)",0.0
53.0,1.0,1.0,1416,"(-22.8839236, -43.326142299999994)",0.0
130.0,1.0,3.0,5473,"(-22.9722264, -43.1919672)",0.0
130.0,3.0,3.0,7172,"(-22.9628638, -43.1699883)",0.0
138.0,3.0,2.0,9437,"(-22.9997388, -43.2684256)",0.0
45.0,1.0,1.0,2831,"(-23.8277352, -49.431700299999996)",0.0
82.0,2.0,2.0,2831,"(-22.9279379, -43.236188)",0.0
34.0,1.0,1.0,3586,"(-22.9509157, -43.19362720000001)",0.0
227.0,4.0,3.0,12268,"(-22.9803652, -43.2139765)",0.0
189.0,4.0,4.0,16043,"(-22.983234799999998, -43.228120000000004)",0.0
72.0,2.0,2.0,6606,"(-22.9839557, -43.202216299999996)",0.0
250.0,2.0,3.0,13212,"(-22.9803652, -43.2139765)",0.0
94.0,1.0,3.0,4294,"(-22.9731137, -43.3709498)",0.0
25.0,1.0,1.0,1321,"(-30.0342118, -51.2393593)",0.0
40.0,,1.0,1887,"(nan, nan)",
389.0,3.0,4.0,15099,"(-22.9766415, -43.188297)",0.0
137.0,1.0,3.0,7172,"(-22.9721962, -43.1865848)",0.0
42.0,1.0,1.0,1510,"(-22.917009, -43.25892879999999)",0.0
49.0,,1.0,1699,"(-22.9396582, -43.3369363)",0.0
389.0,3.0,4.0,17930,"(-22.9719642, -43.1843432)",0.0
160.0,3.0,3.0,7550,"(-6.5899848, -37.9149013)",0.0
100.0,3.0,2.0,4907,"(-23.0048388, -43.366279799999994)",0.0
61.0,1.0,2.0,1887,"(-22.899552800000002, -43.2583364)",0.0
100.0,1.0,3.0,3775,"(-22.908668300000002, -43.196194)",0.0
82.0,3.0,3.0,7172,"(-22.979191500000002, -43.2195349)",0.0
82.0,1.0,2.0,3775,"(-22.9435521, -43.1853684)",0.0
125.0,1.0,4.0,7550,"(-22.968132699999998, -43.1830609)",0.0
142.0,4.0,4.0,5285,"(-23.02267680000001, -43.4867206)",0.0
115.0,2.0,3.0,6040,"(-22.934022100000004, -43.176146)",0.0
210.0,2.0,4.0,28311,"(-22.9862375, -43.209178200000004)",0.0
160.0,2.0,3.0,16043,"(-22.981271300000003, -43.2004164)",0.0
32.0,1.0,1.0,3020,"(-22.9847565, -43.19540679999999)",0.0
154.0,1.0,3.0,4907,"(-22.929602499999998, -43.2320169)",0.0
90.0,1.0,2.0,1699,"(-22.889453200000002, -43.2898959)",1.0
600.0,5.0,4.0,150993,"(-22.9862375, -43.209178200000004)",0.0
55.0,1.0,1.0,4152,"(-22.9629697, -43.1746635)",0.0
100.0,2.0,3.0,7550,"(-22.9857245, -43.19650410000001)",0.0
150.0,,3.0,7927,"(-22.968515300000004, -43.1850961)",0.0
45.0,1.0,1.0,2454,"(-22.9183909, -43.3971464)",1.0
66.0,2.0,2.0,2076,"(-22.9171201, -43.2105239)",0.0
30.0,1.0,1.0,3397,"(-22.9653055, -43.176673799999996)",0.0
96.0,3.0,2.0,7927,"(-22.9607745, -43.2028991)",0.0
50.0,1.0,1.0,1699,"(nan, nan)",
55.0,,2.0,2359,"(-22.9519909, -43.3872901)",1.0
56.0,1.0,2.0,2454,"(-23.005536, -43.428404)",0.0
100.0,2.0,2.0,1801,"(-22.9009367, -43.284310999999995)",0.0
68.0,1.0,2.0,1132,"(-22.9338724, -43.5762726)",0.0
158.0,3.0,3.0,15099,"(-22.984338600000005, -43.2328045)",0.0
60.0,2.0,2.0,1887,"(-22.899549399999998, -43.2808274)",0.0
237.0,3.0,4.0,19818,"(-20.448509100000006, -54.5861154)",0.0
475.0,5.0,4.0,45298,"(-22.9839557, -43.202216299999996)",0.0
200.0,4.0,4.0,13212,"(-22.9865648, -43.2324401)",0.0
80.0,1.0,3.0,1887,"(-22.9221982, -43.243758299999996)",0.0
42.0,1.0,1.0,1132,"(-22.915698100000004, -43.2319433)",0.0
81.0,2.0,3.0,3479,"(-22.932596, -43.3309426)",0.0
196.0,4.0,3.0,16043,"(-22.9997388, -43.2684256)",0.0
112.0,2.0,2.0,1887,"(-22.922922800000002, -43.213657899999994)",1.0
100.0,2.0,3.0,3964,"(-22.9319478, -43.1969954)",0.0
45.0,1.0,2.0,3964,"(-22.905686499999998, -43.27046170000001)",0.0
110.0,3.0,3.0,11324,"(-22.986815, -43.23017279999999)",0.0
677.0,5.0,5.0,28311,"(-22.9719642, -43.1843432)",0.0
86.0,2.0,2.0,2265,"(-22.9426706, -43.3547521)",0.0
48.0,1.0,1.0,1425,"(-22.9596283, -43.335445799999995)",0.0
53.0,1.0,2.0,1699,"(-22.9035516, -43.301646999999996)",0.0
60.0,1.0,2.0,2171,"(-23.005536, -43.428404)",0.0
87.0,2.0,2.0,3492,"(-22.9966799, -43.4249176)",0.0
220.0,4.0,2.0,13023,"(-22.977000600000004, -43.19617720000001)",0.0
95.0,3.0,2.0,4907,"(-22.962703899999998, -43.1767378)",0.0
120.0,1.0,3.0,3775,"(-22.9279379, -43.236188)",0.0
180.0,2.0,3.0,10570,"(-22.968132699999998, -43.1830609)",0.0
105.0,,3.0,4152,"(-22.9198776, -43.225731700000004)",0.0
90.0,1.0,2.0,5285,"(-22.9339841, -43.1745744)",0.0
110.0,2.0,3.0,5662,"(-22.8128362, -43.2007792)",0.0
50.0,1.0,2.0,1321,"(-22.8826009, -43.304256)",0.0
27.0,1.0,1.0,1321,"(-22.8931134, -43.1157984)",0.0
62.0,1.0,2.0,1416,"(-22.949289899999997, -43.3502755)",1.0
115.0,2.0,2.0,14156,"(-22.9877577, -43.2286995)",0.0
80.0,1.0,2.0,4719,"(-22.97579330000001, -43.1912304)",0.0
300.0,,2.0,22649,"(-22.966940100000002, -43.181606200000004)",0.0
80.0,,2.0,6606,"(-22.9779756, -43.229873299999994)",0.0
150.0,2.0,4.0,16987,"(-22.9862375, -43.209178200000004)",0.0
36.0,1.0,1.0,2265,"(-22.9719642, -43.1843432)",0.0
225.0,,3.0,28311,"(-22.9871664, -43.2242641)",0.0
136.0,2.0,2.0,8493,"(-22.9545054, -43.1740626)",0.0
60.0,1.0,2.0,2831,"(-23.012116600000002, -43.453547)",0.0
62.0,2.0,2.0,6606,"(-22.980546899999997, -43.225311)",0.0
70.0,2.0,2.0,4530,"(-23.002106100000002, -43.39327614523657)",0.0
53.0,2.0,1.0,2265,"(-22.914499499999998, -43.226115)",0.0
91.0,3.0,2.0,8493,"(-22.94884465, -43.179829096252966)",0.0
103.0,3.0,2.0,3020,"(-22.9416844, -43.3339874)",0.0
40.0,1.0,1.0,1699,"(-22.957431699999997, -43.331459499999994)",0.0
57.0,1.0,1.0,1699,"(-22.907383199999998, -43.2876155)",0.0
100.0,3.0,2.0,8493,"(-22.983158399999997, -43.2050161)",0.0
54.0,1.0,2.0,944,"(-22.890299399999996, -43.534650799999994)",0.0
28.0,1.0,1.0,849,"(-22.8462422, -43.3743708)",0.0
86.0,,2.0,11324,"(-22.9855992, -43.1969718)",0.0
60.0,1.0,2.0,1132,"(-22.901260999999998, -43.2647914)",0.0
130.0,,3.0,8110,"(-22.9848957, -43.1952136)",0.0
71.0,2.0,2.0,3020,"(-22.926758300000003, -43.2432095)",0.0
77.0,3.0,2.0,2454,"(-22.9207746, -43.2445802)",0.0
92.0,3.0,3.0,5002,"(-22.9629697, -43.1746635)",0.0
90.0,2.0,3.0,4907,"(-23.004016800000002, -43.3247702)",0.0
120.0,2.0,4.0,4719,"(-23.000417300000002, -43.332459)",0.0
48.0,1.0,1.0,3586,"(-22.9641285, -43.2174013)",0.0
60.0,1.0,3.0,3303,"(-22.8759461, -43.26612460000001)",0.0
120.0,4.0,4.0,7927,"(-23.0019199, -43.390732898603055)",0.0
120.0,2.0,2.0,9248,"(-22.9641285, -43.2174013)",0.0
212.0,1.0,4.0,16043,"(-22.9758762, -43.2187075)",0.0
96.0,3.0,3.0,4341,"(-22.9557844, -43.1779417)",0.0
48.0,1.0,1.0,1887,"(-22.899509899999998, -43.191691399999996)",0.0
140.0,4.0,3.0,16987,"(-23.0132667, -43.3114104)",0.0
31.0,1.0,1.0,2076,"(-22.926836399999996, -43.17931289999999)",0.0
250.0,4.0,3.0,20762,"(-22.9913592, -43.2675329)",0.0
115.0,3.0,2.0,7927,"(-23.014923800000002, -43.407209)",0.0
150.0,3.0,3.0,9437,"(-22.9848957, -43.1952136)",0.0
50.0,1.0,2.0,1321,"(-22.929302800000002, -43.3701572)",0.0
89.0,3.0,4.0,2265,"(-22.969351, -43.4257664)",0.0
64.0,2.0,2.0,3397,"(-22.9500463, -43.191054799999996)",0.0
70.0,2.0,2.0,2642,"(-22.931289800000002, -43.2455843)",0.0
60.0,1.0,1.0,3445,"(-22.917047399999998, -43.241723799999995)",0.0
45.0,1.0,1.0,2831,"(-23.000417300000002, -43.332459)",0.0
80.0,1.0,2.0,1510,"(-22.9090942, -43.2678381)",0.0
35.0,1.0,1.0,7550,"(-22.9787508, -43.223418)",0.0
80.0,2.0,3.0,7550,"(-22.968132699999998, -43.1830609)",0.0
86.0,2.0,3.0,5096,"(-22.9662234, -43.382768799999994)",0.0
98.0,2.0,2.0,5285,"(-23.000417300000002, -43.332459)",0.0
130.0,2.0,4.0,3775,"(-22.924047, -43.23641660000001)",0.0
92.0,1.0,3.0,5662,"(-22.9373944, -43.177594)",0.0
280.0,,4.0,66059,"(-22.98679, -43.2200859)",0.0
304.0,4.0,4.0,18874,"(-22.988339899999996, -43.3529408)",0.0
210.0,4.0,3.0,19818,"(-22.981271300000003, -43.2004164)",0.0
90.0,1.0,3.0,3020,"(-22.9210997, -43.2188249)",0.0
170.0,2.0,3.0,10381,"(-22.9847565, -43.19540679999999)",0.0
80.0,1.0,2.0,1510,"(-22.9059573, -43.2593453)",0.0
102.0,4.0,3.0,22649,"(-22.9803652, -43.2139765)",0.0
60.0,2.0,2.0,3209,"(-22.8997237, -43.285844899999994)",0.0
100.0,3.0,3.0,6700,"(-23.0048388, -43.366279799999994)",0.0
58.0,1.0,3.0,2076,"(-22.9665038, -43.3713193)",0.0
82.0,3.0,2.0,6606,"(-22.978935699999997, -43.2283484)",0.0
149.0,,3.0,8474,"(-22.98698730000001, -43.1909986)",0.0
46.0,1.0,2.0,1604,"(-22.8197653, -43.3120362)",0.0
170.0,4.0,4.0,22649,"(-22.9865648, -43.2324401)",0.0
221.0,3.0,4.0,8493,"(-22.9282465, -43.170790419174786)",0.0
350.0,1.0,4.0,33973,"(-23.014923800000002, -43.407209)",0.0
128.0,3.0,3.0,5568,"(-22.999740399999997, -43.3659929)",0.0
185.0,4.0,3.0,16043,"(-22.9849095, -43.219823999999996)",0.0
315.0,2.0,3.0,18874,"(-22.9766415, -43.188297)",0.0
105.0,2.0,2.0,2454,"(-22.8476799, -43.2635484)",0.0
66.0,2.0,2.0,2265,"(-22.927310100000003, -43.3599944)",0.0
55.0,1.0,1.0,3397,"(-22.9339841, -43.1745744)",0.0
108.0,2.0,3.0,7927,"(-22.9674138, -43.2035908)",0.0
160.0,2.0,4.0,21517,"(-22.9819833, -43.206933)",0.0
200.0,2.0,3.0,18874,"(-22.9758762, -43.2187075)",0.0
77.0,2.0,3.0,3964,"(-22.9408899, -43.3422564)",1.0
50.0,2.0,1.0,4530,"(-22.9393527, -43.1745967)",0.0
97.0,3.0,3.0,4341,"(-22.937735600000003, -43.3446284)",0.0
120.0,,3.0,9437,"(-22.940715700000002, -43.198209262680514)",0.0
180.0,2.0,4.0,14156,"(-22.9454241, -43.18079099640421)",0.0
105.0,2.0,3.0,9060,"(-22.983234799999998, -43.228120000000004)",0.0
290.0,6.0,4.0,33973,"(-23.014923800000002, -43.407209)",0.0
120.0,2.0,3.0,7361,"(-22.985511, -43.19287620000001)",0.0
50.0,,1.0,11891,"(-23.014923800000002, -43.407209)",0.0
130.0,2.0,3.0,16987,"(-22.9821181, -43.2140392)",0.0
50.0,1.0,2.0,2548,"(-22.9351051, -43.2445715)",0.0
250.0,5.0,5.0,10947,"(-22.99567810000001, -43.25543070000001)",0.0
28.0,,1.0,5662,"(-23.003845300000002, -43.3422799)",0.0
64.0,1.0,3.0,2265,"(-22.948937, -43.3408375)",0.0
380.0,,4.0,41523,"(-22.9803652, -43.2139765)",0.0
92.0,2.0,3.0,5285,"(-22.9662234, -43.382768799999994)",0.0
65.0,1.0,2.0,4341,"(-22.930774600000003, -43.1868679)",0.0
105.0,2.0,3.0,4152,"(-22.9228633, -43.2280357)",0.0
59.0,1.0,2.0,2076,"(-22.9184653, -43.3735682)",0.0
60.0,2.0,2.0,7550,"(-22.9070211, -43.1854641)",0.0
63.0,,2.0,2548,"(-22.9162835, -43.221971999999994)",0.0
35.0,,1.0,3718,"(-23.003845300000002, -43.3422799)",0.0
270.0,4.0,3.0,24619,"(-23.0248278, -43.45716289999999)",0.0
297.0,3.0,4.0,37748,"(-22.9865648, -43.2324401)",0.0
350.0,4.0,4.0,28311,"(-22.984338600000005, -43.2328045)",0.0
36.0,1.0,1.0,3020,"(-22.9282465, -43.170790419174786)",0.0
76.0,,2.0,4907,"(-22.9855992, -43.1969718)",0.0
112.0,3.0,3.0,5851,"(-22.999740399999997, -43.3659929)",0.0
90.0,2.0,2.0,7361,"(-22.9832693, -43.204855)",0.0
45.0,1.0,1.0,1699,"(-22.93645260000001, -43.36458820000001)",0.0
53.0,1.0,2.0,2454,"(-22.943258800000002, -43.3372836)",0.0
464.0,4.0,3.0,50960,"(-22.9282465, -43.170790419174786)",0.0
69.0,1.0,3.0,1604,"(-22.9026425, -43.2817263)",0.0
