price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides
"₹ 35,000",2 BHK Villa for rent in Sainik Farm 1400 sqft,,,,Furnished,Bachelors/Family,2,,Immediately,North - East,,,
"₹ 25,000",3 BHK Apartment for rent in Dwarka Sector 4 1650 sqft,28.60241996,77.05425039,4 out of 10 Floors,Semi-Furnished,Bachelors,2,3,Immediately,North - East,"Main Road, Garden/Park","1 Covered, 1 Open",
"₹ 16,000",3 BHK House for rent in Rohini Sector 6 64 sqm,,,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,South - East,,2 Open,
"₹ 20,000",2 BHK House for rent in Swasthya Vihar 1500 sqft,,,2 out of 2 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,Garden/Park,2 Open,Same Premise
"₹ 12,000",Studio Apartment for rent in Dwarka Sector 16B,,,3 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 10,000",1 BHK Builder Floor for rent in Mayur Vihar 1,,,3 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,Main Road,1 Open,
"₹ 28,000","2 BHK Apartment for rent in East End Apartments, Mayur Vihar 1 1000 sqft",28.5884566,77.304787,,,,,,,,,,
"₹ 7,500","1 BHK House for rent in Giri Nagar, KalkaJi",,,4 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,,Garden/Park,,
"₹ 22,500","2 BHK Apartment for rent in Indraprastha Extension, Patparganj 1100 sqft",28.628671646118164,77.30213165283203,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 9,000",2 BHK Builder Floor for rent in Dallupura 450 sqft,,,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 50,000",3 BHK Builder Floor for rent in Chittaranjan Park 250 sqyrd,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 40,000",2 BHK Builder Floor for rent in Greater Kailash 1 200 sqyrd,28.55557632446289,77.23369598388672,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 1 250 sqyrd,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 2 250 sqyrd,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,"1 Covered, 1 Open",
"₹ 50,000",3 BHK Builder Floor for rent in Anand Vihar 1700 sqft,28.652740478515625,77.30654907226562,4 out of 4 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,,,,
"₹ 75,000",3 BHK Builder Floor for rent in East Of Kailash,28.557344436645508,77.25089263916016,1 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,"Garden/Park, Pool",,
"₹ 70,000","3 BHK Apartment for rent in DDA Flats Pocket 1, Vasant Kunj Sector B 1600 sqft",28.5230959251783,77.1572657385676,,,,,,,,,,
"₹ 7,650",1 BHK Apartment for rent in Munirka,,,4 out of 6 Floors,Unfurnished,Bachelors/Family,1,,Immediately,North - East,,,
"₹ 12,000",3 BHK House for rent in Rohini Sector 5 48 sqm,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - West,,1 Open,
"₹ 33,000",2 BHK Apartment for rent in Vasant Kunj 1000 sqft,28.5267276763916,77.15332794189453,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,East,Main Road,,
₹ 1.3 Lac,3 BHK Builder Floor for rent in Green Park 2200 sqft,28.557674407958984,77.20368957519531,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 26,800",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.2097778320312,1 out of 6 Floors,Unfurnished,Bachelors,2,2,Immediately,East,,1 Open,
"₹ 27,600",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.2097778320312,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 65,000",3 BHK Builder Floor for rent in Hauz Khas 1800 sqft,,,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",
"₹ 80,000",3 BHK Builder Floor for rent in Hauz Khas 250 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 16,000","1 BHK Apartment for rent in Jangpura Extension, Jangpura",28.579124450683594,77.25118255615234,3 out of 4 Floors,Unfurnished,Bachelors,1,1,Immediately,East,"Garden/Park, Pool, Main Road",,
"₹ 25,000",3 BHK Apartment for rent in Chhattarpur 1500 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,Main Road,1 Covered,
"₹ 20,000","2 BHK House for rent in Gangotri Apartment, Vikaspuri 950 sqft",28.6424511631066,77.0684764871488,,,,,,,,,,
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 325 sqyrd,28.572269439697266,77.23197174072266,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,4,Immediately,South - East,Garden/Park,,
"₹ 30,000","3 BHK Apartment for rent in Shaman Apartments, Dwarka Sector 23 1540 sqft",28.5639731015665,77.0549255394078,,,,,,,,,,
"₹ 35,000",2 BHK Builder Floor for rent in Greater Kailash 1 208 sqyrd,28.55557632446289,77.23369598388672,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 42,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1800 sqft",28.53838483,77.09200984,,,,,,,,,,
₹ 2 Lac,5 BHK Builder Floor for rent in Panchsheel Park 800 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,4,Immediately,North,"Garden/Park, Main Road",1 Covered,
"₹ 16,000","1 BHK House for rent in Krishna Nagar,s.j.enclave",,,3 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,,,
"₹ 9,000","1 BHK Builder Floor for rent in Rajpur Khurd Extension, Rajpur",,,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,East,,,
"₹ 7,000",1 BHK Builder Floor for rent in Vijay Nagar,,,1 out of 1 Floor,Furnished,Bachelors/Family,1,1,Immediately,East,,,
"₹ 20,000","2 BHK Apartment for rent in DDA Pocket 1, Mayur Vihar 1 1300 sqft",28.611505,77.297085,,,,,,,,,,
"₹ 9,000",1 BHK Builder Floor for rent in New Ashok Nagar,28.592716217041016,77.29749298095703,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 7,000","1 BHK Apartment for rent in Tagore Garden Extension, Rajouri Garden",,,4 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,"Garden/Park, Main Road",,
"₹ 50,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1800 sqft",28.53838483,77.09200984,,,,,,,,,,
₹ 1 Lac,"3 BHK Builder Floor for rent in Nizamuddin East, Nizamuddin 1500 sqft",,,2 out of 3 Floors,Furnished,Bachelors/Family,3,3,Immediately,South - East,Garden/Park,,
"₹ 33,000","2 BHK Apartment for rent in DDA Flats Munirka, Munirka 1200 sqft",28.552561,77.1736082115077,,,,,,,,,,
"₹ 6,500",1 BHK Builder Floor for rent in New Ashok Nagar,28.592716217041016,77.29749298095703,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 17,500",2 BHK Apartment for rent in Saket 580 sqft,,,,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 20,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,1 out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,South - East,Garden/Park,,
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 1 1600 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 26,000","2 BHK House for rent in Dayanand Colony Block B, Lajpat Nagar",28.562789916992188,77.24639129638672,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,,
"₹ 40,000",3 BHK Builder Floor for rent in Janakpuri 1350 sqft,28.62105369567871,77.09053039550781,Ground out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,North - West,Garden/Park,,
₹ 3 Lac,4 BHK Builder Floor for rent in Neeti Bagh 4500 sqft,28.55864715576172,77.21455383300781,1 out of 4 Floors,Semi-Furnished,Bachelors,4,4,Immediately,North - East,Garden/Park,"3 Covered, 1 Open",
"₹ 7,500",2 BHK Builder Floor for rent in Tughlakabad 450 sqft,28.508718490600586,77.27497863769531,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,Main Road,,
"₹ 25,000",1 BHK Builder Floor for rent in Defence Colony,,,3 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 15,000",2 BHK Builder Floor for rent in Subhash Nagar 1025 sqft,,,Ground out of 3 Floors,Unfurnished,Family,1,1,Immediately,East,Garden/Park,2 Open,Same Premise
"₹ 50,000",3 BHK Builder Floor for rent in Saket 1800 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 7,500",1 BHK Builder Floor for rent in Shahdara,28.745153427124023,77.25650024414062,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,East,"Garden/Park, Main Road",,
"₹ 90,000",3 BHK Builder Floor for rent in Gulmohar Park 200 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,,
₹ 2 Lac,4 BHK Builder Floor for rent in Gulmohar Park 500 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,
₹ 1.8 Lac,4 BHK Builder Floor for rent in Neeti Bagh 400 sqyrd,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,
₹ 1.8 Lac,5 BHK Builder Floor for rent in Greater Kailash 1000 sqyrd,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,5,4,Immediately,North - East,Garden/Park,,
"₹ 90,000",4 BHK Builder Floor for rent in Panchsheel Enclave 350 sqyrd,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,
"₹ 39,000",3 BHK Builder Floor for rent in Anand Vihar 1700 sqft,28.7013645172119,77.0560836791992,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,Garden/Park,,
"₹ 85,000","3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 1800 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,South - East,Garden/Park,"2 Covered, 2 Open",
₹ 1.8 Lac,4 BHK Builder Floor for rent in Sarvapriya Vihar 360 sqyrd,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,,Immediately,,,,
"₹ 10,000","1 BHK House for rent in Sarita Vihar, Mathura Road",,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 26,000","3 BHK Builder Floor for rent in Savitri Nagar Village, Sheikh Sarai 200 sqyrd",,,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,,,
"₹ 25,000",2 BHK Apartment for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,"Pool, Garden/Park, Main Road",,
"₹ 38,000","3 BHK Apartment for rent in DLF Capital Greens, Moti Nagar, Kirti Nagar 1630 sqft",28.666059,77.150134,,,,,,,,,,
"₹ 4,000",1 BHK Apartment for rent in Rohini Sector 34,,,Ground out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,East,,1 Open,
"₹ 8,000",2 BHK Builder Floor for rent in Aya Nagar 500 sqft,,,1 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
₹ 1.1 Lac,3 BHK House for rent in Safdarjung Enclave 250 sqyrd,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 6,000",1 BHK Apartment for rent in Rohini Sector 35,,,4 out of 5 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 80,000","3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 2000 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"2 Covered, 1 Open",
"₹ 23,000","2 BHK Apartment for rent in Bhogal, Jangpura 765 sqft",,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,,,
"₹ 20,000",2 BHK Apartment for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,"Garden/Park, Pool, Main Road",,
"₹ 29,000","3 BHK Apartment for rent in Gandhi Ashram Apartment, Dwarka Sector 10 1800 sqft",28.58710449,77.0633074,,,,,,,,,,
"₹ 80,000","4 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector C 2200 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 30,400",3 BHK Apartment for rent in Kirti Nagar 1359 sqft,28.645421981811523,77.14124298095703,1 out of 2 Floors,Unfurnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 27,000",1 BHK Builder Floor for rent in Greater Kailash 1,28.546981811523438,77.23764038085938,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,Same Premise
"₹ 18,000",2 BHK Builder Floor for rent in Janakpuri 680 sqft,,,2 out of 3 Floors,Unfurnished,Bachelors,1,1,Immediately,North,,,
"₹ 60,000","3 BHK Apartment for rent in Munirka Enclave, Munirka 1900 sqft",28.556800842285156,77.16876983642578,2 out of 4 Floors,Unfurnished,Bachelors,4,2,Immediately,East,Garden/Park,,
"₹ 18,000","2 BHK Apartment for rent in DDA Pocket 1, Mayur Vihar 1 900 sqft",28.611505,77.297085,,,,,,,,,,
"₹ 11,000",2 BHK Apartment for rent in Dwarka Sector 8 500 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 18,000",1 BHK Builder Floor for rent in Malviya Nagar,28.532318115234375,77.2085189819336,,Semi-Furnished,Bachelors,1,1,Immediately,North - West,Main Road,,
"₹ 8,500","1 BHK Builder Floor for rent in Golf Link Residency, Dwarka Sector 23",28.5837744191417,77.035491,,,,,,,,,,
₹ 3 Lac,5 BHK Villa for rent in Sultanpur 2000 sqyrd,,,,Semi-Furnished,Bachelors/Family,6,5,Immediately,East,"Pool, Main Road, Garden/Park",,
"₹ 6,000",2 BHK Builder Floor for rent in Main Ghitorni 550 sqft,28.6666660308838,77.216667175293,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,,,
"₹ 18,500",2 BHK House for rent in Vasundhara Enclave 950 sqft,28.60138511657715,77.31808471679688,2 out of 2 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1.1 Lac,3 BHK Builder Floor for rent in Vasant Kunj 5100 sqft,28.5267276763916,77.15332794189453,3 out of 4 Floors,Furnished,Bachelors,3,2,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 55,000","3 BHK Builder Floor for rent in National Park, Lajpat Nagar 1800 sqft",28.5626888275146,77.2370986938477,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",,
"₹ 25,000","2 BHK Builder Floor for rent in Amar Colony, Lajpat Nagar 1200 sqft",28.5669460296631,77.2196807861328,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,East,"Garden/Park, Main Road",,
"₹ 23,000","2 BHK Builder Floor for rent in Amar Colony, Lajpat Nagar 1000 sqft",28.5613498687744,77.2433013916016,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 13,000",1 BHK Builder Floor for rent in Lajpat Nagar 4,,,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,East,"Garden/Park, Main Road",,
"₹ 14,000",1 BHK Builder Floor for rent in Lajpat Nagar 4,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 17,500","1 BHK Builder Floor for rent in Amar Colony, Lajpat Nagar",,,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,East,"Garden/Park, Main Road",,
"₹ 5,000",1 BHK Builder Floor for rent in Main Ghitorni,28.6666660308838,77.216667175293,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 16,800",2 BHK Builder Floor for rent in Vikaspuri 850 sqft,28.638242721557617,77.07371520996094,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,East,"Garden/Park, Pool, Main Road",,
"₹ 30,000",1 BHK Builder Floor for rent in Safdarjung Enclave,,,3 out of 3 Floors,Furnished,Bachelors/Family,1,2,Immediately,,Garden/Park,1 Open,Same Premise
"₹ 40,000","2 BHK Apartment for rent in DDA Flats Munirka, Munirka",28.552561,77.1736082115077,,,,,,,,,,
"₹ 23,000",1 BHK Apartment for rent in Vasant Kunj,28.5267276763916,77.15332794189453,4 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,North - East,Garden/Park,,
"₹ 14,000","Studio Apartment for rent in DDA Flats Munirka, Munirka",28.552561,77.1736082115077,,,,,,,,,,
"₹ 60,000","4 BHK Apartment for rent in Munirka Enclave, Munirka 2400 sqft",28.556800842285156,77.16876983642578,2 out of 4 Floors,Semi-Furnished,Bachelors,4,3,Immediately,North - East,Garden/Park,,
"₹ 10,000",1 BHK Builder Floor for rent in Kalkaji,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,1 Open,
"₹ 20,000",2 BHK Builder Floor for rent in Kalkaji 901 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,Same Premise
₹ 1.7 Lac,1 BHK Service Apartment for rent in Golf Links,,,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,,,"1 Covered, 1 Open",Same Premise
"₹ 28,000","2 BHK Apartment for rent in Kaveri Apartment, Vasant Kunj 900 sqft",28.5261897025227,77.1512724323696,,,,,,,,,,
"₹ 33,000",3 BHK Apartment for rent in Chittaranjan Park 160 sqyrd,28.537872314453125,77.24923706054688,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,
"₹ 15,000",2 BHK Builder Floor for rent in Mehrauli 800 sqft,,,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,North - East,,1 Open,
"₹ 75,000","3 BHK Builder Floor for rent in South Extension 2, South Ex 2 200 sqyrd",,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"2 Covered, 1 Open",
"₹ 48,000",3 BHK Builder Floor for rent in Chittaranjan Park 1200 sqft,28.537872314453125,77.24923706054688,2 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1 Lac,4 BHK Builder Floor for rent in Sarvodaya Enclave 2700 sqft,28.5369930267334,77.20181274414062,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,2,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 2 Open",
"₹ 35,000","3 BHK Builder Floor for rent in Arjun Nagar, Safdarjung Enclave 1350 sqft",28.560932159423828,77.19772338867188,1 out of 4 Floors,Semi-Furnished,Bachelors,3,3,Immediately,North - East,Main Road,"1 Covered, 1 Open",
"₹ 24,000","2 BHK Builder Floor for rent in Arjun Nagar, Safdarjung Enclave 900 sqft",28.562023162841797,77.1976547241211,Ground out of 4 Floors,Semi-Furnished,Bachelors,2,,Immediately,South,,,
"₹ 11,000",2 BHK Builder Floor for rent in New Ashok Nagar 650 sqft,28.590139389038086,77.308837890625,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,East,"Garden/Park, Main Road",,
"₹ 8,500",1 BHK Builder Floor for rent in Patel Nagar West,28.65218734741211,77.16091918945312,4 out of 4 Floors,Unfurnished,Bachelors,1,1,Immediately,East,"Garden/Park, Main Road",,
"₹ 80,000","2 BHK Apartment for rent in South Extension 1, South Ex 1 200 sqyrd",28.5728759765625,77.22295379638672,1 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,,
"₹ 16,000",2 BHK House for rent in Rohini Sector 5 600 sqft,28.71630096435547,77.10872650146484,4 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 34,000",2 BHK Builder Floor for rent in Chittaranjan Park 1200 sqft,28.537872314453125,77.24923706054688,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1.5 Lac,3 BHK Apartment for rent in Connaught Place 1800 sqft,,,5 out of 7 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,,
"₹ 62,000",3 BHK Builder Floor for rent in Greater Kailash 1 1600 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,South,"Garden/Park, Main Road","2 Covered, 1 Open",
"₹ 7,000","1 BHK Builder Floor for rent in Jawahar Park, Khanpur",28.503028869628906,77.23538970947266,,Semi-Furnished,Bachelors,1,1,Immediately,East,Main Road,1 Open,
"₹ 7,500",1 BHK Apartment for rent in Laxmi Nagar,28.635967254638672,77.26956176757812,Ground out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 6,000",2 BHK House for rent in Shahdara 50 sqyrd,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 30,000",2 BHK House for rent in Lajpat Nagar 1 800 sqft,,,2 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,
"₹ 22,000","3 BHK Apartment for rent in Azad Apartment, Indraprastha Extension, Patparganj 1000 sqft",28.633109860193,77.3101880494779,,,,,,,,,,
