price,title,latitude,longitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
₹ 1.2 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 2600 sqft,31.8164399,75.2218363,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,"2 Covered, 2 Open",,₹,True,1.2,1682.64
"₹ 12,000","1 BHK Builder Floor for rent in Shaheed Bhagat Singh Apartment, Dwarka Sector 14",28.605446843324298,77.03392,,,,,,,,,,,₹,False,12000.0,168.26
"₹ 40,000","3 BHK Apartment for rent in DDA Flats Sector C Pocket 6, Vasant Kunj Sector C 1850 sqft",28.5339195,77.15025209999999,,,,,,,,,,,₹,False,40000.0,560.88
₹ 4.3 Lac,4 BHK Builder Floor for rent in West End 3800 sqft,28.5747614,77.1630662,Ground out of 4 Floors,Semi-Furnished,Family,4,3,Immediately,East,Garden/Park,"3 Covered, 1 Open",,₹,True,4.3,6029.46
"₹ 26,000","3 BHK Apartment for rent in Ganpati Apartments, Dwarka Sector 9 1800 sqft",28.5814100383248,77.0697998482222,,,,,,,,,,,₹,False,26000.0,364.57
"₹ 40,000","3 BHK Builder Floor for rent in Gangotri Enclave, Alaknanda 1500 sqft",28.52288055419922,77.2523422241211,Ground out of 4 Floors,Unfurnished,Bachelors,2,2,Immediately,North,Garden/Park,,,₹,False,40000.0,560.88
"₹ 12,000",2 BHK Builder Floor for rent in Okhla Phase 2 900 sqft,28.536151885986328,77.27035522460938,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,,₹,False,12000.0,168.26
"₹ 27,000",3 BHK Builder Floor for rent in Pitampura 100 sqyrd,28.703636169433594,77.12671661376953,2 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",1 Covered,,₹,False,27000.0,378.59
"₹ 30,000",2 BHK Builder Floor for rent in Malviya Nagar 850 sqft,28.5321159362793,77.2073745727539,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,East,Garden/Park,1 Covered,,₹,False,30000.0,420.66
"₹ 18,000",2 BHK House for rent in Vikaspuri Block G 125 sqyrd,28.638419050000003,77.07083614685489,,Furnished,Bachelors/Family,2,2,Immediately,,,,,₹,False,18000.0,252.4
"₹ 32,000","2 BHK Apartment for rent in DDA Flats Sector D Pocket 6, Vasant Kunj 1200 sqft",28.5265735632272,77.1494911318021,,,,,,,,,,,₹,False,32000.0,448.7
"₹ 42,000","2 BHK Apartment for rent in DDA Flats Sector D Pocket 6, Vasant Kunj 1100 sqft",28.5265735632272,77.1494911318021,,,,,,,,,,,₹,False,42000.0,588.92
"₹ 65,000",3 BHK Apartment for rent in Greater Kailash 1 2050 sqft,77.23369598388672,28.55557632446289,2 out of 4 Floors,Furnished,Bachelors,3,3,Immediately,,Main Road,,,₹,False,65000.0,911.43
"₹ 18,500",1 BHK Apartment for rent in Nawada,24.818123999999997,85.5185562336921,1 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,East,Main Road,1 Open,,₹,False,18500.0,259.41
"₹ 13,000","1 BHK Builder Floor for rent in Karkardooma, Anand Vihar",,,Ground out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",1 Covered,,₹,False,13000.0,182.29
"₹ 40,000",2 BHK Apartment for rent in Vasant Kunj Sector B 1200 sqft,28.5292495,77.1541335,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,3,Immediately,East,"Garden/Park, Main Road",2 Open,,₹,False,40000.0,560.88
"₹ 19,000","2 BHK Apartment for rent in Paryavaran Complex, Sainik Farm 100 sqyrd",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,,₹,False,19000.0,266.42
"₹ 75,000",3 BHK Apartment for rent in Safdarjung 2250 sqft,77.18714904785156,28.58250999450684,1 out of 4 Floors,Furnished,Bachelors,3,2,Immediately,North,Garden/Park,,,₹,False,75000.0,1051.65
₹ 1.5 Lac,3 BHK Builder Floor for rent in Vasant Vihar 2300 sqft,28.56069055,77.16079073168567,Ground out of 4 Floors,Semi-Furnished,Family,3,2,Immediately,East,Garden/Park,"1 Covered, 1 Open",,₹,True,1.5,2103.3
"₹ 7,500",1 BHK Apartment for rent in Dwarka Sector 23,28.563026428222656,77.04251861572266,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,Garden/Park,1 Open,,₹,False,7500.0,105.16
"₹ 33,000","3 BHK Builder Floor for rent in Tagore Garden, Rajouri Garden, Najafgarh Road 1550 sqft",28.64379119873047,77.11283874511719,2 out of 3 Floors,Unfurnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Pool, Main Road",,,₹,False,33000.0,462.73
"₹ 85,000","4 BHK Builder Floor for rent in Nehru Enclave, Kalkaji 2500 sqft",28.5444278717041,77.2481689453125,2 out of 4 Floors,Furnished,Bachelors,4,3,Immediately,East,Garden/Park,,,₹,False,85000.0,1191.87
"₹ 90,000",4 BHK Builder Floor for rent in Greater Kailash Enclave 1 2200 sqft,28.54481506347656,77.24259948730469,Ground out of 4 Floors,Unfurnished,Bachelors/Family,4,2,Immediately,North - East,Garden/Park,,,₹,False,90000.0,1261.98
"₹ 14,000",1 BHK House for rent in Rohini Sector 14,28.7162092,77.1170743,1 out of 3 Floors,Unfurnished,Family,1,1,Immediately,,,,,₹,False,14000.0,196.31
"₹ 14,000",2 BHK Builder Floor for rent in Mayur Vihar 1 800 sqft,28.61426544189453,77.28652954101562,2 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,,₹,False,14000.0,196.31
"₹ 5,500","1 BHK Builder Floor for rent in Chanakya Place, Sitapuri",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,5500.0,77.12
"₹ 55,000","3 BHK Builder Floor for rent in DDA Flats Pocket 10 Block B, Vasant Kunj 1800 sqft",28.532154296104803,77.1530226923935,,,,,,,,,,,₹,False,55000.0,771.21
₹ 2.3 Lac,4 BHK Builder Floor for rent in Vasant Vihar 3105 sqft,28.56069055,77.16079073168567,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,South,Garden/Park,2 Covered,,₹,True,2.3,3225.06
"₹ 90,000",4 BHK Villa for rent in Defence Colony 3200 sqft,13.0220072,80.1995027,,Furnished,Bachelors/Family,3,,Immediately,,,,,₹,False,90000.0,1261.98
"₹ 10,000","2 BHK Builder Floor for rent in Mehrauli Village, Mehrauli 900 sqft",28.5218262,77.1783232,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,,₹,False,10000.0,140.22
"₹ 12,000",1 BHK Builder Floor for rent in Lajpat Nagar 4,28.564363479614254,77.24170684814453,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - East,"Main Road, Garden/Park, Pool",,,₹,False,12000.0,168.26
₹ 1.5 Lac,4 BHK House for rent in Panchsheel Park 2700 sqft,28.5433525,77.2140757,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North,Garden/Park,2 Covered,,₹,True,1.5,2103.3
₹ 1.8 Lac,5 BHK Villa for rent in Vasant Kunj 490 sqyrd,28.5292495,77.1541335,,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Main Road,4 Covered,,₹,True,1.8,2523.96
"₹ 21,000",3 BHK Builder Floor for rent in Paschim Vihar 100 sqyrd,28.6695782,77.095956,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Covered,,₹,False,21000.0,294.46
"₹ 43,000",2 BHK Builder Floor for rent in East Of Kailash 1300 sqft,28.55734443664551,77.25089263916016,2 out of 4 Floors,Furnished,Bachelors,2,2,Immediately,East,Garden/Park,,,₹,False,43000.0,602.95
"₹ 15,000","2 BHK House for rent in Jagatpuri, Krishna Nagar 950 sqft",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,,,,₹,False,15000.0,210.33
"₹ 32,000","3 BHK Apartment for rent in Sun View Apartments, Dwarka Sector 9 1700 sqft",28.582312899999994,77.06710720000001,,,,,,,,,,,₹,False,32000.0,448.7
"₹ 18,000",2 BHK Apartment for rent in Janakpuri 1000 sqft,28.6219272,77.0874757,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,1 Open,,₹,False,18000.0,252.4
"₹ 18,000",2 BHK Builder Floor for rent in Freedom Fighters Enclave 900 sqft,28.5094555,77.1986538,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,"Garden/Park, Main Road",1 Covered,,₹,False,18000.0,252.4
"₹ 24,000","2 BHK Builder Floor for rent in Khirki extension, Malviya Nagar 750 sqft",28.533233642578125,77.21770477294922,3 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North,Main Road,1 Covered,,₹,False,24000.0,336.53
"₹ 13,000","2 BHK Builder Floor for rent in Neb Sarai, Sainik Farm 800 sqft",,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,2,Immediately,East,,1 Open,,₹,False,13000.0,182.29
"₹ 65,000","4 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector A 2100 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,65000.0,911.43
"₹ 28,000",2 BHK Builder Floor for rent in Malviya Nagar 900 sqft,28.533926010131804,77.2102890014648,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,"Garden/Park, Main Road",1 Covered,,₹,False,28000.0,392.62
"₹ 38,500",3 BHK Apartment for rent in Vasundhara Enclave 1500 sqft,28.6017246246338,77.31781005859379,7 out of 7 Floors,Furnished,Bachelors/Family,3,4,Immediately,North - East,Garden/Park,2 Open,,₹,False,38500.0,539.85
₹ 1 Lac,4 BHK Builder Floor for rent in Greater Kailash 2 2100 sqft,31.8164399,75.2218363,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,10,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,True,,
"₹ 14,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,,,,₹,False,14000.0,196.31
"₹ 45,000","3 BHK Builder Floor for rent in DDA Flats Vasant Kunj, Vasant Kunj 1500 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,45000.0,630.99
"₹ 24,000",3 BHK Apartment for rent in Chhattarpur 1800 sqft,28.495893478393555,77.18599700927734,1 out of 3 Floors,Unfurnished,Bachelors,3,1,Immediately,South - East,Main Road,,,₹,False,24000.0,336.53
"₹ 75,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 1950 sqft,28.5374783,77.2020888,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,75000.0,1051.65
"₹ 23,000",2 BHK Builder Floor for rent in Lajpat Nagar 4 940 sqft,28.564363479614254,77.24170684814453,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,West,"Main Road, Garden/Park, Pool",,,₹,False,23000.0,322.51
"₹ 40,000","3 BHK Builder Floor for rent in Taimoor Enclave, Taimoor Nagar, New Friends Colony 1200 sqft",28.5709108056841,77.2683680469249,,,,,,,,,,,₹,False,40000.0,560.88
"₹ 24,000",2 BHK House for rent in Paschim Vihar 756 sqft,28.6695782,77.095956,1 out of 4 Floors,Semi-Furnished,Family,2,1,Immediately,North,Garden/Park,1 Covered,,₹,False,24000.0,336.53
₹ 3.5 Lac,5 BHK Builder Floor for rent in Vasant Vihar 5750 sqft,28.56145668029785,77.16007232666016,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,6,4,Immediately,East,Garden/Park,2 Covered,,₹,True,3.5,4907.7
"₹ 6,500","2 BHK Builder Floor for rent in Raja Puri, Matiala 40 sqyrd",,,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,6500.0,91.14
"₹ 50,000",3 BHK Builder Floor for rent in Chittaranjan Park 1400 sqft,28.53476333618164,77.2512435913086,Ground out of 4 Floors,Unfurnished,Family,3,2,Immediately,North - East,Pool,"1 Covered, 2 Open",,₹,False,50000.0,701.1
"₹ 55,000",3 BHK House for rent in Sarvapriya Vihar 1300 sqft,28.5422362,77.2073492,Ground out of 3 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North,Main Road,"1 Covered, 1 Open",,₹,False,55000.0,771.21
"₹ 31,000",3 BHK Builder Floor for rent in Kalkaji Extention 1350 sqft,19.0912186,72.9059976,Ground out of 2 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,"2 Covered, 1 Open",,₹,False,31000.0,434.68
"₹ 45,000",3 BHK Builder Floor for rent in Paschim Vihar 1800 sqft,28.6695782,77.095956,3 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",1 Covered,,₹,False,45000.0,630.99
"₹ 44,000","4 BHK Builder Floor for rent in Sant Nagar Near East of Kailash, East of Kailash 2100 sqft",,,3 out of 4 Floors,Furnished,Bachelors/Family,4,1,From Mar '20,,,,,₹,False,44000.0,616.97
"₹ 36,000","3 BHK Builder Floor for rent in Hari Kunj, Hari Nagar 1800 sqft",28.619701376472502,77.111622131724,,,,,,,,,,,₹,False,36000.0,504.79
"₹ 50,000","3 BHK House for rent in Rajouri Garden Extension, Rajouri Garden 1600 sqft",,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,1,Immediately,West,,1 Covered,Same Premise,₹,False,50000.0,701.1
"₹ 12,500",1 BHK Builder Floor for rent in Subhash Nagar,15.874786,74.5190301,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,North - East,Garden/Park,,,₹,False,12500.0,175.28
₹ 1.6 Lac,"4 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2700 sqft",28.574502000000003,77.22913100000001,,,,,,,,,,,₹,True,1.6,2243.52
"₹ 70,000",3 BHK Builder Floor for rent in Greater Kailash 1 1800 sqft,28.548789978027344,77.23712921142578,Ground out of 4 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,North,Garden/Park,"1 Covered, 1 Open",Same Premise,₹,False,70000.0,981.54
"₹ 75,000",3 BHK Builder Floor for rent in Greater Kailash 1 2800 sqft,31.8164399,75.2218363,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,"1 Covered, 1 Open",Same Premise,₹,False,75000.0,1051.65
"₹ 25,000",2 BHK Apartment for rent in Dwarka Sector 18B 1100 sqft,28.58568000793457,77.03047180175781,Ground out of 4 Floors,Furnished,Family,2,2,Immediately,North - East,"Garden/Park, Main Road",2 Open,,₹,False,25000.0,350.55
"₹ 34,000",1 BHK Builder Floor for rent in Greater Kailash 1,31.8164399,75.2218363,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,North,Garden/Park,,,₹,False,34000.0,476.75
"₹ 22,000",2 BHK Builder Floor for rent in Lajpat Nagar 1 900 sqft,28.575746536254886,77.24215698242188,3 out of 3 Floors,Unfurnished,Bachelors,2,2,Immediately,North,Garden/Park,1 Open,,₹,False,22000.0,308.48
"₹ 45,000",2 BHK Builder Floor for rent in Greater Kailash 1 1700 sqft,28.55557632446289,77.23369598388672,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,,,,₹,False,45000.0,630.99
₹ 1.1 Lac,"4 BHK Apartment for rent in DDA Flats Sector D Pocket 7, Vasant Kunj 3000 sqft",28.529971000000003,77.145426,,,,,,,,,,,₹,True,1.1,1542.42
"₹ 10,000","2 BHK Apartment for rent in Duggal Housing Complex, Khanpur, Madangir 850 sqft",28.512323,77.229462,,,,,,,,,,,₹,False,10000.0,140.22
"₹ 18,000","1 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar",28.63959312438965,77.18600463867188,Ground out of 4 Floors,Furnished,Bachelors,1,,Immediately,,,,,₹,False,18000.0,252.4
"₹ 60,000","2 BHK Builder Floor for rent in Sarva Priya Apartment, Hauz Khas 1600 sqft",28.539464000000002,77.20863100000001,,,,,,,,,,,₹,False,60000.0,841.32
"₹ 50,000","2 BHK Builder Floor for rent in Project Sarvodaya Enclave, Sarvodaya Enclave 1800 sqft",28.5366906,77.20095450000001,,,,,,,,,,,₹,False,50000.0,701.1
₹ 1 Lac,3 BHK Builder Floor for rent in Safdarjung Enclave 1500 sqft,28.5656419,77.1934382,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,,"1 Covered, 1 Open",,₹,True,,
"₹ 58,000","3 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar 2000 sqft",28.64567756652832,77.17430114746094,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,58000.0,813.28
"₹ 38,000",2 BHK Apartment for rent in Vasant Kunj Sector C 1200 sqft,28.53547477722168,77.1448974609375,2 out of 2 Floors,Unfurnished,Bachelors,3,2,Immediately,North - East,,,,₹,False,38000.0,532.84
"₹ 33,000",2 BHK House for rent in Rajouri Garden 1800 sqft,28.6421518,77.11606037769263,2 out of 3 Floors,Unfurnished,Bachelors,1,1,Immediately,,Main Road,,,₹,False,33000.0,462.73
"₹ 12,500",Studio Apartment for rent in Green Park Extension,28.557674407958984,77.20387268066406,1 out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,West,"Garden/Park, Main Road",,,₹,False,12500.0,175.28
"₹ 16,000",2 BHK Apartment for rent in Vikaspuri Block D 70 sqft,28.638419050000003,77.07083614685489,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,East,,1 Open,,₹,False,16000.0,224.35
"₹ 22,000",2 BHK Apartment for rent in Vikaspuri Block C 950 sqft,28.638419050000003,77.07083614685489,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,,1 Open,,₹,False,22000.0,308.48
"₹ 35,000","3 BHK House for rent in Tagore Garden, Rajouri Garden, Najafgarh Road 1350 sqft",28.6437639,77.1128454,2 out of 4 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,East,,1 Open,,₹,False,35000.0,490.77
"₹ 33,000","2 BHK Builder Floor for rent in Tagore Garden, Rajouri Garden, Najafgarh Road 1500 sqft",28.6437639,77.1128454,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,,1 Open,,₹,False,33000.0,462.73
"₹ 11,000","2 BHK Builder Floor for rent in NEB Valley Society, Saket 900 sqft",28.5131430079774,77.2047032100515,,,,,,,,,,,₹,False,11000.0,154.24
"₹ 33,000",2 BHK Builder Floor for rent in Chittaranjan Park 1150 sqft,28.537872314453125,77.24923706054688,Ground out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - East,Pool,,,₹,False,33000.0,462.73
₹ 1 Lac,"4 BHK Builder Floor for rent in New Friends Colony Floors, New Friends Colony 2700 sqft",28.564464,77.265996,,,,,,,,,,,₹,True,,
₹ 1 Lac,4 BHK Builder Floor for rent in Greater Kailash 2 2100 sqft,31.8164399,75.2218363,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,South,"Garden/Park, Main Road",2 Covered,,₹,True,,
"₹ 40,000",3 BHK Builder Floor for rent in Rajouri Garden 160 sqft,28.6421518,77.11606037769263,4 out of 4 Floors,Unfurnished,Bachelors,3,,Immediately,South - East,,,,₹,False,40000.0,560.88
₹ 1.5 Lac,"5 BHK House for rent in Patel Nagar East, Patel Nagar 2000 sqft",28.64567756652832,77.17430114746094,3 out of 3 Floors,Furnished,Bachelors/Family,5,4,Immediately,North - East,Main Road,,,₹,True,1.5,2103.3
₹ 2.5 Lac,"4 BHK Builder Floor for rent in Kailash Colony, Greater Kailash 3500 sqft",,,2 out of 3 Floors,Unfurnished,Family,4,4,Immediately,North,Garden/Park,2 Covered,,₹,True,2.5,3505.5
₹ 1.3 Lac,"3 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2200 sqft",28.574502000000003,77.22913100000001,,,,,,,,,,,₹,True,1.3,1822.86
"₹ 6,500",Studio Apartment for rent in Munirka,28.554886,77.1710841,2 out of 5 Floors,Unfurnished,Bachelors/Family,1,,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,6500.0,91.14
"₹ 70,000","3 BHK Apartment for rent in DDA Flats Sector C Pocket 9, Vasant Kunj 1700 sqft",28.5339195,77.15025209999999,,,,,,,,,,,₹,False,70000.0,981.54
"₹ 85,000",3 BHK Builder Floor for rent in Greater Kailash 2 1700 sqft,28.534725189208984,77.24182891845703,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,False,85000.0,1191.87
"₹ 45,000",2 BHK Builder Floor for rent in Safdarjung Enclave 1600 sqft,28.5656419,77.1934382,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,4,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,False,45000.0,630.99
"₹ 58,000",3 BHK Builder Floor for rent in Hauz Khas 1800 sqft,28.54939079284668,77.19823455810547,1 out of 3 Floors,Semi-Furnished,Bachelors,3,3,Immediately,East,Garden/Park,"1 Covered, 1 Open",,₹,False,58000.0,813.28
"₹ 51,000","2 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 1500 sqft",28.548782348632802,77.1990051269531,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,"2 Covered, 1 Open",,₹,False,51000.0,715.12
"₹ 46,000","2 BHK House for rent in Florence Nightingale Lane, Green Park Extension 1600 sqft",28.559915999999998,77.203451,,,,,,,,,,,₹,False,46000.0,645.01
"₹ 61,000",3 BHK Builder Floor for rent in Safdarjung Enclave 2000 sqft,28.5656419,77.1934382,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,4,Immediately,North - East,"Garden/Park, Main Road","2 Covered, 1 Open",,₹,False,61000.0,855.34
"₹ 55,000",3 BHK Builder Floor for rent in Green Park Extension 235 sqyrd,28.5607037,77.2036565,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",Same Premise,₹,False,55000.0,771.21
"₹ 50,000",3 BHK House for rent in Safdarjung Enclave 1700 sqft,28.564027786254886,77.19450378417969,1 out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,North - East,Garden/Park,2 Open,,₹,False,50000.0,701.1
"₹ 11,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,1 out of 4 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North,Main Road,,,₹,False,11000.0,154.24
"₹ 32,000",3 BHK Apartment for rent in Sarita Vihar Pocket D 1450 sqft,,,1 out of 3 Floors,Furnished,Bachelors/Family,2,,Immediately,,,,,₹,False,32000.0,448.7
"₹ 15,000",3 BHK Builder Floor for rent in Dwarka Mor 1290 sqft,28.61931,77.0332792,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Main Road,1 Covered,,₹,False,15000.0,210.33
"₹ 7,000",1 BHK Builder Floor for rent in Saket,28.523548126220703,77.20889282226562,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,7000.0,98.15
₹ 4 Lac,4 BHK Builder Floor for rent in Vasant Vihar 4600 sqft,28.56069055,77.16079073168567,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North,Garden/Park,2 Covered,,₹,True,,
"₹ 33,000",2 BHK Builder Floor for rent in Chittaranjan Park 1440 sqft,28.537872314453125,77.24923706054688,1 out of 3 Floors,Unfurnished,Bachelors,2,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,33000.0,462.73
"₹ 26,000","2 BHK Apartment for rent in DDA Flats, Sarita Vihar Pocket J 1200 sqft",28.534185330675303,77.2921909854355,,,,,,,,,,,₹,False,26000.0,364.57
"₹ 30,000","3 BHK Apartment for rent in Green Valley Apartments, Dwarka Sector 22 1865 sqft",28.5594890752106,77.0586873218946,,,,,,,,,,,₹,False,30000.0,420.66
"₹ 31,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector A 1500 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,31000.0,434.68
₹ 1.2 Lac,3 BHK Builder Floor for rent in Greater Kailash 1 2700 sqft,28.54775619506836,77.2408218383789,1 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North,Garden/Park,1 Open,,₹,True,1.2,1682.64
₹ 1.6 Lac,3 BHK Builder Floor for rent in Defence Colony 2250 sqft,13.0220072,80.1995027,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,2 Covered,,₹,True,1.6,2243.52
"₹ 12,000",1 BHK House for rent in Dilshad Garden,28.6758257,77.3215163,1 out of 4 Floors,Unfurnished,Family,1,1,Immediately,East,Garden/Park,1 Open,,₹,False,12000.0,168.26
"₹ 60,000",4 BHK Builder Floor for rent in Greater Kailash 1,28.55557632446289,77.23369598388672,1 out of 3 Floors,Unfurnished,Bachelors/Family,4,4,Immediately,,,,,₹,False,60000.0,841.32
"₹ 8,500","2 BHK Builder Floor for rent in Uttam Nagar East, Uttam Nagar 600 sqft",17.4598326,78.5315831,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,,1,Immediately,,,,,₹,False,8500.0,119.19
"₹ 10,000","1 BHK Builder Floor for rent in Khyala, Vishnu Garden",28.62839126586914,77.07010650634766,1 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,South,"Garden/Park, Main Road",1 Open,,₹,False,10000.0,140.22
"₹ 60,000","3 BHK Builder Floor for rent in Patel Nagar East, Patel Nagar 1900 sqft",28.64567756652832,77.17430114746094,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",,,₹,False,60000.0,841.32
"₹ 40,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1500 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,40000.0,560.88
"₹ 26,000","3 BHK Builder Floor for rent in Project Paryavaran Complex, Saket 2000 sqft",28.514898,77.2029035,,,,,,,,,,,₹,False,26000.0,364.57
"₹ 20,000",2 BHK Apartment for rent in Mayur Vihar 1 1100 sqft,23.263183400000003,77.42759565096256,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Main Road,1 Open,,₹,False,20000.0,280.44
"₹ 45,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 2200 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,45000.0,630.99
"₹ 10,000","1 BHK Builder Floor for rent in Mandi, Mahipalpur",,,1 out of 5 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,10000.0,140.22
"₹ 30,000",2 BHK Apartment for rent in Lajpat Nagar 1000 sqft,28.5706151,77.2361692,2 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,30000.0,420.66
"₹ 40,000",2 BHK Builder Floor for rent in Lajpat Nagar 3 1100 sqft,28.5706151,77.2361692,Ground out of 4 Floors,Furnished,Bachelors/Family,2,,Immediately,,,1 Covered,,₹,False,40000.0,560.88
₹ 1 Lac,3 BHK House for rent in Safdarjung Enclave 300 sqyrd,28.5656419,77.1934382,,Furnished,Bachelors/Family,3,,Immediately,,,,,₹,True,,
