price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides
"₹ 15,000","3 BHK Apartment for rent in Sanjana Enclave, Shanti Nagar, Secunderabad, NH 2 2 1200 sqft",,,,,17.5551666,78.4941193,,,,,,
"₹ 10,000",1 BHK Apartment for rent in Karkhana,Furnished,Bachelors/Family,1,Immediately,17.461576461791992,78.50407409667969,,1 out of 3 Floors,East,Main Road,1 Open,Same Premise
"₹ 6,500",1 BHK House for rent in Kishan Bagh,Furnished,Bachelors/Family,2,Immediately,17.347612380981445,78.44071197509766,1,,,,,
"₹ 22,000","3 BHK Apartment for rent in Pearl Heights, Attapur 1707 sqft",,,,,17.3735955,78.4254766,,,,,,
"₹ 15,000","1 BHK Apartment for rent in Khaja Guda, Outer Ring Road",Unfurnished,Bachelors,1,Immediately,17.458383560180664,78.45375061035156,,3 out of 5 Floors,East,Main Road,1 Open,
"₹ 8,500","1 BHK House for rent in Hafeezpet, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.483285903930664,78.35848236083984,,Lower Basement out of 2 Floors,,,,
"₹ 12,000","2 BHK Villa for rent in The Pride, Balapur 1050 sqft",,,,,17.340752,78.5033576,,,,,,
"₹ 55,000",4 BHK House for rent in Jubilee Hills 2000 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,18.017391204833984,79.57548522949219,1,Ground out of 3 Floors,East,Main Road,,
"₹ 17,000","2 BHK House for rent in Salar Jung Colony, Toli Chowki 1000 sqft",Furnished,Bachelors/Family,2,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 13,500","3 BHK Builder Floor for rent in Kismatpur, Outer Ring Road 1620 sqft",Unfurnished,Bachelors,2,Immediately,17.323055267333984,78.37516784667969,2,1 out of 3 Floors,East,Main Road,,
"₹ 9,000","2 BHK House for rent in Maruthi Nagar-Attapur, Attapur 1206 sqft",Unfurnished,Bachelors/Family,1,Immediately,17.458385467529297,78.45375061035156,1,3 out of 3 Floors,North - East,,,
"₹ 12,500",2 BHK Apartment for rent in Nizampet 1150 sqft,Furnished,Bachelors/Family,2,Immediately,,,1,2 out of 3 Floors,,,1 Covered,
"₹ 17,000",2 BHK Builder Floor for rent in Madhapur 1150 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.451690673828125,78.39234161376953,2,2 out of 5 Floors,East,Main Road,1 Open,
"₹ 40,000",4 BHK House for rent in Puppalaguda 2800 sqft,Semi-Furnished,Family,4,Immediately,,,1,Ground out of 3 Floors,West,Garden/Park,1 Covered,
"₹ 8,000",2 BHK Villa for rent in Aminpur 1030 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 7,500",2 BHK House for rent in Dammaiguda 1600 sqft,Unfurnished,Family,2,Immediately,,,,Ground out of 1 Floor,West,,1 Covered,
"₹ 25,000",3 BHK Apartment for rent in Madhapur 1800 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.4411487579346,78.3910675048828,3,4 out of 8 Floors,North - East,Garden/Park,,
"₹ 12,000",2 BHK Apartment for rent in Attapur 1080 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.45842742919922,78.45384216308594,1,4 out of 5 Floors,East,Main Road,1 Covered,
"₹ 13,000",2 BHK House for rent in Bandlaguda Jagir 150 sqyrd,Unfurnished,Bachelors/Family,2,Immediately,17.345947265625,78.3792419433594,,,East,,,
"₹ 10,000",2 BHK House for rent in Serilingampally 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 2 Floors,East,,1 Open,
₹ 1.5 Lac,4 BHK Apartment for rent in Jubilee Hills 4000 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,78.40977478027344,17.432273864746094,2,2 out of 5 Floors,North - East,"Pool, Garden/Park, Main Road",,
₹ 1.3 Lac,"4 BHK Apartment for rent in High End Boutique Villas, Jubilee Hills 3000 sqft",,,,,,,,,,,,
"₹ 13,500","2 BHK House for rent in Kakatiya Hills, Nizampet 1050 sqft",Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 6 Floors,,,,
"₹ 9,000","1 BHK House for rent in Vidyanagar, Adikmet",Unfurnished,Bachelors/Family,1,Immediately,17.4055614471436,78.5123825073242,,1 out of 2 Floors,East,Main Road,1 Open,
"₹ 21,000","3 BHK Apartment for rent in Vidyanagar, Adikmet 1500 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.405561447143555,78.51238250732422,2,2 out of 5 Floors,East,Main Road,,
"₹ 55,000",3 BHK Villa for rent in Gopanapalli 3330 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.458383560180664,78.45377349853516,2,,East,"Garden/Park, Pool, Main Road",2 Covered,
"₹ 65,000",3 BHK Apartment for rent in OU Colony 3325 sqft,Semi-Furnished,Bachelors/Family,4,Immediately,,,3,6 out of 8 Floors,West,"Garden/Park, Main Road",2 Covered,
"₹ 14,000",2 BHK Apartment for rent in Shaikpet 900 sqft,Semi-Furnished,Family,2,Immediately,17.399038314819336,78.40162658691406,1,2 out of 3 Floors,East,"Garden/Park, Main Road",1 Open,Same Premise
"₹ 55,000","4 BHK Apartment for rent in Lanco Hills, Manikonda, Outer Ring Road 3600 sqft",,,,,17.40896,78.37323,,,,,,
"₹ 12,000","2 BHK Apartment for rent in Kalimandir, Bandlaguda 1095 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.458358764648438,78.4537582397461,1,2 out of 4 Floors,North - East,Main Road,1 Covered,
"₹ 25,000","2 BHK Apartment for rent in Banjara Hills, NH 9 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.415895462036133,78.43576049804688,4,4 out of 4 Floors,North,Main Road,1 Covered,
"₹ 35,000","3 BHK Apartment for rent in Pearl Celestial, Kokapet, Outer Ring Road 2358 sqft",,,,,17.3965068,78.338892,,,,,,
"₹ 13,000","3 BHK Apartment for rent in Ashok Colony, Secunderabad 1450 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,4 out of 5 Floors,,,,
"₹ 25,000","2 BHK Apartment for rent in Financial District, Nanakram Guda 1200 sqft",Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 4 Floors,,,,
₹ 1 Lac,"4 BHK Apartment for rent in Stone Valley, Banjara Hills, NH 9 3500 sqft",,,,,17.416125,78.437096,,,,,,
"₹ 13,000","1 BHK Apartment for rent in Anjaneyanagar Colony, Boduppal",Unfurnished,Bachelors/Family,1,From Mar '20,,,,2 out of 4 Floors,,,,
"₹ 8,000",2 BHK House for rent in Badangpet 1350 sqft,Semi-Furnished,Family,2,Immediately,,,1,Ground out of 1 Floor,North - East,,1 Covered,Same Premise
"₹ 10,000",2 BHK House for rent in Dammaiguda 2450 sqft,Unfurnished,Bachelors,2,Immediately,18.011993408203125,79.56898498535156,1,Ground out of 2 Floors,East,Main Road,,
"₹ 9,000",2 BHK House for rent in Santosh Nagar 1500 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.34648323059082,78.50495147705078,1,2 out of 3 Floors,South -West,,,
"₹ 40,000","3 BHK Apartment for rent in Kavuri Hills, Madhapur 1625 sqft",Semi-Furnished,Bachelors/Family,3,From Mar '20,,,2,3 out of 4 Floors,East,Garden/Park,1 Covered,
"₹ 23,000",2 BHK House for rent in Bandam Kommu 1300 sqft,Furnished,Bachelors/Family,2,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 26,000","3 BHK House for rent in Upparpally, Hyderabad Expressway 1800 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Ground out of 6 Floors,,,,
"₹ 21,000","1 BHK Penthouse for rent in Banjara Hills, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,2,2 out of 2 Floors,North,Main Road,1 Covered,
"₹ 18,000","2 BHK Service Apartment for rent in Samatha Nagar, Kukatpally, NH 9 1300 sqft",Furnished,Family,2,Immediately,,,2,3 out of 5 Floors,,,,
"₹ 8,000","2 BHK House for rent in Sri Mytri Villas, Beeramguda, Ramachandra Puram, NH 9 1250 sqft",,,,,17.54924025,78.28435283,,,,,,
"₹ 79,000","4 BHK Villa for rent in Kismatpur, Outer Ring Road 4261 sqft",Semi-Furnished,Bachelors,5,Immediately,17.342594146728516,78.37590789794922,2,,South - East,"Garden/Park, Pool, Main Road",,
"₹ 13,000","3 BHK House for rent in Suraram Colony, Suraram 1200 sqft",Furnished,Bachelors/Family,2,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 13,000","3 BHK Apartment for rent in Chatta Bazaar, Pathar Gatti 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,North,Main Road,,
"₹ 25,000","3 BHK Apartment for rent in Barkatpura, Kachiguda, NH 2 2 1550 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,4,2 out of 3 Floors,East,,1 Covered,
"₹ 36,000","3 BHK Apartment for rent in Lanco Hills, Manikonda, Outer Ring Road 1900 sqft",,,,,17.40896,78.37323,,,,,,
₹ 1 Lac,"4 BHK Villa for rent in Kokapet, Outer Ring Road 4200 sqft",Semi-Furnished,Family,3,Immediately,17.458391189575195,78.45374298095703,1,,East,"Garden/Park, Pool, Main Road",1 Covered,
"₹ 15,000","2 BHK Apartment for rent in Aarambh Township, Chandanagar, NH 9 900 sqft",,,,,17.48332,78.326659,,,,,,
"₹ 80,000","4 BHK House for rent in Khaja Guda, Outer Ring Road 3600 sqft",Furnished,Bachelors/Family,4,Immediately,17.419166564941406,78.36527252197266,2,Ground out of 3 Floors,North - East,,"2 Covered, 1 Open",
"₹ 32,000","3 BHK Apartment for rent in Aparna CyberLife, Nallagandla, Serilingampally 1960 sqft",,,,,17.470296,78.310249,,,,,,
"₹ 40,000","3 BHK Apartment for rent in Nallagandla, Serilingampally 1800 sqft",Furnished,Bachelors/Family,3,Immediately,17.463356018066406,78.30661010742188,2,20 out of 20 Floors,East,Garden/Park,2 Covered,
"₹ 22,000","3 BHK Apartment for rent in Happy Homes Colony, Hyderabad Expressway 2200 sqft",Semi-Furnished,Bachelors,4,Immediately,17.34621810913086,78.41350555419922,1,2 out of 3 Floors,South - East,"Garden/Park, Main Road",,
"₹ 11,500","2 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 5 Floors,East,Main Road,1 Open,
"₹ 6,000","1 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2",Unfurnished,Bachelors/Family,1,Immediately,,,,2 out of 5 Floors,East,Main Road,1 Open,
"₹ 22,500","3 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1600 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,1,2 out of 5 Floors,East,Main Road,1 Covered,
"₹ 22,000","3 BHK Apartment for rent in Metro Palmgrove Phase I & II, Raj Bhawan Road 1450 sqft",,,,,,,,,,,,
"₹ 10,000","2 BHK Villa for rent in Boduppal, NH 2 2 1200 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.420516967773438,78.58584594726562,,,East,,,
"₹ 8,000","1 BHK Apartment for rent in Himayath Nagar, NH 7",Semi-Furnished,Bachelors/Family,1,Immediately,,,1,2 out of 5 Floors,East,Main Road,1 Covered,
"₹ 18,000","2 BHK Apartment for rent in Himayath Nagar, NH 7 1100 sqft",Unfurnished,Bachelors,2,Immediately,17.393695831298828,78.49618530273438,1,2 out of 5 Floors,North,Main Road,"1 Covered, 1 Open",
"₹ 23,000","3 BHK Apartment for rent in Himayath Nagar, NH 7 1500 sqft",Semi-Furnished,Bachelors,2,Immediately,17.405160903930664,78.48606872558594,2,3 out of 5 Floors,North,Main Road,2 Covered,
"₹ 10,000","Studio Apartment for rent in Kukatpally Housing Board Colony, NH 9",Semi-Furnished,Bachelors,6,Immediately,18.01580047607422,79.5717544555664,1,5 out of 6 Floors,North,Main Road,4 Open,
"₹ 13,000","2 BHK Apartment for rent in Lingampally-Serilingampally, NH 2 2 1100 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.48708152770996,78.31621551513672,2,3 out of 3 Floors,,,,
"₹ 12,000","2 BHK Apartment for rent in Mir Alam Tank, NH 7 975 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,3 out of 4 Floors,,,,
"₹ 28,000","3 BHK Apartment for rent in Jeedimetla, NH 7 2072 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.519800186157227,78.45804595947266,2,7 out of 8 Floors,East,,,
"₹ 13,000",1 BHK Apartment for rent in Madhapur,Unfurnished,Bachelors/Family,1,Immediately,17.44753646850586,78.39156341552734,1,1 out of 3 Floors,,,,
"₹ 20,000","3 BHK Apartment for rent in Upparpally, Hyderabad Expressway 1260 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.458345413208008,78.45376586914062,1,4 out of 4 Floors,East,Main Road,"1 Covered, 1 Open",
"₹ 19,000","3 BHK Apartment for rent in Sun City, Bandlaguda, Chevella Road 1400 sqft",Unfurnished,Bachelors,2,Immediately,17.458335876464844,78.4537582397461,2,3 out of 4 Floors,North - West,"Garden/Park, Main Road",,
"₹ 26,000",3 BHK Builder Floor for rent in Nekanampur 1900 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.39118766784668,78.376220703125,2,1 out of 4 Floors,East,Main Road,,
"₹ 35,000","3 BHK Apartment for rent in Kukatpally, NH 9 1916 sqft",Furnished,Bachelors/Family,3,Immediately,17.4947929382324,78.3996429443359,3,17 out of 23 Floors,East,Main Road,,
₹ 1.1 Lac,"4 BHK Villa for rent in Pranit Mayfair Villas, Gachibowli, Outer Ring Road 4500 sqft",,,,,17.4842892,78.3004352,,,,,,
"₹ 32,000","2 BHK House for rent in Sri Kalki Arcade, Doctor's Colony, Madhapur 1024 sqft",,,,,17.4397223,78.3917992,,,,,,
"₹ 14,000","1 BHK Apartment for rent in Raghavendra Nagar, Hayathnagar, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.458377838134766,78.45372772216797,1,2 out of 4 Floors,East,Main Road,,
"₹ 40,000",5 BHK Villa for rent in Kompally 2700 sqft,Unfurnished,Bachelors/Family,5,Immediately,,,1,,North - East,Garden/Park,,
"₹ 15,000","Apartment for rent in Pragathi Nagar, Kukatpally",Semi-Furnished,Family,2,Immediately,,,,2 out of 3 Floors,,,,
"₹ 35,000","3 BHK Apartment for rent in Kukatpally Housing Board Colony, NH 9 1400 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.490833282470703,78.39323425292969,2,2 out of 4 Floors,North,Main Road,1 Covered,
"₹ 7,500",2 BHK Apartment for rent in Narapally 100 sqyrd,Unfurnished,Bachelors/Family,2,Immediately,17.42219352722168,78.6257095336914,1,1 out of 3 Floors,North - East,Main Road,1 Covered,
"₹ 25,000","3 BHK Apartment for rent in Indralok Complex, Banjara Hills, NH 9 1733 sqft",,,,,17.411545684219,78.4496610419688,,,,,,
"₹ 8,000","2 BHK House for rent in B N Reddy Nagar, Nagarjuna Sagar Road 1100 sqft",Unfurnished,Bachelors,2,Immediately,17.31120491027832,78.55488586425781,2,Ground out of 2 Floors,North,,,
"₹ 30,000","5 BHK Villa for rent in Sark One Extension, Mokila 3600 sqft",,,,,17.4319928,78.1890958,,,,,,
"₹ 15,000",2 BHK House for rent in BHEL 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 21,000",3 BHK Apartment for rent in Gokul Nagar-Tarnaka 1400 sqft,Semi-Furnished,Family,2,Immediately,17.393428802490234,78.60174560546875,2,2 out of 5 Floors,West,,,
"₹ 27,000","2 BHK Apartment for rent in Sri Hemadurga Sivahills, Puppalaguda 1405 sqft",,,,,17.401248,78.367412,,,,,,
"₹ 19,000","3 BHK Apartment for rent in Manikonda, Outer Ring Road 1400 sqft",Unfurnished,Family,2,Immediately,17.406845092773438,78.3726806640625,2,3 out of 5 Floors,East,,,
"₹ 6,000","1 BHK House for rent in Tilak Nagar, New Nallakunta, NH 2 2",Semi-Furnished,Bachelors/Family,1,Immediately,,,1,2 out of 3 Floors,West,Main Road,,
₹ 1 Lac,"4 BHK Villa for rent in Mayfair Villas, Tellapur, Outer Ring Road 4500 sqft",,,,,17.4536307,78.2908484,,,,,,
"₹ 15,000","3 BHK House for rent in Kukatpally, NH 9 1250 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,2,,West,Main Road,,
"₹ 20,000","3 BHK Villa for rent in Prajay Virgin County, Maheshwaram 2500 sqft",,,,,17.171206,78.457135,,,,,,
"₹ 9,500","2 BHK House for rent in Janmabhoomi Sairam Enclave Phase II, Aminpur 1200 sqft",,,,,17.525915,78.320265,,,,,,
"₹ 67,000","4 BHK House for rent in Manjeera Residency, Jubilee Hills 3240 sqft",,,,,,,,,,,,
"₹ 15,000","3 BHK House for rent in Suraram Colony, Suraram 1640 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 27,000","3 BHK Apartment for rent in Kokapet, Outer Ring Road 1800 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.458209991455078,78.45396423339844,2,3 out of 25 Floors,East,Main Road,,
"₹ 17,500","2 BHK Apartment for rent in Nallagandla, Serilingampally 1200 sqft",Unfurnished,Bachelors,2,Immediately,78.30661010742188,17.463356018066406,2,3 out of 5 Floors,North - East,,,
"₹ 32,000","3 BHK Apartment for rent in Vidyanagar, Adikmet 1616 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.404340744018555,78.50821685791016,1,5 out of 5 Floors,North,Main Road,"1 Covered, 1 Open",
"₹ 16,000","3 BHK House for rent in Janachaitanya colony, Hyderabad Expressway 1500 sqft",Furnished,Bachelors/Family,3,Immediately,,,,2 out of 8 Floors,,,,
"₹ 17,000","1 BHK House for rent in Chikoti Gardens, Begumpet",Furnished,Bachelors/Family,1,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 25,000","2 BHK Builder Floor for rent in Ayyappa Society, Madhapur 1150 sqft",,,,,17.446831810877992,78.40090253627179,,,,,,
"₹ 25,000","2 BHK Builder Floor for rent in Ayyappa Society, Madhapur 1200 sqft",,,,,17.446831810877992,78.40090253627179,,,,,,
"₹ 28,000","3 BHK Apartment for rent in Panchavati Colony, Peerzadiguda, NH 2 2 1600 sqft",Semi-Furnished,Family,3,Immediately,17.458364486694336,78.45378112792969,2,2 out of 5 Floors,West,Main Road,1 Covered,Same Premise
"₹ 17,000","3 BHK Villa for rent in Praneeth Pranav Valley, Bachupally, Outer Ring Road 2280 sqft",,,,,17.546723,78.368679,,,,,,
"₹ 50,000","3 BHK Apartment for rent in Himayath Nagar, NH 7 2200 sqft",Furnished,Bachelors/Family,4,Immediately,17.393413543701172,78.60172271728516,2,5 out of 5 Floors,East,,1 Covered,
"₹ 14,000",3 BHK Apartment for rent in Nehru Nagar-Ramanthpur 1250 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,17.393457412719727,78.60173797607422,1,2 out of 4 Floors,South -West,,"1 Covered, 1 Open",
"₹ 30,000","2 BHK Apartment for rent in Manchirevula, Outer Ring Road 2160 sqft",Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,,,,
"₹ 29,500","4 BHK Apartment for rent in Potlapally Residency, Miyapur, NH 9 2105 sqft",,,,,17.4977699,78.3556756,,,,,,
"₹ 13,500",3 BHK Apartment for rent in Nizampet 1300 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,3,1 out of 5 Floors,East,Main Road,,
"₹ 26,000",2 BHK Apartment for rent in Gowlidoddy 1200 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.458707809448242,78.45405578613281,1,3 out of 4 Floors,North - East,Main Road,,
₹ 1 Lac,"3 BHK Villa for rent in Pragati Villas & Plots, Moinabad, Chevella Road 3000 sqft",,,,,,,,,,,,
"₹ 45,000",3 BHK Apartment for rent in bashir bagh 2270 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,2,5 out of 5 Floors,North,,1 Covered,Same Premise
"₹ 7,500","2 BHK House for rent in Ragannaguda, Outer Ring Road 1000 sqft",Unfurnished,Bachelors,2,Immediately,17.262311935424805,78.58980560302734,,Ground out of 1 Floor,North - West,Garden/Park,,
"₹ 18,000","3 BHK Builder Floor for rent in Tilak Nagar, New Nallakunta, NH 2 2 1500 sqft",Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,East,"Garden/Park, Main Road",1 Covered,Same Premise
"₹ 12,500",1 BHK Apartment for rent in Madhapur,Unfurnished,Bachelors/Family,1,Immediately,17.44753646850586,78.39156341552734,1,2 out of 5 Floors,North,,,
"₹ 16,500","2 BHK Apartment for rent in Gandhi Nagar, Kavadiguda, NH 7 1250 sqft",Semi-Furnished,Bachelors,2,Immediately,17.393266677856445,78.60169219970703,2,3 out of 5 Floors,North - East,Garden/Park,,
"₹ 14,000","3 BHK Apartment for rent in Miyapur, NH 9 1500 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,,3,,,,
"₹ 10,000","2 BHK House for rent in Vanasthalipuram, NH 9 1500 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.326244354248047,78.56043243408203,1,Ground out of 3 Floors,North,Main Road,,
"₹ 9,000","1 BHK House for rent in Gandhi Nagar, Kavadiguda, NH 7",Semi-Furnished,Bachelors/Family,1,Immediately,,,,2 out of 3 Floors,West,,,Same Premise
"₹ 11,000","2 BHK Apartment for rent in Chandanagar, NH 9 1000 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,17.495595932006836,78.32415008544922,1,1 out of 2 Floors,North,,,
"₹ 13,000","2 BHK Builder Floor for rent in Koti, NH 9 1100 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,1,2 out of 5 Floors,East,Main Road,1 Covered,
"₹ 13,500",2 BHK House for rent in Bagh Lingampally 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,1 out of 3 Floors,North,Main Road,1 Open,
"₹ 7,000",1 BHK Builder Floor for rent in Bagh Lingampally,Unfurnished,Bachelors/Family,1,Immediately,,,,2 out of 5 Floors,East,Main Road,1 Open,
"₹ 15,000",2 BHK Builder Floor for rent in Shivam Rd 1100 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,1,2 out of 5 Floors,East,Main Road,1 Covered,
"₹ 24,000",3 BHK Builder Floor for rent in Shivam Rd 1500 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,1,3 out of 5 Floors,East,Main Road,1 Covered,
"₹ 13,000","2 BHK House for rent in Hasthinapuram, Nagarjuna Sagar Road 1350 sqft",Unfurnished,Bachelors,3,Immediately,17.32571792602539,78.5536117553711,2,1 out of 2 Floors,East,,,
"₹ 9,000","2 BHK Apartment for rent in Gundlapochampally, Outer Ring Road 1265 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,
